id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
92,Chemical Separation,"[""Disassembly""]",1,"chemical reaction, mixed substance, isolate","[""Coffee filtering"", ""Sifting flour"", ""Panning gold"", ""Skimming fat"", ""Sorting recycling"", ""Evaporating saltwater"", ""Pouring gravy"", ""Centrifuging laundry"", ""Decanting wine"", ""Magnet picking"", ""Straining tea"", ""Winnowing grain"", ""Separating eggs"", ""Drying clothes"", ""Oil floating"", ""Cream rising"", ""Sand sifting"", ""Air filtering"", ""Salting roads"", ""Dust settling""]","[""brewing, coffee grounds and water, filtering"", ""mixing, flour mixture, sift out"", ""water flow, gold ore, gold nugget"", ""heating, soup, skim"", ""sorting process, recyclables, separate materials"", ""evaporation, saltwater, salt"", ""mixing ingredients, gravy mixture, strain"", ""washing cycle, dirty laundry, separate clothes"", ""fermentation, wine blend, sediment"", ""magnetic attraction, scrap metal, pick up"", ""steeping, tea leaves and water, straining"", ""wind, grain mixture, separate grain"", ""beating eggs, egg mixture, separate egg whites"", ""heat, wet clothes, dry clothes"", ""oil spill, water, skim off"", ""butter formation, milk, skim off"", ""grain sorting, sand mixture, sift out"", ""air purification, polluted air, filter out"", ""ice formation, road surface, clear path"", ""gravity, air, settle""]","Chemical separation involves isolating components from mixtures using physical or chemical properties without altering identities (e.g., filtration, distillation). Sub-concepts highlight mixtures (""mixed substance""), isolation goals (""isolate""), and possible methods (""chemical reaction""). Analogies draw from everyday processes where separation occurs via similar principles—sorting by size, density, solubility, or selective removal—using universally familiar actions like filtering coffee or panning for gold. Each source concept is kept concise (1-3 words) to focus on relatable, non-technical scenarios.",success
94,Electrochemical Reaction,"[""Power Generation""]",1,"electron transfer, conductor, electronic","[""Battery"", ""Water flow"", ""Conveyor belt"", ""Traffic lane"", ""Tug of war"", ""Dance partners"", ""Relay race"", ""Currency exchange"", ""Plumbing pipes"", ""Elevator movement"", ""Ball passing"", ""Musical chairs"", ""Library checkout"", ""Drain system"", ""See-saw"", ""Assembly line"", ""Domino chain"", ""Magnet pull"", ""Solar panel"", ""Light switch""]","[""charge, wires, circuitry"", ""water flow, pipe, pressure"", ""item movement, belt material, mechanical"", ""vehicle movement, road surface, traffic signal"", ""rope pull, rope, team"", ""handoff, dance floor, music"", ""baton handoff, team captain, race track"", ""money transfer, bank, online"", ""water flow, pipe, pressurized"", ""cable movement, pulley system, mechanical"", ""ball passing, player, team"", ""player movement, game moderator, music"", ""book borrowing, librarian, catalog system"", ""water flow, pipe, plumbing"", ""weight shift, fulcrum, mechanical"", ""part transfer, conveyor belt, mechanical"", ""domino fall, domino surface, mechanical"", ""magnetic attraction, magnetic field, magnetic"", ""energy conversion, photovoltaic cells, electrical circuit"", ""electric current, wire, electrical""]","Electrochemical reactions involve electron transfer between substances via conductors, producing electrical energy. To generate analogies, I focused on familiar processes that mirror key aspects: movement/transfer of entities (like electrons), conductive pathways, and energy conversion. I drew from everyday domains—household systems, sports, nature, games—to ensure accessibility. The sub-concepts ""electron transfer"" inspired flow/transfer analogies (e.g., water flow), ""conductor"" suggested pathways (e.g., roads), and ""electronic"" guided energy-focused parallels (e.g., batteries). Each analogy is concise (1-3 words) and avoids technicality.",success
99,Chemical Reaction,"[""Friction"", ""Urban Transportation"", ""Computer"", ""Vehicle Traffic""]",4,"chemical reaction heat, Reactant, atomic interaction","[""Cooking recipe"", ""Car engine"", ""Fireworks explosion"", ""Photosynthesis process"", ""Battery discharge"", ""Dance partners"", ""Rust formation"", ""Baking soda volcano"", ""Dominoes falling"", ""Friendship formation"", ""Lightning strike"", ""Seed germination"", ""Gears meshing"", ""Conversation flow"", ""Compost decomposition"", ""Muscle contraction"", ""Wine fermentation"", ""Magnet attraction"", ""Candle burning"", ""Water boiling""]","[""cooking temperature, ingredient, mixing technique"", ""friction heat, fuel, mechanical interaction"", ""explosion heat, Fuel, spark ignition"", ""light energy, carbon dioxide, cellular respiration"", ""discharge energy, electrolyte, ionic bond"", ""passion, partner, hand movement"", ""heat of oxidation, iron, oxidation reaction"", ""erupting lava, baking soda, chemical eruption"", ""dominoes falling speed, first domino, dominoes touching"", ""emotional connection, person, social interaction"", ""friction heat, storm cloud, electrical discharge"", ""seed sprout energy, seed, cell division"", ""friction heat, Gear Tooth, Gear Meshing"", ""tone, participant, turn-taking"", ""decomposition temperature, organic matter, microbial activity"", ""Muscle contraction heat, Muscle fiber, Muscle contraction force"", ""fermentation temperature, grape juice, yeast activity"", ""magnetic field strength, magnet pole, magnetic attraction"", ""flame heat, Wax, molecular bonding"", ""boiling point, water, molecular collision""]","Chemical reactions involve reactants transforming into products through atomic interactions, often with energy changes like heat release/absorption. To generate analogies, I focused on familiar processes that share core attributes: transformation of components, interaction dynamics, energy exchange, and cause-effect relationships. The sub-concepts guided specific analogy directions: ""chemical reaction heat"" inspired energy-related parallels (e.g., engines), ""Reactant"" suggested input-to-output systems (e.g., recipes), and ""atomic interaction"" prompted connection-based comparisons (e.g., friendships). Analogies span everyday experiences (cooking), nature (photosynthesis), mechanics (gears), and social dynamics (conversations) to cover diverse familiarity levels while strictly keeping each to 1-3 words.",success
100,Periodic Table,"[""Alphabet""]",1,"element, order, atomic nucleus","[""Calendar"", ""Family Tree"", ""Map"", ""Menu"", ""Toolbox"", ""Dictionary"", ""Chessboard"", ""Color Wheel"", ""Library Catalog"", ""Spreadsheet"", ""Address Book"", ""Music Keyboard"", ""Grocery Aisles"", ""Timeline"", ""Puzzle Pieces"", ""City Grid"", ""Deck of Cards"", ""Ecosystem Chart"", ""Seating Plan"", ""Recipe Book""]","[""day, sequence, core"", ""family member, generation, ancestors"", ""location, layout, center"", ""dish, course, kitchen"", ""tool, organization, handle"", ""word, alphabetical order, definition"", ""piece, rank, king"", ""color, arrangement, center"", ""book, cataloging system, author"", ""cell, row, header"", ""contact, alphabetical order, home address"", ""key, layout, soundboard"", ""product, aisle arrangement, store layout"", ""event, chronology, central plot"", ""piece, arrangement, core"", ""building, layout, city center"", ""card, sequence, suit"", ""species, hierarchy, habitat"", ""seat, arrangement, centerpiece"", ""ingredient, recipe sequence, recipe core""]","The Periodic Table organizes chemical elements based on atomic structure and properties. Key aspects include systematic categorization (like grouping similar elements), predictive patterns (behavior based on position), and hierarchical structure (rows/periods and columns/groups). Analogies were drawn from everyday systems that share these traits: categorization frameworks (calendars, menus), relational structures (family trees, maps), organizational tools (address books, spreadsheets), sequential systems (keyboards, timelines), and functional groupings (toolboxes, ecosystems). Each source concept reflects ordering, classification, or relational patterns mirroring the Periodic Table's core functions.",success
101,Chemical Analysis,"[""Translation""]",1,"analysis object, Analytical method, Analysis process, analysis results","[""Medical diagnosis"", ""Crime investigation"", ""Food tasting"", ""Quality control"", ""Detective work"", ""Car inspection"", ""Recipe testing"", ""Archaeological dig"", ""Puzzle solving"", ""Wine evaluation"", ""Financial auditing"", ""Weather forecasting"", ""Soil testing"", ""Book editing"", ""Treasure hunting"", ""Machine troubleshooting"", ""Art authentication"", ""Language translation"", ""Sports scouting"", ""Mystery solving""]","[""patient, diagnostic test, diagnosis process, diagnosis results"", ""crime scene, forensic technique, investigation process, case evidence"", ""dish, tasting technique, tasting process, tasting notes"", ""product, inspection method, quality control process, test results"", ""crime scene, investigation technique, investigation process, case evidence"", ""vehicle, inspection checklist, inspection procedure, inspection report"", ""dish, cooking technique, recipe testing process, taste test results"", ""excavation site, digging technique, excavation process, artifacts found"", ""puzzle piece, problem-solving strategy, puzzle-solving process, solution"", ""wine, tasting, evaluation, rating"", ""audit client, auditing procedure, audit process, audit findings"", ""weather system, forecasting technique, prediction process, weather forecast"", ""soil sample, testing procedure, testing process, test results"", ""manuscript, editing technique, editing process, edited draft"", ""treasure, search strategy, hunt, loot"", ""machine component, troubleshooting technique, troubleshooting process, diagnosis"", ""art piece, authentication technique, verification process, authentication outcome"", ""text to translate, translation technique, translation process, translated text"", ""player, scouting technique, evaluation process, scouting report"", ""crime scene, investigation technique, investigation process, case solution""]","Chemical analysis involves examining substances to identify components and properties. Key sub-concepts include: analysis object (sample), analytical method (technique), analysis process (procedure), and analysis results (findings). Analogies should map to these aspects using familiar processes where investigation, measurement, or diagnosis occurs. Selected sources represent everyday investigative actions across domains like health, security, cooking, and problem-solving that share structural similarities with chemical analysis steps—such as input examination, method application, systematic processing, and output interpretation—while remaining universally accessible.",success
103,chemical element,"[""human""]",1,"Element properties, chemical reaction, The role of different substances","[""Alphabet letters"", ""Lego bricks"", ""Musical notes"", ""Cooking ingredients"", ""Puzzle pieces"", ""Paint colors"", ""Game pieces"", ""Building blocks"", ""Spices"", ""Toolbox tools"", ""Personality types"", ""Animal species"", ""Currency coins"", ""Fabrics"", ""Flavors"", ""Board game cards"", ""Landscape features"", ""Instrument sounds"", ""Clothing items"", ""Story characters""]","[""Letter characteristics, Word formation, The role of different words"", ""Brick shape and color, Brick combination, Different Lego sets"", ""Note characteristics, Harmony composition, Instrument roles"", ""Ingredient characteristics, cooking process, Ingredient functions"", ""piece shape, piece fitting, piece types"", ""Color palette, Color mixing, Pigment types"", ""Piece attributes, Gameplay interaction, Piece types"", ""Block characteristics, Block combination, Block functions"", ""Spice characteristics, Recipe combination, Flavor profiles"", ""Tool properties, Tool combination, Tool functions"", ""Personality traits, Social interaction, The role of different personalities"", ""Species characteristics, Mating process, The role of different habitats"", ""Coin features, Transaction, Denominations"", ""Fabric texture, Dyeing process, Thread types"", ""Flavor profiles, Culinary combination, Ingredient interactions"", ""Card attributes, Gameplay interaction, Card types"", ""Geological features, Weather patterns, Landforms"", ""Sound characteristics, Sound interaction, The role of different instruments"", ""Fabric characteristics, Dyeing process, Types of clothing"", ""Character traits, Plot twist, Character roles""]","Chemical elements are fundamental substances defined by atomic structure that exhibit unique properties and participate in reactions to form compounds. Analogies should highlight: 1) Core identity (irreducible units), 2) Property variations (like reactivity/state), 3) Combinatorial potential, and 4) Functional roles in systems. Sub-concepts suggest emphasizing characteristic behaviors (""element properties""), interactive dynamics (""chemical reaction""), and contextual purpose (""role of substances""). Analogies will draw from everyday domains like construction, language, games, and biology to illustrate how distinct entities with inherent traits combine/behave purposefully.",success
104,Chemical reaction,"[""object slides""]",1,"spontaneous direction, Reactant, product, reaction speed, activation energy","[""Waterfall descent"", ""Baking cake"", ""Domino chain"", ""Car ignition"", ""Traffic flow"", ""Seed germination"", ""Assembly line"", ""Rollercoaster climb"", ""River current"", ""Lighting match"", ""Popcorn popping"", ""Bridge toll"", ""Coffee brewing"", ""Key unlocking"", ""Tinder flame"", ""Elevator ascent"", ""Battery charging"", ""Fuse burning"", ""Ice melting"", ""Recipe steps""]","[""downhill direction, water source, pool, water flow rate, water pressure"", ""natural rising, ingredient, cake, baking time, oven temperature"", ""domino direction, first domino, last domino, domino speed, domino push"", ""ignition direction, fuel, exhaust, engine speed, spark energy"", ""traffic light, vehicle, destination, traffic speed, acceleration"", ""optimal temperature, seed, sprout, germination rate, water absorption"", ""production schedule, raw material, finished good, production rate, start-up cost"", ""downhill direction, car, passengers at the end, rollercoaster speed, potential energy at the top"", ""downstream direction, water source, water destination, current speed, water pressure"", ""flame direction, matchstick, flame, burning speed, friction"", ""heat application, kernel, popped popcorn, popping rate, ignition temperature"", ""one way toll, driver, crossed driver, traffic speed, toll price"", ""desired brewing strength, coffee grounds, brewed coffee, brewing time, water temperature"", ""correct key, key, unlocked door, unlocking speed, turning force"", ""flame direction, tinder, ash, burn rate, ignition energy"", ""upward direction, passenger, destination, ascent speed, initial force"", ""charging direction, charger, charged battery, charging speed, voltage required"", ""burning direction, fuse, ash, burning speed, ignition energy"", ""melting point, ice, water, melting rate, heat energy"", ""natural progression, ingredient, dish, cooking time, heat level""]","Chemical reactions involve reactants transforming into products, with key aspects including spontaneous direction (natural tendency), reaction speed (kinetics), and activation energy (initial energy barrier). Analogies should map to transformation processes, energy barriers, speed factors, and natural flow dynamics from everyday experiences. Each analogy targets specific sub-concepts: spontaneous direction resembles gravity-driven flows; reactants/products mirror input-output systems; reaction speed compares to controllable rates; activation energy parallels initiation thresholds.",success
108,Chemical Substances,"[""Human Emotions""]",1,"acidic substance, alkaline substance, pH value","[""Lemon juice"", ""Baking soda"", ""Thermometer scale"", ""Traffic lights"", ""Swimming pool"", ""Battery acid"", ""Soap solution"", ""Litmus paper"", ""Vinegar"", ""Antacid tablets"", ""Coffee grounds"", ""Ocean water"", ""Rainwater"", ""Car battery"", ""Drain cleaner"", ""Tomato sauce"", ""Milk of magnesia"", ""pH test strips"", ""Baking powder"", ""Ammonia cleaner""]","[""lemon juice, baking soda, acidity level"", ""buttermilk, baking soda, recipe balance"", ""low temperature, high temperature, temperature reading"", ""red light, green light, traffic light color"", ""chlorine, baking soda, pH level"", ""battery acid, baking soda, acid level"", ""cleansing agent, moisturizing agent, cleansing power"", ""red litmus, blue litmus, color change"", ""vinegar, baking soda, acidity level"", ""stomach acid, antacid, pH level"", ""bitter coffee, creamy coffee, roast level"", ""saltwater, seaweed, ocean acidity level"", ""acid rain, neutral rain, rainwater pH"", ""dead cell, charged cell, charge level"", ""caustic ingredient, base ingredient, corrosiveness level"", ""tangy sauce, sweet sauce, flavor level"", ""sour milk, milk of magnesia, acidity level"", ""low pH strip, high pH strip, pH reading"", ""baking soda, baking powder, leavening power"", ""basic cleaner, cleaning agent, cleaning strength""]","Chemical substances represent materials with distinct molecular compositions and properties. The sub-concepts highlight acidity, alkalinity, and pH measurement – key aspects involving reactivity, neutralization, and quantitative scales. Effective analogies should map to: 1) Common substances with contrasting properties (like sour vs. bitter tastes), 2) Measurement systems resembling pH's 0-14 logarithmic scale, and 3) Transformation processes (e.g., neutralization). Sources are drawn from household items, food, nature, and daily experiences to ensure familiarity while covering acidic/alkaline examples, pH indicators, and chemical behavior metaphors.",success
111,Chemical Reactions,"[""Mathematical Calculations""]",1,"stoichiometry, Reaction equation, Reactant, reaction process, product","[""Cooking recipe"", ""Assembly line"", ""Traffic intersection"", ""Bank transaction"", ""Plant photosynthesis"", ""Puzzle solving"", ""Car engine"", ""Lego construction"", ""Water cycle"", ""Baking cake"", ""Music composition"", ""Supply chain"", ""Metamorphosis process"", ""Chess game"", ""River delta"", ""Computer programming"", ""Ecosystem food web"", ""Factory production"", ""Dance choreography"", ""Budget balancing""]","[""ingredient ratio, recipe formula, ingredient, cooking method, dish"", ""blueprint, instruction manual, raw material, manufacturing process, finished good"", ""traffic volume, traffic flow diagram, vehicle, intersection navigation, traffic outcome"", ""account balance, transaction record, funds, transaction process, outcome"", ""light intensity, photosynthetic equation, carbon dioxide, photosynthesis, glucose"", ""piece count, solution steps, starting piece, assembly process, final product"", ""Fuel mixture, Combustion process, Fuel, Combustion, Exhaust"", ""blueprint, instruction manual, Lego piece, building process, finished model"", ""water balance, water cycle diagram, evaporation source, water circulation, precipitation"", ""recipe ratio, recipe instructions, ingredient, baking process, cake"", ""Harmony, Musical notation, Instrument, Composition process, Musical piece"", ""inventory management, logistics plan, raw material, manufacturing process, finished good"", ""growth rate, transformation stages, larva, metamorphic process, adult"", ""game strategy, game plan, player, gameplay, checkmate"", ""water volume, river path, water source, water flow, sediment deposit"", ""algorithm efficiency, program logic, input variable, program execution, output result"", ""Energy flow, Food web diagram, Prey, Predation, Biomass"", ""inventory management, production schedule, raw material, manufacturing process, finished good"", ""Timing, Choreography, Dancer, Dance routine, Performance"", ""Budget allocation, Financial plan, Expense, Budgeting process, Asset""]","Chemical reactions involve transforming reactants into products through defined processes, governed by stoichiometric ratios and reaction equations. Analogies should capture transformation, balance, input-output relationships, and systematic change. I'll draw from cooking, construction, transportation, biology, and daily systems to create diverse parallels that illustrate: ingredient combination (reactants), procedural steps (reaction process), yield calculations (stoichiometry), symbolic representation (equations), and final outcomes (products).",success
116,Amphiphile,"[""neutral country""]",1,"Hydrophilic, Lipophilic","[""Soap molecule"", ""Detergent"", ""Emulsifying agent"", ""Janus-faced"", ""Amphibian"", ""Translator"", ""Diplomat"", ""Bridge"", ""Double-sided tape"", ""Zipper"", ""Cling film"", ""Mayonnaise"", ""Butter"", ""Lip balm"", ""Raincoat"", ""Whipped cream"", ""Ice cream"", ""Vinaigrette"", ""Shampoo"", ""Hand lotion""]","[""Polar head, Nonpolar tail"", ""Water-attracting, Grease-attracting"", ""Water-loving, Fat-loving"", ""Friendly, Aloof"", ""Aquatic, Terrestrial"", ""Source Language, Target Language"", ""Friendly, Respectful"", ""Foundation, Suspension"", ""Sticky side, Non-sticky side"", ""Teeth, Slider"", ""Sticky side, Non-stick side"", ""Water, Oil"", ""Water soluble, Fat soluble"", ""Moisturizing, Waxy"", ""Water-repellent lining, Waterproof outer layer"", ""Water-loving, Fat-loving"", ""Sweet, Creamy"", ""Vinegar, Oil"", ""Moisturizing, Foaming"", ""Moisturizing, Greasy""]","Amphiphiles are molecules with dual affinity—hydrophilic (water-loving) and lipophilic (fat-loving) regions—enabling them to bridge oil-water interfaces and form structures like micelles. Analogies were selected from everyday life, nature, and household items that exhibit similar dual functionality, polarity mediation, or structural bridging. Emphasis was placed on familiar concepts requiring no scientific background, focusing on objects/systems with opposing properties coexisting in one entity.",success
117,Enantiomers,"[""Human Hands""]",1,"mirror symmetry, chiral center","[""Hands"", ""Shoes"", ""Gloves"", ""Ears"", ""Screws"", ""Scissors"", ""Snail shells"", ""Spiral staircases"", ""Corkscrews"", ""Hockey sticks"", ""Skates"", ""Mittens"", ""Bicycle pedals"", ""Bolts"", ""Seashells"", ""Computer mice"", ""Baseball gloves"", ""Golf clubs"", ""Door handles"", ""Twisted ropes""]","[""handedness, wrist"", ""left and right, laces"", ""left and right hands, thumb"", ""symmetrical shape, inner structure"", ""thread direction, screw head"", ""opposite blades, pivot point"", ""spiral shape, shell axis"", ""twisted symmetry, central axis"", ""thread direction, handle orientation"", ""symmetrical shape, blade curve"", ""symmetrical blades, pivot point"", ""left and right hands, thumb"", ""pedal symmetry, pedal axis"", ""thread pattern, bolt head"", ""handedness, spiral axis"", ""symmetrical buttons, scroll wheel"", ""glove handedness, thumb position"", ""symmetrical swing, club head"", ""left and right sides, pivot point"", ""twist, knot""]","Enantiomers are molecules that are non-superimposable mirror images, like left and right hands. Key properties include mirror symmetry and chiral centers. Analogies should highlight objects with handedness, mirror-image pairs, or asymmetric structures that can't be perfectly overlaid. Everyday examples were prioritized for familiarity, focusing on items with distinct left/right versions, spiral directions, or orientation-specific designs.",success
118,Functional Group,"[""Occupation""]",1,"molecular, substituent, chemical properties","[""Car Engine"", ""Keyboard Key"", ""Lego Piece"", ""Light Switch"", ""App Icon"", ""Door Handle"", ""Spice Ingredient"", ""USB Port"", ""Bicycle Gear"", ""Faucet Nozzle"", ""Game Controller"", ""Book Chapter"", ""Musical Chord"", ""Camera Lens"", ""Plant Root"", ""Remote Button"", ""Recipe Step"", ""DNA Codon"", ""Lock Keyhole"", ""Paint Color""]","[""mechanical, component, performance characteristics"", ""mechanical, modifier, switch types"", ""interlocking, attachment, color"", ""electrical, circuit, switching behavior"", ""visual, overlay, interactive features"", ""mechanical, attachment, operational features"", ""flavor, additive, taste"", ""electrical, adapter, connectivity options"", ""mechanical, component, performance characteristics"", ""water, attachment, spray pattern"", ""digital, accessory, button layout"", ""section, paragraph, content"", ""harmonic, note, timbre"", ""optical, filter, aperture settings"", ""cellular, branch, nutrient uptake"", ""electronic, attachment, button functions"", ""ingredient, additive, cooking method"", ""nucleotide, codon, genetic code"", ""mechanical, key, security features"", ""hue, pigment, finish""]","Functional groups are specific clusters of atoms within molecules that dictate chemical behavior and properties. They act like modular components that define a molecule's identity and reactivity, similar to how specialized parts in everyday systems determine overall function. The sub-concepts highlight their molecular nature, role as substituents altering base structures, and influence on chemical properties. Analogies will draw from universally familiar systems where replaceable components impart distinct characteristics to the whole—such as tools, interfaces, or biological features—to illustrate how functional groups serve as ""chemical signatures"" that predict reactions and traits.",success
119,Polymer Synthesis,"[""Cooking""]",1,"monomer, Polymerization, Polymer","[""Lego blocks"", ""Train cars"", ""Bead necklace"", ""Chain links"", ""Brick wall"", ""Paper chain"", ""Domino lineup"", ""Zipper teeth"", ""Assembly line"", ""Knitting yarn"", ""Crystal growth"", ""Quilt patches"", ""Fence panels"", ""Popcorn string"", ""Railroad tracks"", ""Recipe mixing"", ""Puzzle assembly"", ""Snowball rolling"", ""Pearl strand"", ""Conveyor belt""]","[""single Lego brick, Lego brick assembly, Lego structure"", ""car, coupling, train"", ""bead, stringing, necklace"", ""link, linking, chain"", ""brick, wall construction, wall"", ""link, chaining, chain"", ""domino, domino effect, domino lineup"", ""tooth, interlocking, zipper"", ""raw material, assembly process, final product"", ""yarn, knitting, fabric"", ""atom, crystal formation, crystal"", ""patch, sewing, quilt"", ""wood plank, assembly, fence panel"", ""kernel, popping, string"", ""rail, track laying, railroad track"", ""ingredient, mixing, dish"", ""puzzle piece, assembly process, completed puzzle"", ""snowflake, rolling, snowball"", ""pearl, stringing, strand"", ""raw material, assembly line, final product""]","Polymer synthesis involves linking monomers (small repeating units) through polymerization to form larger polymer chains. This process resembles everyday assembly methods where simple components combine systematically into complex structures. Analogies were drawn from construction (building blocks), manufacturing (assembly lines), crafts (beadwork), nature (crystal growth), and common objects (zippers) to illustrate how small elements connect sequentially. Each analogy captures aspects like modular assembly, chain formation, or structural growth while remaining universally familiar.",success
120,Polymer Structure,"[""Buildings""]",1,"polymer chain, monomer, molecular crosslinking","[""Beaded Necklace"", ""Train Cars"", ""Chain Links"", ""Lego Bricks"", ""Zipper Teeth"", ""Paper Chain"", ""Knitted Sweater"", ""Fishing Net"", ""Rubber Band Ball"", ""Spider Web"", ""Bridge Cables"", ""Velcro Strips"", ""Domino Line"", ""Railroad Tracks"", ""DNA Helix"", ""Chainmail Armor"", ""Scaffolding Frame"", ""Bucket Brigade"", ""Knot Rope"", ""Highway Interchange""]","[""necklace, bead, clasp"", ""train, car, coupling"", ""chain, link, interlocking"", ""Lego structure, Lego brick, Lego connections"", ""zipper teeth row, individual tooth, interlocking mechanism"", ""paper strip, paper link, glue joint"", ""yarn thread, yarn fiber, knit stitch"", ""net mesh, knot, netting pattern"", ""rubber band, rubber band loop, twisted rubber bands"", ""web thread, silk droplet, web intersection"", ""cable, wire strand, cable suspension"", ""velcro strip, hook, interlocking mechanism"", ""domino line, domino, domino connection"", ""rail tracks, rail tie, track joints"", ""double helix, nucleotide, hydrogen bonding"", ""armor chain, ring, interlocking rings"", ""frame structure, building block, beam connection"", ""bucket line, bucket, bucket passing"", ""rope length, rope strand, knot pattern"", ""highway, car, interchange ramps""]","Polymer structure involves molecular chains (polymer chains) built from repeating units (monomers) that can form connections between chains (molecular crosslinking). Effective analogies should represent: 1) modular assembly (like building blocks), 2) flexible connectivity (like interlocking parts), and 3) network formation (like woven structures). Everyday objects and systems were selected for their structural parallels - chains demonstrate linear connectivity, textiles show crosslinking, and modular systems illustrate monomer-like repetition. Each analogy isolates one core aspect while remaining universally familiar.",success
121,High Molecular Polymers,"[""Families""]",1,"monomer, segment, Copolymer","[""Train carriages"", ""LEGO blocks"", ""DNA strand"", ""Paper chain"", ""Protein chains"", ""Beaded necklace"", ""Knitted sweater"", ""Freight train"", ""Zipper teeth"", ""Brick wall"", ""Assembly line"", ""Rubber band"", ""Conveyor belt"", ""Velcro strips"", ""Chain links"", ""Spider silk"", ""Railroad tracks"", ""Domino cascade"", ""Patchwork quilt"", ""Food chain""]","[""carriage, carriage section, train set"", ""single LEGO brick, LEGO brick row, mixed color LEGO structure"", ""nucleotide, codon, chromosome"", ""link, strip, interconnected chain"", ""amino acid, domain, protein complex"", ""bead, string, necklace"", ""yarn, stitch, blend of yarns"", ""car, carriage, train set"", ""tooth, tooth segment, interlocking teeth"", ""brick, row, wall section"", ""raw material, component, subassembly"", ""raw rubber, rubber strand, rubber blend"", ""raw material, belt section, belt layer"", ""hook, strip, interlocking strips"", ""link, section, interlocking chain"", ""protein, amino acid, hybrid protein"", ""rail, track segment, rail junction"", ""domino, domino row, domino arrangement"", ""fabric piece, patch, quilt pattern"", ""producer, trophic level, food web""]","High molecular polymers are large molecules formed by repeating structural units (monomers) that link into chains. Key aspects include modular building blocks (monomers), chain segments with distinct properties, and combinations of different monomers (copolymers). Analogies should emphasize: 1) Small units assembling into larger structures 2) Flexible chains with variable arrangements 3) Customizable combinations of components. Sources are drawn from everyday objects (trains, LEGO), nature (DNA, proteins), textiles (knitting), and construction (chains, walls) to illustrate modularity, connectivity, and structural diversity.",success
122,Polymer Composites,"[""Gourmet""]",1,"basic material, enhancer, Preparation Process","[""Reinforced concrete"", ""Steel-belted tire"", ""Fiberglass boat"", ""Plywood layers"", ""Chocolate chip cookie"", ""Laminated wood"", ""Alloy metal"", ""Bulletproof glass"", ""Carbon fiber bike"", ""Woven fabric blend"", ""Reinforced book spine"", ""Armored cable"", ""Composite decking"", ""Mosaic tile art"", ""Fiber cement board"", ""Kevlar vest"", ""Paper m\u00e2ch\u00e9"", ""Bamboo flooring"", ""Fruit cake"", ""Parquet flooring""]","[""cement, rebar, mixing and curing"", ""rubber, steel belt, tire manufacturing process"", ""hull material, reinforcement, manufacturing process"", ""wood, adhesive, layering"", ""dough, chocolate chips, baking"", ""raw wood, adhesive, layering and pressing"", ""raw metal, alloying element, smelting and refining"", ""raw glass, laminated layer, Manufacturing Process"", ""frame, components, manufacturing"", ""fabric, blend, weaving"", ""book spine, reinforcement, binding process"", ""insulated wire, armor, manufacturing process"", ""decking material, performance booster, manufacturing process"", ""tile pieces, grout, design and assembly"", ""building material, reinforcer, manufacturing process"", ""bulletproof material, protective layer, manufacturing process"", ""paper, glue, mixture and application"", ""raw bamboo, finish, manufacturing process"", ""flour, spices, baking"", ""wood, finish, installation""]","Polymer composites combine a base material (polymer matrix) with enhancers (reinforcing fibers/fillers) through preparation processes to create superior materials. Analogies should reflect: 1) Base components being strengthened, 2) Synergistic combination, 3) Process-dependent properties. Focused on everyday concepts where ordinary materials gain enhanced functionality through additives or structural design.",success
123,Polymer Surface Modification,"[""Makeup""]",1,"surface group, Modifier, Modification function","[""Painting walls"", ""Applying sunscreen"", ""Car waxing"", ""Tattooing skin"", ""Plating jewelry"", ""Weatherproofing fabric"", ""Polishing furniture"", ""Applying bandage"", ""Etching glass"", ""Seasoning cast iron"", ""Wallpaper installation"", ""Coating pills"", ""Frosting windows"", ""Waterproofing boots"", ""Applying makeup"", ""Greasing pans"", ""Sanding wood"", ""Wrapping gifts"", ""Staining decks"", ""Applying decals""]","[""paint color, paint type, painting technique"", ""SPF, sunscreen type, application method"", ""wax layer, polishing compound, waxing process"", ""ink, needle, tattooing process"", ""metal coating, plating solution, electroplating process"", ""water repellent coating, treatment, waterproofing process"", ""finish, polish, buffing"", ""adhesive, pad, application"", ""etching pattern, etching solution, etching process"", ""seasoning layer, oil, curing"", ""pattern, adhesive, application method"", ""active ingredient, coating material, encapsulation process"", ""etching paste, frosting spray, frosting technique"", ""waterproof coating, water repellent, waterproofing treatment"", ""Foundation, Blush, Highlighting"", ""non-stick coating, grease, greasing"", ""grit, sandpaper, sanding process"", ""wrapping paper, ribbon, gift wrapping technique"", ""stain type, sealant, staining process"", ""decal design, adhesive, application method""]","Polymer surface modification involves altering a material's outer layer to achieve specific properties without changing its core structure. Key aspects include: surface groups acting as attachment points, modifiers introducing functional changes, and modification functions defining the purpose (e.g., hydrophobicity or biocompatibility). Analogies were drawn from everyday experiences where surfaces are selectively altered for new capabilities while preserving underlying integrity, spanning household tasks, personal care, construction, and culinary contexts to ensure broad familiarity.",success
