id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
83,deaf,"[""blind""]",1,,"[""Blind"", ""Numb"", ""Paralyzed"", ""Frozen"", ""Dull"", ""Empty"", ""Still"", ""Dark"", ""Cold"", ""Blank"", ""Dead"", ""Silent"", ""Mute"", ""Hollow"", ""Faint"", ""Distant"", ""Muffled"", ""Foggy"", ""Blurred"", ""Gone""]",[],"Deafness involves the absence of hearing, so analogies should reflect sensory loss, states of silence, or conditions where a sense is absent or impaired. The analogies focus on other senses (sight, touch), states of inactivity, or abstract concepts of absence.",success
84,Blood Chest Barrier,"[""Great Wall""]",1,,"[""Wall"", ""Fence"", ""Gate"", ""Filter"", ""Shield"", ""Membrane"", ""Lock"", ""Checkpoint"", ""Moat"", ""Net"", ""Curtain"", ""Dam"", ""Vault"", ""Sieve"", ""Gatekeeper"", ""Reef"", ""Partition"", ""Screen"", ""Divider"", ""Barrier""]",[],"The ""Blood Chest Barrier"" likely refers to a biological or structural boundary that separates or protects the chest cavity (possibly the heart or lungs) from external or internal threats. Analogies should reflect concepts of barriers, protection, separation, or filtration.",success
85,Limit Modification System,"[""Firewall""]",1,,"[""Thermostat"", ""Traffic Light"", ""Dam"", ""Speed Limiter"", ""Volume Control"", ""Brakes"", ""Firewall"", ""Governor"", ""Rudder"", ""Safety Valve"", ""Cruise Control"", ""Clutch"", ""Filter"", ""Gate"", ""Pressure Regulator"", ""Circuit Breaker"", ""Steering Wheel"", ""Valve"", ""Pedal"", ""Sensor""]",[],"A Limit Modification System refers to a mechanism or framework that adjusts, regulates, or controls boundaries, thresholds, or constraints within a process or structure. Analogies should reflect systems that manage, adjust, or regulate parameters, boundaries, or flows in familiar contexts.",success
86,Rod of Asclepius,"[""Healing""]",1,,"[""Medical Symbol"", ""Healing Wand"", ""Renewal Pole"", ""Support Rod"", ""Coiled Rope"", ""Herbal Staff"", ""Healing Tree"", ""Phoenix Staff"", ""Wound Bandage"", ""Life Tree"", ""Snake Ring"", ""Healing Scroll"", ""Cure Vial"", ""Guidance Pole"", ""Renewal Vine"", ""Medical Cross"", ""Caduceus"", ""Spiral Ladder"", ""Tree of Life"", ""Healing Compass""]",[],"The Rod of Asclepius combines a staff (symbolizing support/guidance) and a serpent (symbolizing renewal/transformation). Analogies should reflect healing, support, coiled elements, or renewal themes.",success
87,Healthcare,"[""Building Repair""]",1,,"[""Machine"", ""Network"", ""Team"", ""Symphony"", ""Garden"", ""Puzzle"", ""Marathon"", ""Safety Net"", ""Library"", ""Restaurant"", ""Construction Team"", ""Insurance"", ""Repair Shop"", ""School"", ""Marketplace"", ""Family"", ""Roadmap"", ""Toolkit"", ""Bridge"", ""Lifeline""]",[],"Healthcare is a complex system involving prevention, treatment, and maintenance of health. It requires coordination among professionals, resources, and individuals. Analogies should reflect its multifaceted nature, including systems, teamwork, support structures, and processes.",success
88,Air Pollution,"[""Disease""]",1,,"[""Toxic soup"", ""Smog blanket"", ""Car exhaust"", ""Wildfire smoke"", ""Factory chimney"", ""Acid rain"", ""Greenhouse effect"", ""Cigarette smoke"", ""City traffic"", ""Chemical spill"", ""Dust storm"", ""Poisoned river"", ""Overcrowded room"", ""Clogged arteries"", ""Smoggy lens"", ""Toxic fog"", ""Industrial waste"", ""Polluted ocean"", ""Hazy day"", ""Cloudy day""]",[],"Air pollution involves harmful substances in the atmosphere that affect health and the environment. Analogies should reflect sources, effects, or solutions using familiar concepts like natural phenomena, everyday objects, or processes.",success
89,The Periodic Table,"[""A Tuning System for Music""]",1,,"[""Library catalog"", ""Phone book"", ""Grocery aisle"", ""Musical scale"", ""Subway map"", ""Puzzle"", ""Family tree"", ""Chessboard"", ""Dictionary"", ""Spreadsheet"", ""Zoo map"", ""Music keyboard"", ""City grid"", ""Calendar"", ""Classification system"", ""Lego blocks"", ""Building"", ""Reference guide"", ""Numbered list"", ""Organizational chart""]",[],"The Periodic Table is a structured system organizing elements by atomic structure and properties. Analogies should reflect organization, patterns, classification, and relationships. Familiar systems like grids, catalogs, and musical scales can mirror its systematic nature.",success
90,Chemistry,"[""Cooking"", ""Music"", ""Leaping Over Barriers"", ""Crowd"", ""Construction Work"", ""Dance"", ""The Movie"", ""Football Game"", ""Buy and Sell"", ""A Jigsaw Puzzle""]",10,,"[""Puzzle"", ""Cooking"", ""Recipe Book"", ""Language"", ""Symphony"", ""Dance"", ""Game"", ""Garden"", ""Factory"", ""Blueprint"", ""Alchemy"", ""Recipe Card"", ""Chemistry Set"", ""Molecular Dance"", ""Periodic Table"", ""Chemical Reaction"", ""Kitchen"", ""Science Fair"", ""Magic Show"", ""Lab Experiment""]",[],"Chemistry involves studying how substances interact, transform, and combine. Analogies should reflect transformation, combination, or systematic study of components. Focus on concepts involving reactions, elements, or structured interactions.",success
91,Molecular Synthesis,"[""Manual""]",1,,"[""Lego blocks"", ""Recipe"", ""Puzzle"", ""Factory assembly line"", ""Spider web"", ""Painter mixing colors"", ""Musician composing"", ""Bricklayer"", ""Blacksmith"", ""Baker kneading dough"", ""Carpenter assembling furniture"", ""Programmer coding"", ""Sculptor shaping clay"", ""Tailor sewing"", ""Chemist mixing chemicals"", ""Clockmaker assembling gears"", ""Weaver creating fabric"", ""Baker using a recipe"", ""Carpenter with blueprint"", ""Printer assembling ink and paper""]",[],"Molecular synthesis involves combining smaller molecules into larger, complex structures through chemical reactions. Analogies should reflect processes of assembly, transformation, or construction from basic components. The focus is on step-by-step combination, often requiring specific conditions or catalysts, and resulting in a new structure with unique properties.",success
92,Chemical Separation,"[""Disassembly""]",1,,"[""Sorting laundry"", ""Sifting flour"", ""Magnet and iron"", ""Coffee filter"", ""Gold panning"", ""Centrifuge"", ""Winnowing grain"", ""Distilling water"", ""Colander"", ""Oil and water"", ""Sieve for nuts"", ""Recycling sort"", ""Magnet for nails"", ""Evaporating salt"", ""Straining pasta"", ""Sorting marbles"", ""Lab centrifuge"", ""Sand and gravel"", ""Funnel filter"", ""Sorting coins""]",[],"Chemical separation involves isolating components of a mixture based on differences in properties like solubility, density, or magnetism. Analogies should reflect processes where distinct elements are divided using physical or observable methods, mirroring techniques like filtration, distillation, or magnetic separation.",success
94,Electrochemical Reaction,"[""Power Generation""]",1,,"[""Battery"", ""Lemon Battery"", ""Fuel Cell"", ""Lightning"", ""Water Wheel"", ""Clockwork"", ""Static Electricity"", ""Solar Panel"", ""Electric Circuit"", ""Capacitor"", ""Relay Race"", ""Game of Tag"", ""Conveyor Belt"", ""Magnet"", ""Compass"", ""Fuse"", ""Resistor"", ""Generator"", ""Motor"", ""Transformer""]",[],"Electrochemical reactions involve electron transfer between substances, often converting chemical energy to electrical energy. Analogies should reflect energy conversion, electron movement, or chemical interactions. Common examples include batteries, natural phenomena like lightning, and everyday devices that rely on electron flow.",success
95,Crystals,"[""Architecture""]",1,,"[""Snowflake"", ""Honeycomb"", ""Geodesic Dome"", ""Kaleidoscope"", ""Chessboard"", ""Brick Wall"", ""Spiderweb"", ""Rubik's Cube"", ""Tessellation"", ""Mosaic"", ""Grid"", ""Pyramid"", ""Fractal"", ""Stained Glass"", ""Lattice Fence"", ""Checkerboard"", ""Quilt"", ""Mirror"", ""Tree Rings"", ""Clock Gears""]",[],"Crystals are characterized by their ordered, repeating atomic structures and geometric symmetry. Analogies should reflect patterns, symmetry, structured arrangements, or natural formations that mirror these properties.",success
99,Chemical Reaction,"[""Friction"", ""Urban Transportation"", ""Computer"", ""Vehicle Traffic""]",4,,"[""Baking soda + vinegar"", ""Rusting iron"", ""Burning candle"", ""Baking cake"", ""Food digestion"", ""Battery power"", ""Soap cleaning"", ""Bleach + ammonia"", ""Acid + base"", ""Yogurt fermentation"", ""Plant photosynthesis"", ""Catalytic converter"", ""Enzyme action"", ""Water electrolysis"", ""Antacid neutralization"", ""Gasoline combustion"", ""Solution precipitation"", ""Plastic polymerization"", ""Fruit decomposition"", ""Metal oxidation""]",[],"A chemical reaction involves the transformation of substances through interactions that break and form chemical bonds. To explain this concept, analogies should reflect change, interaction, and the creation of new entities. The analogies focus on everyday processes, natural phenomena, and common objects that involve transformation or interaction, making the abstract concept more tangible.",success
100,Periodic Table,"[""Alphabet""]",1,,"[""Library catalog"", ""Musical scale"", ""Map grid"", ""Family tree"", ""Grocery store aisle"", ""Calendar"", ""Puzzle"", ""Recipe book"", ""Sports league"", ""Subway map"", ""Color wheel"", ""Phone keypad"", ""Spreadsheet"", ""School timetable"", ""Animal classification"", ""Game board"", ""Clock face"", ""Chessboard"", ""Recipe ingredients list"", ""Periodic schedule""]",[],"The Periodic Table organizes elements based on atomic structure and recurring properties. Analogies should reflect systematic categorization, patterns, and relationships. I'll focus on structured systems, grids, classification schemes, and repeating patterns.",success
101,Chemical Analysis,"[""Translation""]",1,,"[""Detective Work"", ""Taste Testing"", ""Puzzle Solving"", ""Medical Diagnosis"", ""Library Cataloging"", ""Magnifying Glass"", ""Tuning an Instrument"", ""Plant Identification"", ""Engine Inspection"", ""Recipe Following"", ""Fingerprint Analysis"", ""Catalog System"", ""Song Composition"", ""Scale Usage"", ""Map Navigation"", ""Soil Testing"", ""Diagnostic Tools"", ""Dewey Decimal"", ""Equalizer Settings"", ""Thermometer Use""]",[],"Chemical analysis involves identifying, quantifying, and understanding substances through systematic methods. Analogies should reflect processes of investigation, categorization, measurement, and problem-solving, using familiar scenarios like puzzles, diagnostics, or everyday tools.",success
103,chemical element,"[""human""]",1,,"[""Building block"", ""Lego piece"", ""Puzzle piece"", ""Alphabet letter"", ""Musical note"", ""Color"", ""Brick"", ""Seed"", ""Tile"", ""Ingredient"", ""Tool"", ""Note card"", ""Coin"", ""Button"", ""Bead"", ""Stone"", ""Key"", ""Dot"", ""Pebble"", ""Screw""]",[],"A chemical element is a fundamental building block of matter with unique properties. Analogies should reflect indivisibility, uniqueness, and foundational roles in larger structures or systems.",success
104,Chemical reaction,"[""object slides""]",1,,"[""Baking"", ""Fermentation"", ""Combustion"", ""Photosynthesis"", ""Rusting"", ""Melting"", ""Dissolving"", ""Mixing"", ""Growing"", ""Decaying"", ""Exploding"", ""Synthesis"", ""Decomposition"", ""Catalysis"", ""Energy transfer"", ""Molecular dance"", ""Puzzle rearrangement"", ""Recipe preparation"", ""Building construction"", ""Transformation""]",[],"A chemical reaction involves the transformation of substances through interactions, energy exchange, and bond rearrangement. Analogies should reflect processes where inputs change into different outputs, often with visible or measurable changes, energy involvement, or structured interactions.",success
108,Chemical Substances,"[""Human Emotions""]",1,,"[""Building Blocks"", ""Puzzle Pieces"", ""Ingredients"", ""Colors"", ""Notes"", ""Bricks"", ""Tiles"", ""Spices"", ""Paints"", ""Gears"", ""Stones"", ""Fruits"", ""Metals"", ""Flavors"", ""Fabrics"", ""Plants"", ""Sounds"", ""Tools"", ""Books"", ""Elements""]",[],"Chemical substances are distinct forms of matter with fixed compositions and properties. Analogies should reflect uniqueness, fixed identity, and potential for interaction/combination. I'll use everyday objects, natural elements, and abstract concepts that share these characteristics.",success
111,Chemical Reactions,"[""Mathematical Calculations""]",1,,"[""Cooking"", ""Combustion"", ""Fermentation"", ""Rusting"", ""Photosynthesis"", ""Battery"", ""Soap Making"", ""Acid-Base"", ""Weathering"", ""Dyeing"", ""Digestion"", ""Metabolism"", ""Explosion"", ""Glow Stick"", ""Bleach Cleaning"", ""Plant Growth"", ""Alchemy"", ""Polymerization"", ""Fireworks"", ""Baking""]",[],"Chemical reactions involve transforming substances through interactions, energy changes, and bond rearrangements. Analogies should reflect transformation, interaction, or creation of new properties. Examples include cooking, combustion, and mixing substances.",success
115,Chiral Molecules,"[""Human Hands""]",1,,"[""Left hand"", ""Right hand"", ""Left glove"", ""Right glove"", ""Left shoe"", ""Right shoe"", ""Left screw"", ""Right screw"", ""Helix"", ""Propeller"", ""Corkscrew"", ""Twisted rope"", ""Spiral staircase"", ""Scissors"", ""DNA helix"", ""Twisted wire pair"", ""Screwdriver"", ""Spring twist"", ""Propeller blade"", ""Mirror image mountain""]",[],"Chiral molecules are non-superimposable mirror images, like left and right hands. Analogies focus on objects with distinct ""handedness"" that cannot be overlapped perfectly with their mirror counterparts.",success
116,Amphiphile,"[""neutral country""]",1,,"[""Janus face"", ""Hybrid car"", ""Magnet"", ""Surfboard"", ""Towel"", ""Bilingual"", ""Bridge"", ""Sandwich"", ""Chameleon"", ""Key"", ""Ladder"", ""Multitasker"", ""Mule"", ""Dual-core"", ""Sponge"", ""Dual-sided"", ""Hybrid"", ""Dual-language"", ""Dual-purpose"", ""Soap bubble""]",[],"Amphiphiles have dual properties (hydrophilic and hydrophobic). Analogies should reflect dual functions, dual affinities, or dual structures in familiar objects or concepts.",success
117,Enantiomers,"[""Human Hands""]",1,,"[""Left hand"", ""Right hand"", ""Mirror image"", ""Screw"", ""Corkscrew"", ""Helix"", ""Snail shell"", ""Propeller"", ""Twist in rope"", ""Spring"", ""Steering wheel"", ""Clock hands"", ""Sculpture"", ""Shoe"", ""Gear"", ""Chiral object"", ""Scissors"", ""Glove"", ""Screwdriver"", ""Vine spiral""]",[],"Enantiomers are non-superimposable mirror images of molecules, akin to left and right hands. To explain this, analogies should emphasize mirror symmetry, chirality, and functional differences despite identical structure. Examples include physical objects with directional asymmetry, natural phenomena with mirrored forms, and mechanical components requiring specific orientation.",success
118,Functional Group,"[""Occupation""]",1,,"[""Key"", ""Tool"", ""Engine"", ""Plug"", ""Switch"", ""Battery"", ""Grip"", ""Wheel"", ""Button"", ""Socket"", ""Lever"", ""Spring"", ""Hinge"", ""Latch"", ""Nozzle"", ""Filter"", ""Circuit"", ""Joint"", ""Pivot"", ""Clasp""]",[],"A functional group is a specific group of atoms in a molecule that determines its chemical behavior and reactivity. Analogies should reflect specialized roles, modularity, or defining characteristics of a larger system. The focus is on parts that dictate function, interact with other components, or enable specific actions.",success
119,Polymer Synthesis,"[""Cooking""]",1,,"[""Lego Bricks"", ""Bead Necklace"", ""Chain Links"", ""Brick Wall"", ""Stringing Pearls"", ""Paper Clips"", ""Fence Posts"", ""Knitting Needles"", ""Puzzle Pieces"", ""Lacing Shoes"", ""Weaving Basket"", ""Rope Making"", ""Bridge Building"", ""Mosaic Tiles"", ""Car Assembly"", ""Chainmail"", ""Fabric Weaving"", ""Collage Making"", ""Tree Branches"", ""Bread Baking""]",[],"Polymer synthesis involves combining monomers into long chains. Analogies should reflect processes where small units are linked to form larger structures, emphasizing connectivity, repetition, and transformation.",success
120,Polymer Structure,"[""Buildings""]",1,,"[""Chain links"", ""Beads on a string"", ""Lego bricks"", ""Train carriages"", ""Rope fibers"", ""Ladder rungs"", ""Spider web"", ""DNA strand"", ""Brick wall"", ""Tree branches"", ""Highway exits"", ""Puzzle pieces"", ""Woven fabric"", ""Coral reef"", ""Fence posts"", ""River tributaries"", ""Chainmail rings"", ""Sponge pores"", ""Staircase steps"", ""Interlocking gears""]",[],"Polymer structure involves long chains of repeating units (monomers) connected in specific arrangements. Analogies should reflect repetition, connectivity, chain-like forms, or network structures. Examples include physical chains, linked objects, or patterns with recurring elements.",success
121,High Molecular Polymers,"[""Families""]",1,,"[""Chain of beads"", ""Thread"", ""Rope"", ""Spider silk"", ""Plastic bag"", ""Train"", ""Lego bricks"", ""Hair"", ""Rubber band"", ""Velcro"", ""Fibers in fabric"", ""Staircase"", ""Net"", ""Foam"", ""Glue"", ""Nylon thread"", ""Cellulose"", ""DNA strand"", ""Silk"", ""Tree rings""]",[],"High Molecular Polymers are large molecules composed of repeating monomer units. Analogies should reflect their structure (long chains, interconnected units), properties (strength, flexibility), or common examples (plastics, natural materials). The analogies focus on familiar objects or concepts with similar structural or functional characteristics.",success
122,Polymer Composites,"[""Gourmet""]",1,,"[""Sandwich"", ""Concrete"", ""Wood"", ""Fabric"", ""Brick Wall"", ""Pizza"", ""Lego Blocks"", ""Puzzle"", ""Sewing"", ""Cement"", ""Furniture"", ""Car"", ""Bridge"", ""Wallpaper"", ""Paint"", ""Glue"", ""Ceramic Tile"", ""Plastic Bottle"", ""Fabric Reinforced with Metal"", ""Sports Equipment""]",[],"Polymer composites are materials formed by combining a polymer matrix with reinforcing agents to enhance properties. Analogies should reflect combinations of materials, structures, or systems where different components work together to create a stronger, more functional whole.",success
123,Polymer Surface Modification,"[""Makeup""]",1,,"[""Painting"", ""Waxing"", ""Sanding"", ""Varnishing"", ""Non-stick coating"", ""Cleaning with soap"", ""Applying a sticker"", ""Etching"", ""Waterproof spray"", ""Disinfectant"", ""Polishing"", ""Grip tape"", ""Sunscreen"", ""Primer"", ""Anti-reflective film"", ""Rust inhibitor"", ""Hydrophobic spray"", ""Grip pad"", ""Sealant"", ""Color-changing paint""]",[],"Polymer surface modification involves altering a material's outer layer to change properties like adhesion, reactivity, or texture without affecting the bulk material. Analogies should reflect surface-level changes, coatings, or treatments that modify functionality without altering the core structure.",success
124,The Swarm,"[""A Distributed Computing System""]",1,,"[""Flock"", ""School"", ""Traffic"", ""Crowd"", ""Hive"", ""Colony"", ""Network"", ""Cloud"", ""Storm"", ""Wave"", ""Forest"", ""Galaxy"", ""Circuit"", ""Market"", ""Game"", ""Dance"", ""Chorus"", ""Internet"", ""Brain"", ""Ecosystem""]",[],"""The Swarm"" refers to a collective behavior of individual entities acting in unison, often seen in nature (e.g., insects, birds) or systems (e.g., traffic, networks). Analogies should reflect group coordination, emergent behavior, or decentralized organization.",success
125,The Brain,"[""The Neural Network of Computers""]",1,,"[""Computer"", ""City"", ""Orchestra"", ""Library"", ""Web"", ""Tree"", ""Factory"", ""Hive"", ""Map"", ""Muscle"", ""Puzzle"", ""Garden"", ""Clock"", ""Mirror"", ""River"", ""Book"", ""Compass"", ""Spiderweb"", ""Dance"", ""Volcano""]",[],"The brain is a complex organ responsible for processing information, controlling bodily functions, enabling learning, and facilitating thought. Analogies should reflect its multifaceted roles, interconnected systems, adaptability, and specialization of regions.",success
126,Deep Learning,"[""How the Human Brain Works"", ""The Brain""]",2,,"[""Pyramid"", ""Onion"", ""Layered Cake"", ""Tree"", ""Ladder"", ""Highway"", ""Brain"", ""Factory"", ""Book"", ""Music"", ""City"", ""Chess"", ""Recipe"", ""Maze"", ""River"", ""Treehouse"", ""Spiderweb"", ""Mountain"", ""Library"", ""Garden""]",[],"Deep Learning involves layered neural networks that process data hierarchically, learning complex patterns through multiple stages. Analogies should reflect layered structures, learning processes, or systems with interconnected components.",success
128,Computer Networks,"[""Neural Networks""]",1,,"[""Highway System"", ""Postal Service"", ""Telephone Network"", ""Railway Network"", ""Utility Grid"", ""Library System"", ""Social Network"", ""Pipeline System"", ""River System"", ""Airline Network"", ""Shopping Mall"", ""Beehive"", ""Lego Bricks"", ""Chessboard"", ""Traffic Lights"", ""Web of Strings"", ""Telephone Switchboard"", ""Mailbox System"", ""Aqueduct System"", ""School Bus Route""]",[],"Computer networks involve interconnected devices exchanging data. Analogies should reflect systems with interconnected nodes, data flow, or communication pathways. Examples include transportation systems, utility grids, and social structures that inherently involve connections and transfer mechanisms.",success
129,Computer Systems,"[""Urban""]",1,,"[""Brain"", ""Factory"", ""Library"", ""City"", ""Symphony"", ""Team"", ""Machine"", ""Puzzle"", ""Ecosystem"", ""Highway"", ""Clockwork"", ""Power grid"", ""Recipe"", ""Map"", ""Toolbox"", ""Theater"", ""Network"", ""Engine"", ""Maze"", ""Garden""]",[],"Computer systems involve interconnected components working together to process data. Analogies should reflect coordination, processing, storage, or networked functions using familiar concepts.",success
130,Artificial Intelligence,"[""The Nervous System""]",1,,"[""Brain"", ""Robot"", ""Assistant"", ""Student"", ""Teacher"", ""Chess Player"", ""Translator"", ""Eyes"", ""Judge"", ""Worker"", ""Driver"", ""Detective"", ""Analyst"", ""Evolver"", ""Advisor"", ""Navigator"", ""Pattern Finder"", ""Adapter"", ""Creator"", ""Mind""]",[],"Artificial Intelligence (AI) involves systems designed to mimic human cognitive functions like learning, reasoning, problem-solving, and perception. Analogies should reflect these capabilities, adaptability, or applications. Examples include comparing AI to a brain (learning), a robot (automation), or a teacher (instruction). The analogies span cognitive functions, tools, roles, and processes to capture AI's multifaceted nature.",success
131,Computer,"[""Factory""]",1,,"[""Brain"", ""Factory"", ""Library"", ""Calculator"", ""Control Panel"", ""Robot"", ""Book"", ""Kitchen"", ""Map"", ""Clock"", ""Game Console"", ""Telephone"", ""Car"", ""Puzzle"", ""Music Player"", ""Camera"", ""Thermostat"", ""Printer"", ""Wallet"", ""Mirror""]",[],"A computer is a complex system that processes information, executes instructions, and manages data. To explain it through analogies, I'll focus on its core functions (processing, storage, communication) and compare it to everyday objects or systems that perform similar roles in simpler terms.",success
132,Memory,"[""Warehouse""]",1,,"[""Library"", ""Hard Drive"", ""Diary"", ""Photo Album"", ""Recipe Book"", ""Map"", ""Notebook"", ""Vault"", ""Playlist"", ""Timeline"", ""Puzzle"", ""Song"", ""Storybook"", ""Wallet"", ""Calendar"", ""Photo Frame"", ""Key"", ""Fingerprint"", ""Treasure Chest"", ""Database""]",[],"Memory involves storing, retrieving, and organizing information. Analogies should reflect storage, retrieval, or organization mechanisms. Examples include physical storage systems, data repositories, and cognitive tools that manage information.",success
133,hard drive,"[""book""]",1,,"[""Library"", ""Vault"", ""Filing cabinet"", ""Safe"", ""Warehouse"", ""Notebook"", ""Drawer"", ""Chest"", ""Box"", ""Container"", ""Repository"", ""Locker"", ""Shelf"", ""Cabinet"", ""Bin"", ""Purse"", ""Bag"", ""Trunk"", ""Case"", ""Folder""]",[],"A hard drive is a storage device that stores digital data. Analogies should focus on concepts related to storage, organization, containment, or repositories of information/items.",success
134,Network,"[""Expressway""]",1,,"[""Web"", ""Railway"", ""Family Tree"", ""City Map"", ""Neural Network"", ""Power Grid"", ""Social Circle"", ""Pipeline System"", ""Library Catalog"", ""Road Network"", ""Ecosystem"", ""Brain"", ""Telephone Network"", ""Street Grid"", ""Transportation Hub"", ""Social Media"", ""Communication Network"", ""Lattice"", ""Circuit"", ""Biological Network""]",[],"A network is a system of interconnected nodes or components that communicate or interact. Analogies should reflect interconnectedness, relationships, or systems with nodes and links. Examples include physical systems (roads, railways), biological systems (nerves, ecosystems), and abstract systems (social circles, the internet).",success
135,programming,"[""cooking""]",1,,"[""Recipe"", ""Blueprint"", ""Puzzle"", ""Game"", ""Map"", ""Choreography"", ""Musical Score"", ""Flowchart"", ""Game Plan"", ""Map Route"", ""Recipe Book"", ""Puzzle Box"", ""Blueprint for a Building"", ""Blueprint for a Machine"", ""Choreography Sequence"", ""Musical Composition"", ""Flowchart Diagram"", ""Blueprint for a Car"", ""Recipe for a Cake"", ""Puzzle Game""]",[],"Programming involves creating step-by-step instructions for computers to solve problems. Analogies should reflect structured processes, problem-solving, or rule-based systems. Examples include recipes, blueprints, puzzles, and games, which all involve logical sequences, rules, or goals.",success
136,Database,"[""File Cabinet"", ""Library""]",2,,"[""Library"", ""Filing Cabinet"", ""Phone Book"", ""Recipe Book"", ""Encyclopedia"", ""Shopping List"", ""Music Library"", ""Address Book"", ""Inventory System"", ""Recipe Index"", ""Library Catalog"", ""Spreadsheet"", ""Bookshelf"", ""Index Card File"", ""Map"", ""Recipe Folder"", ""Catalogue"", ""Directory"", ""Timeline"", ""Glossary""]",[],"A database is a structured system for storing, organizing, and retrieving data. Analogies should reflect its role as an organized repository, its ability to categorize information, and its utility in efficient data access. Familiar concepts like libraries, filing systems, and indexes can mirror these functions.",success
137,Encryption,"[""password lock""]",1,,"[""Lock"", ""Safe"", ""Puzzle"", ""Code"", ""Password"", ""Cipher"", ""Vault"", ""Riddle"", ""Maze"", ""Hidden Compartment"", ""Secret Handshake"", ""Scramble"", ""Cipher Wheel"", ""Password Lock"", ""Encrypted File"", ""Codebook"", ""Digital Vault"", ""Secret Tunnel"", ""Coded Message"", ""Locked Diary""]",[],"Encryption transforms data into an unreadable format to secure it. Analogies should reflect secrecy, transformation, or access control using familiar concepts.",success
138,Internet Security,"[""Lock""]",1,,"[""Lock"", ""Vault"", ""Shield"", ""Guard"", ""Password"", ""Fence"", ""Alarm"", ""Safe"", ""Sentry"", ""Wall"", ""Gate"", ""Key"", ""Patrol"", ""Code"", ""Barrier"", ""Sentinel"", ""Firewall"", ""Cipher"", ""Lockbox"", ""Watchman""]",[],"Internet Security involves protecting digital systems, data, and networks from threats. Analogies should reflect concepts of protection, barriers, access control, and defense mechanisms. The analogies are drawn from everyday objects, roles, and systems that inherently involve safeguarding, monitoring, or restricting access.",success
139,cache,"[""shelf""]",1,,"[""Cupboard"", ""Toolbox"", ""Drawer"", ""Locker"", ""Wallet"", ""Briefcase"", ""Shopping cart"", ""Tool belt"", ""Notebook"", ""Desk"", ""Garage"", ""Closet"", ""Backpack"", ""Library shelf"", ""Computer memory"", ""File cabinet"", ""Medicine cabinet"", ""Storage bin"", ""Keychain"", ""Mailbox""]",[],"A cache is a temporary storage system designed to speed up access to frequently used data. Analogies should reflect quick access, temporary storage, or efficiency in retrieval. Examples include everyday objects or systems that store items for convenience, reduce redundancy, or optimize access time.",success
140,Program Code,"[""Crime Scene""]",1,,"[""Recipe"", ""Blueprint"", ""Choreography"", ""Musical Score"", ""To-Do List"", ""Knitting Pattern"", ""Flowchart"", ""Puzzle"", ""Manual"", ""GPS Directions"", ""Game Rulebook"", ""Wiring Diagram"", ""Play Script"", ""Assembly Instructions"", ""Project Plan"", ""Traffic Signals"", ""Blueprint (Bridge)"", ""Blueprint (House)"", ""Blueprint (Car)"", ""Robot Program""]",[],"Program code is a structured set of instructions that dictate how a computer or system should perform tasks. Analogies should reflect step-by-step processes, structured plans, or rule-based systems. Sub-concepts like logic, syntax, and execution flow are inherent to code, so analogies should emphasize precision, order, and functionality.",success
141,Version Control,"[""Time Machine""]",1,,"[""Library Catalog"", ""Recipe Book"", ""Family Tree"", ""Timeline"", ""Photograph Album"", ""Map Revision"", ""Music Playlist"", ""Diary Entries"", ""Blueprints"", ""Software Updates"", ""Document Revisions"", ""Game Saves"", ""Commit History"", ""Branching Paths"", ""Versioned Files"", ""Timeline Editor"", ""History Book"", ""Project Milestones"", ""Puzzle Assembly"", ""Garden Growth""]",[],"Version control tracks changes to files over time, enabling collaboration and reverting to previous states. Analogies should reflect tracking changes, multiple versions, collaboration, or branching. Examples include libraries, recipes, timelines, and maps.",success
142,Cloud Computing,"[""Rental Housing""]",1,,"[""Electricity Grid"", ""Water Tap"", ""Restaurant"", ""Public Transit"", ""Tool Rental"", ""Streaming Service"", ""Online Banking"", ""Smartphone Data"", ""Subscription Box"", ""Hotel Room"", ""Gaming Server"", ""Remote Work"", ""Virtual Assistant"", ""Shared Apartment"", ""Postal Service"", ""Public Park"", ""Cloud Storage"", ""Library Access"", ""Shopping Mall"", ""Online Classroom""]",[],"Cloud Computing involves accessing computing resources (like storage, processing power) over the internet on-demand, without needing physical infrastructure. Analogies should reflect shared resources, on-demand access, and remote delivery. Examples include utilities, services, and systems where users access resources without ownership or direct management.",success
143,Software Development,"[""The Long Journey""]",1,,"[""Cooking"", ""Building"", ""Writing"", ""Puzzling"", ""Gardening"", ""Driving"", ""Music"", ""Art"", ""Teamwork"", ""Maze"", ""Training"", ""Business"", ""Symphony"", ""Lego"", ""Game"", ""Play"", ""Bridge"", ""Marathon"", ""Website"", ""Trip""]",[],"Software development involves creating structured solutions through iterative processes, problem-solving, collaboration, and adapting to changes. Analogies should reflect planning, building, troubleshooting, and creativity.",success
