id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
89,The Periodic Table,"[""A Tuning System for Music""]",1,,"[""Map"", ""Calendar"", ""Library"", ""Family"", ""Chart"", ""Atlas"", ""Recipe"", ""Tree"", ""Catalog"", ""Playlist"", ""Blueprint"", ""Index"", ""Dictionary"", ""Guide"", ""Folder"", ""Chart"", ""Map"", ""Roster"", ""Diagram"", ""Schema""]",[],,success
90,Chemistry,"[""Cooking"", ""Music"", ""Leaping Over Barriers"", ""Crowd"", ""Construction Work"", ""Dance"", ""The Movie"", ""Football Game"", ""Buy and Sell"", ""A Jigsaw Puzzle""]",10,,"[""Puzzle"", ""Recipe"", ""Game"", ""Library"", ""Workshop"", ""Garden"", ""Factory"", ""Map"", ""Puzzle"", ""Story"", ""School"", ""Team"", ""Blueprint"", ""Clock"", ""Puzzle"", ""Recipe"", ""Game"", ""Library"", ""Workshop"", ""Garden""]",[],,success
91,Molecular Synthesis,"[""Manual""]",1,,"[""Building"", ""Cooking"", ""Lego"", ""Puzzle"", ""Assembly"", ""Construction"", ""Painting"", ""Writing"", ""Gardening"", ""Sewing"", ""Baking"", ""Origami"", ""Carpentry"", ""Mixing"", ""Weaving"", ""Mosaic"", ""Sculpting"", ""Knitting"", ""Farming"", ""Blueprint""]",[],,success
92,Chemical Separation,"[""Disassembly""]",1,,"[""Filter"", ""Strainer"", ""Sieve"", ""Separator"", ""Mixer"", ""Sorter"", ""Divider"", ""Collector"", ""Extractor"", ""Splitter"", ""Sorter"", ""Separator"", ""Filter"", ""Sieve"", ""Strainer"", ""Divider"", ""Collector"", ""Extractor"", ""Mixer"", ""Filter""]",[],,success
94,Electrochemical Reaction,"[""Power Generation""]",1,,"[""Battery"", ""Waterwheel"", ""Generator"", ""Circuit"", ""Switch"", ""Pump"", ""Engine"", ""Conveyor"", ""Transformer"", ""Switchboard"", ""Motor"", ""Charger"", ""Powerline"", ""Solar panel"", ""Fuel cell"", ""Electrode"", ""Current"", ""Voltage"", ""Electrons"", ""Circuitry""]",[],,success
95,Crystals,"[""Architecture""]",1,,"[""Ice"", ""Salt"", ""Honeycomb"", ""Snowflake"", ""Gem"", ""Brick"", ""Puzzle"", ""Lattice"", ""Pattern"", ""Tile"", ""Chain"", ""Network"", ""Mirror"", ""Frost"", ""Bead"", ""Nest"", ""Crystal Ball"", ""Snowflake"", ""Diamond"", ""Mosaic""]",[],,success
99,Chemical Reaction,"[""Friction"", ""Urban Transportation"", ""Computer"", ""Vehicle Traffic""]",4,,"[""Recipe"", ""Puzzle"", ""Dance"", ""Teamwork"", ""Construction"", ""Game"", ""Story"", ""Cycle"", ""Chain"", ""Process"", ""Recipe book"", ""Switch"", ""Flow"", ""Assembly"", ""Recipe"", ""Sequence"", ""Transformation"", ""Recipe"", ""Evolution"", ""Pattern""]",[],,success
100,Periodic Table,"[""Alphabet""]",1,,"[""Map"", ""Calendar"", ""Library"", ""Family"", ""Chart"", ""Playlist"", ""Atlas"", ""Dictionary"", ""Blueprint"", ""Garden"", ""Puzzle"", ""Clock"", ""Recipe"", ""Zoo"", ""Catalog"", ""Tree"", ""Museum"", ""Mapbook"", ""Index"", ""Chart""]",[],,success
101,Chemical Analysis,"[""Translation""]",1,,"[""Puzzle"", ""Detective"", ""Recipe"", ""Map"", ""Filter"", ""Magnifying glass"", ""Blueprint"", ""Scanner"", ""Checklist"", ""X-ray"", ""Inspector"", ""Test kit"", ""Sorting hat"", ""Treasure hunt"", ""Fingerprint"", ""Toolbox"", ""Recipe book"", ""Seismograph"", ""Weather vane"", ""Puzzle pieces""]",[],,success
103,chemical element,"[""human""]",1,,"[""Building blocks"", ""Lego pieces"", ""Puzzle parts"", ""Recipe ingredients"", ""Color crayons"", ""Toy bricks"", ""Book chapters"", ""Musical notes"", ""Car parts"", ""Clothing fibers"", ""Game tokens"", ""Garden seeds"", ""Tool handles"", ""Planet types"", ""Language letters"", ""Animal species"", ""Computer bits"", ""Building materials"", ""Toy soldiers"", ""Food staples""]",[],,success
104,Chemical reaction,"[""object slides""]",1,,"[""Cooking"", ""Puzzle"", ""Dance"", ""Construction"", ""Mixing"", ""Baking"", ""Switch"", ""Spark"", ""Fireworks"", ""Batteries"", ""Weather"", ""Magnet"", ""Seed"", ""Clock"", ""Flow"", ""Recipe"", ""Switch"", ""Explosion"", ""Puzzle"", ""Cycle""]",[],,success
108,Chemical Substances,"[""Human Emotions""]",1,,"[""Elements"", ""Ingredients"", ""Parts"", ""Tools"", ""Clues"", ""Bits"", ""Pieces"", ""Colors"", ""Notes"", ""Blocks"", ""Layers"", ""Particles"", ""Units"", ""Ingredients"", ""Modules"", ""Elements"", ""Bits"", ""Particles"", ""Ingredients"", ""Units""]",[],,success
111,Chemical Reactions,"[""Mathematical Calculations""]",1,,"[""Cooking"", ""Puzzle"", ""Dance"", ""Locksmith"", ""Baking"", ""Construction"", ""Mixing"", ""Switch"", ""Fireworks"", ""Assembly"", ""Recipe"", ""Magnet"", ""Batteries"", ""Seedling"", ""Switches"", ""Puzzle"", ""Cooking"", ""Baking"", ""Construction"", ""Assembly""]",[],,success
115,Chiral Molecules,"[""Human Hands""]",1,,"[""Handedness"", ""Mirror"", ""Glove"", ""Puzzle"", ""Twist"", ""Shadow"", ""Mirror-image"", ""Left-right"", ""Fingerprint"", ""Puzzle-piece"", ""Yin-Yang"", ""Double"", ""Mirror-image"", ""Hand"", ""Puzzle"", ""Shadow"", ""Yin-Yang"", ""Fingerprint"", ""Mirror"", ""Handedness""]",[],,success
116,Amphiphile,"[""neutral country""]",1,,"[""Soap"", ""Detergent"", ""Oil"", ""Water"", ""Lipid"", ""Fat"", ""Oil Drop"", ""Bubble"", ""Lollipop"", ""Magnet"", ""Bridge"", ""Puzzle"", ""Velcro"", ""Magnetism"", ""Soap Bubble"", ""Oil Spill"", ""Lipid Layer"", ""Waterproof"", ""Emulsifier"", ""Soap Film""]",[],,success
117,Enantiomers,"[""Human Hands""]",1,,"[""Gloves"", ""Mirror"", ""Left shoe"", ""Handedness"", ""Puzzle"", ""Key"", ""Mirror image"", ""Shadow"", ""Twin"", ""Reflections"", ""Puzzle piece"", ""Mirror ball"", ""Yin-Yang"", ""Clones"", ""Double"", ""Opposites"", ""Handed"", ""Mirror twin"", ""Flip"", ""Mirror image""]",[],,success
118,Functional Group,"[""Occupation""]",1,,"[""Lego piece"", ""Tool handle"", ""Clothing tag"", ""Puzzle piece"", ""Button"", ""Building block"", ""Magic marker"", ""Switch"", ""Connector"", ""Plug"", ""Decorative sticker"", ""Keychain"", ""Sticker"", ""Fastener"", ""Badge"", ""Handlebar"", ""Bookmark"", ""Label"", ""Switch"", ""Connector""]",[],,success
119,Polymer Synthesis,"[""Cooking""]",1,,"[""Lego"", ""Puzzle"", ""Chain"", ""Building"", ""Fabric"", ""Mosaic"", ""Thread"", ""Recipe"", ""Blueprint"", ""Assembly"", ""Network"", ""Fabrication"", ""Construction"", ""Pattern"", ""Mold"", ""Framework"", ""Weaving"", ""Chainmail"", ""Puzzle"", ""Blueprint""]",[],,success
120,Polymer Structure,"[""Buildings""]",1,,"[""Lego"", ""Chain"", ""Net"", ""Bracelet"", ""Thread"", ""Puzzle"", ""Ribbon"", ""Woven"", ""String"", ""Cloth"", ""Web"", ""Tapestry"", ""Necklace"", ""Chainmail"", ""Braid"", ""Mesh"", ""Yarn"", ""Fabric"", ""Cable"", ""Wires""]",[],,success
121,High Molecular Polymers,"[""Families""]",1,,"[""Rubber"", ""Cloth"", ""Plastic"", ""Nylon"", ""Polyester"", ""Cellophane"", ""Vinyl"", ""Latex"", ""Fibers"", ""Resin"", ""Silicone"", ""Polymer"", ""Elastomer"", ""Fiberglass"", ""Acrylic"", ""Polyethylene"", ""Polypropylene"", ""PVC"", ""Polyurethane"", ""Mylar""]",[],,success
122,Polymer Composites,"[""Gourmet""]",1,,"[""Lego"", ""Sandwich"", ""Cloth"", ""Puzzle"", ""Brick"", ""Jigsaw"", ""Fabric"", ""Chain"", ""Layer"", ""Mosaic"", ""Patchwork"", ""Building blocks"", ""Mesh"", ""Puzzle pieces"", ""Mixture"", ""Sandcastle"", ""Tapestry"", ""Layer cake"", ""Kite"", ""Puzzle""]",[],,success
123,Polymer Surface Modification,"[""Makeup""]",1,,"[""Paint"", ""Clothing"", ""Lamination"", ""Coating"", ""Wrapping"", ""Sealing"", ""Covering"", ""Paintjob"", ""Varnish"", ""Skin"", ""Layer"", ""Shield"", ""Film"", ""Overlay"", ""Enamel"", ""Finish"", ""Coating"", ""Wrap"", ""Seal"", ""Surface""]",[],,success
124,The Swarm,"[""A Distributed Computing System""]",1,,"[""Herd"", ""Flock"", ""Colony"", ""Pack"", ""Swarm"", ""Cloud"", ""Hive"", ""Troop"", ""Cluster"", ""Bunch"", ""Gaggle"", ""Pod"", ""Nest"", ""Army"", ""Bureau"", ""Flock"", ""Horde"", ""Colony"", ""Troop"", ""Pack""]",[],,success
125,The Brain,"[""The Neural Network of Computers""]",1,,"[""Computer"", ""Switchboard"", ""Library"", ""Control Tower"", ""Engine"", ""Manager"", ""Memory"", ""Filter"", ""Coordinator"", ""Brainstorm"", ""Router"", ""Conductor"", ""Processor"", ""Dashboard"", ""Blueprint"", ""Command Center"", ""Sensor"", ""Navigator"", ""Supervisor"", ""Central Hub""]",[],,success
126,Deep Learning,"[""How the Human Brain Works"", ""The Brain""]",2,,"[""Brain"", ""Map"", ""Recipe"", ""Filter"", ""Puzzle"", ""Mirror"", ""Library"", ""Robot"", ""Garden"", ""Teacher"", ""Network"", ""Mirror"", ""Blueprint"", ""Filter"", ""Puzzle"", ""Recipe"", ""Map"", ""Robot"", ""Brain"", ""Garden""]",[],,success
128,Computer Networks,"[""Neural Networks""]",1,,"[""Post Office"", ""Roads"", ""Telephone Lines"", ""Water Pipes"", ""Library"", ""Traffic Lights"", ""Mail Carrier"", ""Train Tracks"", ""Electric Grid"", ""Bus Routes"", ""Message Board"", ""Delivery Trucks"", ""Signal Towers"", ""Courier Service"", ""Radio Stations"", ""Pipeline"", ""Switchboard"", ""Courier Network"", ""Traffic System"", ""Mail System""]",[],,success
129,Computer Systems,"[""Urban""]",1,,"[""Car"", ""Library"", ""Factory"", ""Brain"", ""Office"", ""Team"", ""Toolkit"", ""Map"", ""Engine"", ""Blueprint"", ""Switch"", ""Network"", ""Toolkit"", ""Blueprint"", ""Dashboard"", ""Circuit"", ""Robot"", ""Clock"", ""Server"", ""Dashboard""]",[],,success
130,Artificial Intelligence,"[""The Nervous System""]",1,,"[""Robot"", ""Mirror"", ""Brain"", ""Calculator"", ""Map"", ""Lightbulb"", ""Puzzle"", ""Library"", ""Teacher"", ""Clock"", ""Garden"", ""Notebook"", ""Compass"", ""Mirror"", ""Factory"", ""Recipe"", ""Sensor"", ""Toolbox"", ""Map"", ""Blueprint""]",[],,success
131,Computer,"[""Factory""]",1,,"[""Brain"", ""Library"", ""Factory"", ""Brainstorm"", ""Post Office"", ""Switchboard"", ""Calculator"", ""Map"", ""Clock"", ""Blueprint"", ""Garden"", ""Kitchen"", ""Control Tower"", ""Workshop"", ""Command Center"", ""Memory"", ""Router"", ""Brainstem"", ""Dashboard"", ""Controller""]",[],,success
132,Memory,"[""Warehouse""]",1,,"[""Notebook"", ""Library"", ""File"", ""Shelf"", ""Clipboard"", ""Camera"", ""Storage"", ""Notebook"", ""Archive"", ""Memory card"", ""Locker"", ""Diary"", ""Notebook"", ""File cabinet"", ""Photo album"", ""Clipboard"", ""Calendar"", ""Notebook"", ""Snapshot"", ""Journal""]",[],,success
133,hard drive,"[""book""]",1,,"[""Drawer"", ""Notebook"", ""Library"", ""Closet"", ""File"", ""Shelf"", ""Box"", ""Cabinet"", ""Locker"", ""Desk"", ""Folder"", ""Chest"", ""Archive"", ""Container"", ""Bin"", ""Cupboard"", ""Garage"", ""Safe"", ""Vault"", ""Repository""]",[],,success
134,Network,"[""Expressway""]",1,,"[""Road"", ""Highway"", ""Telephone"", ""Circuit"", ""Web"", ""Chain"", ""Map"", ""Grid"", ""Network"", ""Bridge"", ""Pipeline"", ""Folder"", ""Thread"", ""Mail"", ""Connection"", ""Cluster"", ""Flow"", ""Link"", ""Mesh"", ""Circuitry""]",[],,success
135,programming,"[""cooking""]",1,,"[""Blueprint"", ""Recipe"", ""Map"", ""Toolkit"", ""Puzzle"", ""Recipe book"", ""Construction"", ""Instruction"", ""Robot"", ""Garage"", ""Lego"", ""Notebook"", ""Blueprints"", ""Recipe"", ""Guidebook"", ""Assembly"", ""Manual"", ""Plan"", ""Recipe"", ""Toolkit""]",[],,success
136,Database,"[""File Cabinet"", ""Library""]",2,,"[""Library"", ""Folder"", ""Notebook"", ""Calendar"", ""Map"", ""Archive"", ""File cabinet"", ""Spreadsheet"", ""Index"", ""Notebook"", ""Blueprint"", ""Locker"", ""Notebook"", ""Folder"", ""Archive"", ""Index"", ""Library"", ""File box"", ""Catalog"", ""Binder""]",[],,success
137,Encryption,"[""password lock""]",1,,"[""Lock"", ""Password"", ""Safe"", ""Secret"", ""Code"", ""Key"", ""Cipher"", ""Mask"", ""Puzzle"", ""Filter"", ""Lockbox"", ""Hidden"", ""Alarm"", ""Firewall"", ""Secret code"", ""Password lock"", ""Hidden message"", ""Safe deposit"", ""Puzzle box"", ""Secret door""]",[],,success
138,Internet Security,"[""Lock""]",1,,"[""Lock"", ""Door"", ""Alarm"", ""Password"", ""Fence"", ""Guard"", ""Key"", ""Firewall"", ""Helmet"", ""Security"", ""Locksmith"", ""Surveillance"", ""Password"", ""Alarm"", ""Guard"", ""Fence"", ""Lock"", ""Firewall"", ""Helmet"", ""Password""]",[],,success
139,cache,"[""shelf""]",1,,"[""Drawer"", ""Bookmark"", ""Clipboard"", ""Shelf"", ""Notebook"", ""Briefcase"", ""Desk"", ""File"", ""Pocket"", ""Cachet"", ""Locker"", ""Folder"", ""Toolkit"", ""Jar"", ""Cachepot"", ""Pocketbook"", ""Closet"", ""Container"", ""Bin"", ""Cupboard""]",[],,success
140,Program Code,"[""Crime Scene""]",1,,"[""Blueprint"", ""Recipe"", ""Map"", ""Formula"", ""Script"", ""Guide"", ""Diagram"", ""Pattern"", ""Recipebook"", ""Checklist"", ""Toolkit"", ""Diagram"", ""Manual"", ""Recipe"", ""Plan"", ""Chart"", ""Formula"", ""Blueprint"", ""Map"", ""Guide""]",[],,success
141,Version Control,"[""Time Machine""]",1,,"[""Folder"", ""Notebook"", ""Timeline"", ""Blueprint"", ""Library"", ""Archive"", ""Calendar"", ""Notebook"", ""Snapshot"", ""Map"", ""File cabinet"", ""History book"", ""Recipe book"", ""Photo album"", ""Clipboard"", ""Puzzle"", ""Timeline"", ""Notebook"", ""Blueprint"", ""Folder""]",[],,success
142,Cloud Computing,"[""Rental Housing""]",1,,"[""Library"", ""Garage"", ""Warehouse"", ""Cloud"", ""Server"", ""Storage"", ""Network"", ""Folder"", ""Internet"", ""Drive"", ""Toolkit"", ""Mailbox"", ""Archive"", ""Vault"", ""Library"", ""Garage"", ""Warehouse"", ""Cloud"", ""Server"", ""Storage""]",[],,success
143,Software Development,"[""The Long Journey""]",1,,"[""Blueprint"", ""Recipe"", ""Construction"", ""Garden"", ""Puzzle"", ""Car"", ""Book"", ""Map"", ""Clock"", ""Toy"", ""Toolbox"", ""Recipe"", ""Blueprint"", ""Garden"", ""Puzzle"", ""Car"", ""Book"", ""Map"", ""Clock"", ""Toy""]",[],,success
144,computer,"[""mind""]",1,,"[""Brain"", ""Library"", ""Factory"", ""Brainstorm"", ""Calculator"", ""Post Office"", ""Kitchen"", ""Switchboard"", ""Map"", ""Clock"", ""Blueprint"", ""Workshop"", ""Control Tower"", ""Light Switch"", ""Recipe Book"", ""Traffic System"", ""Command Center"", ""Puzzle"", ""Toolbox"", ""Memory Bank""]",[],,success
145,Metaverse,"[""The Real World""]",1,,"[""Game"", ""Theme park"", ""Virtual world"", ""Neighborhood"", ""Simulation"", ""Online universe"", ""Digital city"", ""Fantasy land"", ""Shared space"", ""Digital playground"", ""Storybook"", ""Toy box"", ""Dreamscape"", ""Movie set"", ""Puzzle"", ""Comic strip"", ""Role-play"", ""Sandbox"", ""Theme park"", ""Virtual reality""]",[],,success
146,Feature Engineering,"[""Miner""]",1,,"[""Blueprint"", ""Toolkit"", ""Recipe"", ""Map"", ""Filter"", ""Lens"", ""Puzzle"", ""Toolkit"", ""Guide"", ""Filter"", ""Blueprint"", ""Recipe"", ""Map"", ""Toolkit"", ""Guide"", ""Filter"", ""Blueprint"", ""Recipe"", ""Map"", ""Toolkit""]",[],,success
147,Bias-Variance Equilibrium,"[""Archery""]",1,,"[""Thermostat"", ""Balancing Scale"", ""Car Suspension"", ""Camera Focus"", ""Tuning Fork"", ""Water Faucet"", ""Compass"", ""Sailboat"", ""Thermometer"", ""Light Dimmer"", ""Radio Tuner"", ""Pendulum"", ""Cooking Oven"", ""Balance Beam"", ""Speedometer"", ""Paint Mixer"", ""Camera Aperture"", ""Fan Speed"", ""Guitar Tuning"", ""Thermostat""]",[],,success
148,Cross Validation,"[""Fishing""]",1,,"[""Seasons"", ""Test"", ""Quiz"", ""Puzzle"", ""Filter"", ""Sample"", ""Split"", ""Cycle"", ""Trial"", ""Segment"", ""Rotation"", ""Batch"", ""Phase"", ""Round"", ""Partition"", ""Step"", ""Layer"", ""Sequence"", ""Cycle"", ""Test Drive""]",[],,success
149,random forest,"[""forest""]",1,,"[""Tree"", ""Team"", ""Judgment"", ""Voting"", ""Puzzle"", ""Recipe"", ""Library"", ""Galaxy"", ""Maze"", ""Garden"", ""Company"", ""School"", ""Map"", ""Circuit"", ""Bookcase"", ""Zoo"", ""Workshop"", ""Playlist"", ""Puzzle"", ""Orchestra""]",[],,success
150,Mining Association Rules,"[""Solving Puzzles""]",1,,"[""Shopping"", ""Recipes"", ""Clues"", ""Patterns"", ""Hints"", ""Connections"", ""Links"", ""Favorites"", ""Trends"", ""Associations"", ""Rules"", ""Guidelines"", ""Paths"", ""Maps"", ""Signals"", ""Indicators"", ""Clues"", ""Hints"", ""Patterns"", ""Connections""]",[],,success
151,PCA Dimensionality Reduction Algorithm,"[""3D Projection""]",1,,"[""Map"", ""Filter"", ""Summary"", ""Shortcut"", ""Outline"", ""Snapshot"", ""Guide"", ""Compass"", ""Blueprint"", ""Index"", ""Palette"", ""Folder"", ""Summary"", ""Preview"", ""Snapshot"", ""Shortcut"", ""Outline"", ""Guide"", ""Map"", ""Filter""]",[],,success
152,KNN Algorithm,"[""Finding Nearest Neighbors""]",1,,"[""Neighborhood"", ""Map"", ""Cluster"", ""Friendship"", ""Family"", ""Neighbors"", ""Tags"", ""Group"", ""Circle"", ""Cluster"", ""Network"", ""Team"", ""Family"", ""Circle"", ""Group"", ""Neighbors"", ""Map"", ""Neighborhood"", ""Cluster"", ""Friendship""]",[],,success
153,Bayesian Algorithms,"[""Dictionary""]",1,,"[""Weather"", ""Detective"", ""Map"", ""Recipe"", ""Shopping"", ""Navigation"", ""Stockmarket"", ""MedicalDiagnosis"", ""Voting"", ""SearchEngine"", ""Puzzle"", ""Game"", ""Traffic"", ""Forecast"", ""Trial"", ""PuzzleSolver"", ""DetectiveWork"", ""RecipeAdjuster"", ""WeatherForecast"", ""NavigationApp""]",[],,success
154,AdaBoost Algorithm,"[""Student""]",1,,"[""Teacher"", ""Coach"", ""Chef"", ""Judge"", ""Referee"", ""Filter"", ""Team"", ""Guide"", ""Editor"", ""Moderator"", ""Scout"", ""Refiner"", ""Trainer"", ""Balancer"", ""Mixer"", ""Filter"", ""Selector"", ""Referee"", ""Tuner"", ""Optimizer""]",[],,success
155,Neuroevolutionary Algorithms,"[""Evolution""]",1,,"[""Evolution"", ""Breeding"", ""Trial-and-error"", ""Selection"", ""Mutation"", ""Crossover"", ""Natural selection"", ""Genetic code"", ""Adaptation"", ""Survival"", ""Variation"", ""Inheritance"", ""Fitness"", ""Optimization"", ""Evolutionary tree"", ""Genetic algorithm"", ""Population"", ""Mutation rate"", ""Selection pressure"", ""Genetic pool""]",[],,success
156,EM Algorithm,"[""Adjust Shutter Aperture"", ""Recovering a Corrupted Music File""]",2,,"[""Guessing"", ""Puzzle"", ""Clustering"", ""Refining"", ""Filtering"", ""Iterating"", ""Estimating"", ""Updating"", ""Guesswork"", ""Trial"", ""Refinement"", ""Optimization"", ""Guessing game"", ""Tuning"", ""Refining loop"", ""Guessing process"", ""Improvement"", ""Adjustment"", ""Calibration"", ""Iteration""]",[],,success
157,GAN Algorithm,"[""Painter and Critic""]",1,,"[""Teacher"", ""Painter"", ""Chef"", ""Photographer"", ""Detective"", ""Musician"", ""Architect"", ""Gardener"", ""Storyteller"", ""Coach"", ""Editor"", ""Builder"", ""Inventor"", ""Navigator"", ""Conductor"", ""Magician"", ""Teacher"", ""Painter"", ""Chef"", ""Detective""]",[],,success
158,Ensemble Learning Algorithms,"[""Democracy""]",1,,"[""Team"", ""Jury"", ""Orchestra"", ""Committee"", ""Squad"", ""Panel"", ""Choir"", ""Crew"", ""Club"", ""Network"", ""Fleet"", ""Pack"", ""Guild"", ""Brigade"", ""Circle"", ""Assembly"", ""Teamwork"", ""Coalition"", ""Partnership"", ""Alliance""]",[],,success
159,Bagging Algorithms,"[""Investors""]",1,,"[""Team"", ""Jury"", ""Choir"", ""Squad"", ""Orchestra"", ""Committee"", ""Fleet"", ""Pack"", ""Brigade"", ""Cluster"", ""Bunch"", ""Collection"", ""Group"", ""Set"", ""Array"", ""Batch"", ""Series"", ""Pool"", ""Crew"", ""Assembly""]",[],,success
161,Greedy algorithm,"[""find a shortest path on the map""]",1,,"[""Coin"", ""Shortcut"", ""Snapshot"", ""Quickfix"", ""First"", ""Shortcut"", ""Snapshot"", ""First"", ""Shortcut"", ""Quickpick"", ""Fastlane"", ""Instant"", ""Rush"", ""Snap"", ""Rush"", ""Fast"", ""Shortcut"", ""Instant"", ""Quick"", ""Rush""]",[],,success
162,Hierarchical Clustering Algorithms,"[""Pedigree Trees""]",1,,"[""Family"", ""Tree"", ""Folder"", ""Team"", ""Map"", ""Puzzle"", ""Nest"", ""Chain"", ""Circle"", ""Line"", ""Cluster"", ""Group"", ""Network"", ""Stack"", ""Sequence"", ""Family Tree"", ""Book Series"", ""Organism"", ""Hierarchy"", ""Tree Diagram""]",[],,success
163,Blockchain,"[""Ledger""]",1,,"[""Ledger"", ""Notebook"", ""Calendar"", ""Library"", ""Chain"", ""Puzzle"", ""Map"", ""Vault"", ""Archive"", ""Notebook"", ""Folder"", ""Record"", ""Timeline"", ""Registry"", ""Blueprint"", ""File"", ""Notebook"", ""Archive"", ""Chain"", ""Map""]",[],,success
164,Internet of Things,"[""Ecosystem""]",1,,"[""Neurons"", ""Sensors"", ""Networks"", ""Switches"", ""Wires"", ""Devices"", ""Controllers"", ""Signals"", ""Clusters"", ""Connections"", ""Brains"", ""Sensors"", ""Web"", ""Nodes"", ""Links"", ""Clusters"", ""Streams"", ""Networks"", ""Switches"", ""Mesh""]",[],,success
165,Internet,"[""Mail""]",1,,"[""Post Office"", ""Telephone"", ""Library"", ""Roads"", ""Mailman"", ""Map"", ""Telephone Network"", ""Radio"", ""Cable TV"", ""Billboard"", ""Courier"", ""Message Board"", ""Traffic System"", ""Library Catalog"", ""Telephone Directory"", ""Bus Network"", ""Mail System"", ""Newsstand"", ""Message Chain"", ""Map Grid""]",[],,success
167,Monetary Policy,"[""Drug Treatment""]",1,,"[""Thermostat"", ""Brake"", ""Speedometer"", ""Clock"", ""Light switch"", ""Water faucet"", ""Thermometer"", ""Pressure cooker"", ""Volume knob"", ""Speed limit sign"", ""Traffic light"", ""Garden sprinkler"", ""Fan"", ""Thermostat"", ""Volume control"", ""Clock hands"", ""Door lock"", ""Speed bump"", ""Thermometer"", ""Water heater""]",[],,success
168,Stock Market,"[""Horse Racing""]",1,,"[""Marketplace"", ""Auction"", ""Garage"", ""Pool"", ""Farm"", ""Garden"", ""Race"", ""Game"", ""Shop"", ""Market"", ""Auction"", ""Garage"", ""Pool"", ""Farm"", ""Garden"", ""Race"", ""Game"", ""Shop"", ""Market"", ""Exchange""]",[],,success
169,Asset Pricing,"[""Music""]",1,,"[""Price"", ""Value"", ""Score"", ""Rating"", ""Grade"", ""Estimate"", ""Cost"", ""Worth"", ""Rank"", ""Level"", ""Position"", ""Scoreboard"", ""Ticket"", ""Ticket Price"", ""Bid"", ""Auction"", ""Market"", ""Valuation"", ""Assessment"", ""Pricing""]",[],,success
170,Option Pricing Model,"[""Insurance Contract""]",1,,"[""Map"", ""Blueprint"", ""Recipe"", ""Guide"", ""Calendar"", ""Checklist"", ""Roadmap"", ""Formula"", ""Diagram"", ""Chart"", ""Pattern"", ""Template"", ""Schedule"", ""Plan"", ""Formula"", ""Schema"", ""Framework"", ""Model"", ""Prototype"", ""Design""]",[],,success
171,Portfolio,"[""Cooking""]",1,,"[""Wallet"", ""Box"", ""Folder"", ""Shelf"", ""Drawer"", ""Playlist"", ""Collection"", ""Set"", ""Bag"", ""Album"", ""Notebook"", ""Rack"", ""Container"", ""Shelf"", ""Binder"", ""Folder"", ""Box"", ""Stack"", ""Pool"", ""Gallery""]",[],,success
172,Marketing,"[""War""]",1,,"[""Guide"", ""Map"", ""Sales"", ""Story"", ""Show"", ""Signal"", ""Clerk"", ""Bait"", ""Menu"", ""Auction"", ""Network"", ""Preview"", ""Invitation"", ""Preview"", ""Trade"", ""Promotion"", ""Announcement"", ""Presentation"", ""Banner"", ""Showcase""]",[],,success
173,Economics,"[""Sailing""]",1,,"[""Market"", ""Game"", ""Garden"", ""Library"", ""Team"", ""School"", ""Farm"", ""Trade"", ""Budget"", ""Store"", ""Race"", ""Puzzle"", ""Recipe"", ""Traffic"", ""Economy"", ""Marketplace"", ""Supply"", ""Demand"", ""Bank"", ""Currency""]",[],,success
174,Business cycle,"[""day and night cycle""]",1,,"[""Seasons"", ""Heartbeat"", ""Weather"", ""Pendulum"", ""Wave"", ""Clock"", ""Traffic"", ""Tide"", ""Sleep cycle"", ""Stock market"", ""Daylight"", ""Lunar phases"", ""Growth"", ""Heartbeat"", ""Sunrise"", ""Oscillation"", ""Flow"", ""Cycle"", ""Weather pattern"", ""Pulse""]",[],,success
175,Earth's Plate Movement,"[""A Puzzle""]",1,,"[""Shifting Tiles"", ""Moving Blocks"", ""Flowing Rivers"", ""Sliding Doors"", ""Ripping Paper"", ""Rolling Balls"", ""Waves"", ""Bouncing Balls"", ""Folding Sheets"", ""Swirling Clouds"", ""Turning Wheels"", ""Sliding Puzzles"", ""Rippling Water"", ""Shifting Sands"", ""Moving Clouds"", ""Flowing Lava"", ""Sliding Rocks"", ""Waves on Beach"", ""Rolling Logs"", ""Shifting Plates""]",[],,success
176,Earth's Atmosphere,"[""Greenhouses""]",1,,"[""Blanket"", ""Shield"", ""Layer"", ""Cover"", ""Skin"", ""Envelope"", ""Clothing"", ""Shell"", ""Veil"", ""Curtain"", ""Barrier"", ""Mask"", ""Hood"", ""Dome"", ""Cloak"", ""Shell"", ""Overlay"", ""Covering"", ""Mantle"", ""Parka""]",[],,success
177,Volcanic Eruption,"[""Soda""]",1,,"[""Volcano"", ""Geyser"", ""Firework"", ""Boiling Pot"", ""Pressure Cooker"", ""Storm"", ""Explosion"", ""Earthquake"", ""Fountain"", ""Lava Lamp"", ""Steam Engine"", ""Crack"", ""Burst"", ""Eruption"", ""Fireball"", ""Fountain"", ""Blowout"", ""Bursting Pipe"", ""Firecracker"", ""Pressure Release""]",[],,success
