id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
56,Genes,"[""Computer Code""]",1,"organism, sequence, transcription, translate","[""Blueprint"", ""Recipe"", ""Map"", ""Code"", ""Formula"", ""Pattern"", ""Design"", ""Script"", ""Chart"", ""Diagram"", ""Guide"", ""Plan"", ""Schema"", ""Template"", ""Formula"", ""Model"", ""Diagram"", ""Map"", ""Recipe"", ""Pattern""]","[""building, layout, drafting, rendering"", ""Chef, Instructions, Reading, Cooking"", ""Territory, Path, Survey, Navigate"", ""program, script, compilation, execution"", ""Calculator, Equation, Evaluation, Solution"", ""Fabric, Design, Replication, Interpretation"", ""product, blueprint, rendering, implementation"", ""writer, narrative, writing, interpretation"", ""Document, Data, Encoding, Decoding"", ""System, Flowchart, Rendering, Interpretation"", ""reader, steps, interpretation, application"", ""project, steps, drafting, execution"", ""database, structure, parsing, interpretation"", ""document, layout, filling, rendering"", ""Calculator, Equation, Evaluation, Solution"", ""system, blueprint, interpretation, implementation"", ""System, Flowchart, Rendering, Interpretation"", ""Territory, Path, Survey, Navigate"", ""Chef, Instructions, Reading, Cooking"", ""Fabric, Design, Replication, Interpretation""]",,success
57,The Evolution of Viruses,"[""The Production Line of a Car Factory""]",1,"Virus, Mutations, New varieties","[""Caterpillar"", ""Plant"", ""Family"", ""Breed"", ""Version"", ""Design"", ""Pattern"", ""Recipe"", ""Model"", ""Blueprint"", ""Template"", ""Branch"", ""Cycle"", ""Step"", ""Layer"", ""Form"", ""Type"", ""Variant"", ""Stage"", ""Sequence""]","[""Caterpillar, Instars, Metamorphosis"", ""Species, Genetic drift, Hybrids"", ""Family Member, Personality Changes, New Generations"", ""Animal, Genetic changes, Sub-breeds"", ""Software, Updates, Releases"", ""Product, Iterations, Prototypes"", ""Base design, Variations, Emergent patterns"", ""Dish, Ingredient substitutions, Recipe variations"", ""Product, , "", ""Building, Revisions, Updated designs"", ""Document, Edits, Revisions"", ""Tree, Growth, Branches"", ""Bicycle, Upgrades, New models"", ""Walker, Footsteps, Paths"", ""Core, Changes, Updates"", ""Material, Changes, Variations"", ""Category, Variations, Subtypes"", ""Product, Changes, Updated models"", ""Actor, Script Changes, New Acts"", ""Element, Variations, Updated sequence""]",,success
59,Transcription and Translation,"[""Printers""]",1,"transcription, translate","[""Blueprint"", ""Recipe"", ""Map"", ""Code"", ""Diagram"", ""Script"", ""Guide"", ""Plan"", ""Formula"", ""Chart"", ""Pattern"", ""Recipe book"", ""Storyboard"", ""Manual"", ""Blueprints"", ""Recipe card"", ""Flowchart"", ""Diagram"", ""Script"", ""Map""]","[""drafting, building"", ""writing, cooking"", ""Drawing, Legend"", ""writing, decoding"", ""Drawing, Labeling"", ""writing, reading"", ""write, interpret"", ""design, execute"", ""writing, solving"", ""Data Collection, Data Plotting"", ""design, apply"", ""writing, cooking"", ""scriptwriting, filming"", ""writing, reading"", ""drafting, building"", ""writing down, executing steps"", ""Design, Implementation"", ""Drawing, Labeling"", ""writing, reading"", ""Drawing, Legend""]",,success
60,forest,"[""city""]",1,"forest, interaction, tree","[""Neighborhood"", ""Hive"", ""Aquarium"", ""Garden"", ""Community"", ""City"", ""Ecosystem"", ""Park"", ""Jungle"", ""Oasis"", ""Nest"", ""Farm"", ""Terrace"", ""Habitat"", ""Orchard"", ""Cave"", ""Nest"", ""Colony"", ""Patch"", ""Biosphere""]","[""neighborhood, community, house"", ""hive, communication, honeycomb cell"", ""aquarium, ecosystem, fish"", ""garden, maintenance, plant"", ""neighborhood, socializing, resident"", ""city, infrastructure, building"", ""ecosystem, symbiosis, organism"", ""park, recreation, plant"", ""jungle, ecosystem, foliage"", ""oasis, irrigation, palm"", ""nest, social structure, twig"", ""farm, livestock, crop"", ""garden, maintenance, plant"", ""ecosystem, interdependence, organism"", ""orchard, cultivation, fruit tree"", ""cave, habitat, stalactite"", ""nest, social structure, twig"", ""Colony, Social Structure, Organism"", ""Patch, Stitch, Thread"", ""ecosystem, symbiosis, organism""]",,success
61,virus,"[""code"", ""crime""]",2,"virus, virus, reproduction, infection, eradication, vaccine","[""Germ"", ""Bug"", ""Seed"", ""Spy"", ""Intruder"", ""Virus"", ""Invasion"", ""Contagion"", ""Fungus"", ""Pathogen"", ""Infection"", ""Crisis"", ""Leak"", ""Bugger"", ""Malware"", ""Infiltrator"", ""Poison"", ""Virus"", ""Contagion"", ""Invasion""]","["", , multiplication, contamination, elimination, antibiotic"", "", , multiplication, infestation, extermination, insecticide"", "", , germination, dispersal, removal, pesticide"", "", , recruitment, infiltration, capture, counter-intelligence"", "", , habitation, invasion, expulsion, security measure"", "", , replication, invasion, removal, antivirus"", "", , occupation, conquest, liberation, defense"", "", , spread, outbreak, containment, cure"", "", , spores, colonization, fungicide, inoculation"", "", , multiplication, contamination, elimination, inoculation"", "", , multiplication, contamination, removal, antidote"", "", , escalation, impact, resolution, prevention"", ""leak source, leak source, water flow, water damage, leak repair, sealant"", ""pest, pest, multiplication, infestation, extermination, repellent"", "", , replication, infection, removal, antivirus"", ""infiltrator, infiltrator, recruitment, infiltration, elimination, counter-measure"", "", , spread, contamination, neutralization, antidote"", "", , replication, invasion, removal, antivirus"", "", , spread, outbreak, containment, cure"", "", , occupation, conquest, liberation, defense""]",,success
62,artificial selection,"[""natural selection""]",1,"breeds, selection, conformance, artificial, popularity, breeding, domesticated","[""Breeder"", ""Chef"", ""Designer"", ""Editor"", ""Curator"", ""Trainer"", ""Coach"", ""Selector"", ""Filter"", ""Chooser"", ""Planner"", ""Organizer"", ""Matcher"", ""Arranger"", ""Editor"", ""Curator"", ""Designer"", ""Trainer"", ""Filter"", ""Selector""]","[""Pedigree, Culling, Standards, Controlled, Demand, Mating, Tamed"", ""Recipes, Menu, Quality Control, Culinary Technique, Customer Favorites, Food Pairing, Kitchen Staples"", ""collections, curation, specifications, man-made, trendiness, creation, customized"", ""versions, choice, standards, manual, readership, revision, managed"", ""collections, curation, standards, human-made, exhibition, acquisition, managed"", ""Trainees, Recruitment, Compliance, Simulated, Reputation, Coaching, Tamed"", ""Team Players, Player Selection, Game Plan, Coaching Strategy, Fan Support, Player Development, Home Field"", ""options, choice, criteria, manual, preference, filtering,  scope"", ""options, criteria, standards, manual, preference, processing, input"", ""Choices, Picking, Rules, Manual, Preference, Choosing, Tamed"", ""Templates, Prioritization, Standardization, Manual, Adoption, Iteration, Managed"", ""categories, filtering, standardization, manual, demand, arrangement, managed"", ""Patterns, Matching, Rules, Algorithmic, Frequency, Pairing, Trained"", ""collections, curation, organization, constructed, demand, assembly, managed"", ""versions, choice, standards, manual, readership, revision, managed"", ""collections, curation, standards, human-made, exhibition, acquisition, managed"", ""collections, curation, specifications, man-made, trendiness, creation, customized"", ""Trainees, Recruitment, Compliance, Simulated, Reputation, Coaching, Tamed"", ""options, criteria, standards, manual, preference, processing, input"", ""options, choice, criteria, manual, preference, filtering,  scope""]",,success
63,slot machine,"[""bacterial mutation""]",1,"slot machines, reels, spinning, winning, losing","[""Spinner"", ""Dice"", ""Wheel"", ""Coin"", ""Puzzle"", ""Carousel"", ""Bingo"", ""Lottery"", ""Flip"", ""Puzzle"", ""Spin"", ""Roller"", ""Crank"", ""Puzzle"", ""Flip"", ""Wheelbarrow"", ""Coin Toss"", ""Raffle"", ""Turntable"", ""Dice Game""]","[""Spinner Game, Spinner Wheel, Spinning Action, Landing Prize, Missing Prize"", ""Dice game, Dice, Rolling, Landing a number, Not hitting the number"", ""Wheel, sections, rotation, landing on a prize, missing a prize"", ""Piggy Bank, Coin Stacks, Flipping, Saving, Spending"", ""puzzle box, puzzle pieces, shuffling, solving, failing"", ""Carousel, Horses, Rotating, Grabbing the brass ring, Missing the ring"", ""bingo cards, number grid, number drawing, full house, empty card"", ""Lottery Tickets, Number Draw, Drawing, Jackpot, No Win"", ""coin, sides, flipping, heads, tails"", ""puzzle box, puzzle pieces, shuffling, solving, failing"", ""Washing Machine, Drum, Cycle, Clean Clothes, Soiled Clothes"", ""coaster cars, coaster tracks, rolling, reaching the finish, derailing"", ""crank machine, crank handle, turning, success, failure"", ""puzzle box, puzzle pieces, shuffling, solving, failing"", ""coin, sides, flipping, heads, tails"", ""Wheelbarrow, Wheels, Rolling, Loading, Spilling"", ""Coin Toss Game, Coin, Flipping, Heads, Tails"", ""Raffle tickets, Ticket drums, Drawing, Claiming a prize, Not being drawn"", ""Turntables, Records, Rotation, Playback, Distortion"", ""Dice Table, Dice, Rolling, Success, Failure""]",,success
64,Migraines,"[""Circuit Malfunction""]",1,"blood, Headache, Etiology","[""Storm"", ""Fire"", ""Leak"", ""Alarm"", ""Crash"", ""Tsunami"", ""Blockage"", ""Spark"", ""Pressure"", ""Flicker"", ""Rush"", ""Collapse"", ""Burst"", ""Tension"", ""Storm"", ""Clog"", ""Pulse"", ""Fever"", ""Crack"", ""Surge""]","[""water, wind, formation"", ""Fuel, Flames, Ignition"", ""water, Damage, Source"", ""Wiring, , "", ""Fuel, Impact, Cause"", ""water, Destruction, Trigger"", ""Fluid, Pressure, Cause"", ""fuel, , "", ""fluid, force, cause"", ""Electricity, Dimming, Wiring"", ""Fuel, Traffic, Congestion"", ""Foundation, Failure, Cause"", ""Pressure, Explosion, Trigger"", ""Muscle, Pain, Cause"", ""water, wind, formation"", ""Water, Blockage, Cause"", ""Flow, Beat, Rate"", ""inflammation, body aches, infection"", ""cement, Fracture, Stress"", ""Current, Overflow, Trigger""]",,success
65,Sperm Motility,"[""Robotic Movement""]",1,"sperm, sperm head, sperm tail","[""Carriage"", ""Arrow"", ""Boat"", ""Rocket"", ""Worm"", ""Slide"", ""Stream"", ""Runner"", ""Ping-pong"", ""Snake"", ""Wave"", ""Slide"", ""Jet"", ""Swimmer"", ""Caterpillar"", ""Rocket"", ""Stream"", ""Arrow"", ""Worm"", ""Runner""]","[""Carriage, Driver, Horse"", ""Arrow, Arrowhead, Arrow Shaft"", ""boat, hull, propeller"", ""rocket, payload, engine"", ""worm body, worm head, worm setae"", ""train, locomotive, cars"", ""water, source, current"", ""runner, upper body, legs"", ""ping-pong ball, ping-pong ball surface, ping-pong paddle motion"", ""snake, snake head, snake body"", ""water molecule, wave crest, wave trough"", ""train, locomotive, cars"", ""aircraft, cockpit, jet engine"", ""swimmer, swim cap, kick"", ""caterpillar body, caterpillar head, caterpillar legs"", ""rocket, payload, engine"", ""water, source, current"", ""Arrow, Arrowhead, Arrow Shaft"", ""worm body, worm head, worm setae"", ""runner, upper body, legs""]",,success
66,Prostate,"[""lubrication system""]",1,"prostatic fluid, prostate, sperm","[""Pump"", ""Valve"", ""Filter"", ""Reservoir"", ""Engine"", ""Battery"", ""Generator"", ""Pumpkin"", ""Valve"", ""Container"", ""Reservoir"", ""Filter"", ""Engine"", ""Battery"", ""Generator"", ""Pumpkin"", ""Valve"", ""Container"", ""Reservoir"", ""Filter""]","[""fuel, , "", ""fuel, , "", ""clean water, filter membrane, filtered particles"", ""water, , "", ""Engine Oil, Engine Block, Fuel"", ""Electrolyte, Battery, Electric Charge"", ""fuel, engine, electricity"", ""pulp, rind, seeds"", ""fuel, , "", ""Contents, Container, Items"", ""water, , "", ""clean water, filter membrane, filtered particles"", ""Engine Oil, Engine Block, Fuel"", ""Electrolyte, Battery, Electric Charge"", ""fuel, engine, electricity"", ""pulp, rind, seeds"", ""fuel, , "", ""Contents, Container, Items"", ""water, , "", ""clean water, filter membrane, filtered particles""]",,success
67,Skeletal System,"[""Building Structure""]",1,"bone, joint, muscle, Body","[""Framework"", ""Skeleton"", ""Car"", ""Support"", ""Frame"", ""Armature"", ""Shell"", ""Structure"", ""Foundation"", ""Framework"", ""Framework"", ""Framework"", ""Skeleton"", ""Support"", ""Framework"", ""Support"", ""Frame"", ""Support"", ""Framework"", ""Support""]","[""Beam, Connection, Support, Structure"", ""Frame, Connector, Supporter, Structure"", ""Frame, Axle, Engine, Chassis"", ""Pillar, Connector, Reinforcement, Structure"", ""beam, hinge, brace, structure"", ""wire, hinge, actuator, Structure"", ""plate, seam, hinge, Enclosure"", ""beam, connection, support, building"", ""pillar, connection, reinforcement, structure"", ""Beam, Connection, Support, Structure"", ""Beam, Connection, Support, Structure"", ""Beam, Connection, Support, Structure"", ""Frame, Connector, Supporter, Structure"", ""Pillar, Connector, Reinforcement, Structure"", ""Beam, Connection, Support, Structure"", ""Pillar, Connector, Reinforcement, Structure"", ""beam, hinge, brace, structure"", ""Pillar, Connector, Reinforcement, Structure"", ""Beam, Connection, Support, Structure"", ""Pillar, Connector, Reinforcement, Structure""]",,success
68,Blood sugar regulation,"[""electronic scale automatically adjusts""]",1,"blood sugar, insulin, glucose regulating hormone","[""Thermostat"", ""Light switch"", ""Speed limit"", ""Water faucet"", ""Car brakes"", ""Thermometer"", ""Pressure valve"", ""Fan regulator"", ""Fuel gauge"", ""Door lock"", ""Clock"", ""Volume control"", ""Speedometer"", ""Battery indicator"", ""Light dimmer"", ""Water level"", ""Temperature gauge"", ""Speed bump"", ""Power switch"", ""Alarm system""]","[""temperature, cooling mechanism, heating mechanism"", ""light, switch down, dimmer"", ""speed, brake, accelerator"", ""water flow, faucet handle, water pressure regulator"", ""car speed, brake pads, brake fluid"", ""temperature, coolant, thermostat"", ""fluid pressure, release valve, regulator"", ""air flow, decrease switch, thermostat"", ""fuel level, fuel regulator, sensor"", ""key, lock mechanism, keyhole"", ""time, hour hand, mechanism"", ""volume, mute, gain"", ""speed, brake, accelerator"", ""charge level, discharger, charger"", ""light level, dimmer switch, light sensor"", ""water, drain, pump"", ""temperature, coolant, thermostat"", ""traffic flow, speed reduction mechanism, traffic management system"", ""electricity, off switch, circuit regulator"", ""motion detector, silence alarm, alarm trigger""]",,success
69,Reproductive System,"[""Factory System""]",1,"sperm, egg, testis, ovaries, vas deferens, oviduct","[""Garden"", ""Factory"", ""Blueprint"", ""Library"", ""Workshop"", ""Seed"", ""Blueprint"", ""Generator"", ""Nest"", ""Warehouse"", ""Starter"", ""Blueprint"", ""Workshop"", ""Seedling"", ""Blueprint"", ""Generator"", ""Nest"", ""Warehouse"", ""Starter"", ""Blueprint""]","[""seeds, ovule, anther, ovary of flower, pollen tube, style"", ""Raw Material, Raw Material, Production Unit, Production Unit, Transportation System, Transportation System"", ""architect, building design, drafting table, design studio, blueprint delivery, construction site"", ""book, reader, publisher, author, bookshelf, circulation desk"", ""Raw Materials, Raw Materials, Production Unit, Production Unit, Transportation System, Transportation System"", ""pollen, ovule, anther, ovary of flower, pollen tube, style"", ""architect, building design, drafting table, design studio, blueprint delivery, construction site"", ""Electricity, Fuel, Generator Head, Fuel Tank, Power Lines, Fuel Pipe"", ""twigs, egg in nest, tree with twigs, tree with twigs, branch, branch"", ""products, merchandise, factory, manufacturing plant, conveyor belt, shipping lane"", ""yeast, flour, mixer, oven, measuring cups, whisk"", ""architect, building design, drafting table, design studio, blueprint delivery, construction site"", ""Raw Materials, Raw Materials, Production Unit, Production Unit, Transportation System, Transportation System"", ""pollen, ovule, anther, ovary of flower, pollen tube, style"", ""architect, building design, drafting table, design studio, blueprint delivery, construction site"", ""Electricity, Fuel, Generator Head, Fuel Tank, Power Lines, Fuel Pipe"", ""twigs, egg in nest, tree with twigs, tree with twigs, branch, branch"", ""products, merchandise, factory, manufacturing plant, conveyor belt, shipping lane"", ""yeast, flour, mixer, oven, measuring cups, whisk"", ""architect, building design, drafting table, design studio, blueprint delivery, construction site""]",,success
70,immune desert,"[""Desert""]",1,"cell, Stimulate, immunity","[""Desert"", ""Oasis"", ""Ghost Town"", ""Empty Field"", ""Silent Forest"", ""Vacant City"", ""Empty Stage"", ""Frozen Lake"", ""Empty Nest"", ""Dark Tunnel"", ""Quiet Library"", ""Bare Mountain"", ""Silent Room"", ""Empty Playground"", ""Dark Sky"", ""Empty Aquarium"", ""Silent Beach"", ""Vacant Park"", ""Empty Shelf"", ""Quiet Desert""]","[""oasis, irrigate, refuge"", ""Palm Tree, Nourish, Shelter"", ""building, , "", ""Crop, Fertilize, Pest Resistance"", ""tree, nourish, resilience"", ""building, Renovate, security"", ""Theater, Rehearsal, Script"", ""Ice Crystal, Thaw, Insulation"", ""room, Renovate, security"", ""Light Source, Illuminate, Shield"", ""Study Room, Reading, Concentration"", ""ecosystem, Weathering, resilience"", ""Soundproof Panel, Echo Reduction, Noise Cancellation"", ""play equipment, activate, safety"", ""Pixel, Illuminate, Shield"", ""tank, Cycle, filtration"", ""grain, Wave, shore"", ""benches, Renovate, security"", ""shelf space, restock, protection"", ""oasis, irrigate, refuge""]",,success
71,microRNA,"[""sponge""]",1,"control, Gene, degradation","[""brake"", ""filter"", ""switch"", ""guard"", ""brake pad"", ""gate"", ""clamp"", ""shield"", ""blocker"", ""fuse"", ""valve"", ""censor"", ""safety lock"", ""speed bump"", ""traffic light"", ""filtering screen"", ""control knob"", ""regulator"", ""safety switch"", ""traffic controller""]","[""pedal, vehicle, friction"", ""regulation, water, blockage"", ""toggle, circuit, shutdown"", ""protection, asset, harm"", ""friction, wheel, wear"", ""regulation, traffic, blockage"", ""grip, object, loosening"", ""protection, target, blockage"", ""regulator, signal, blockage"", ""regulator, circuit, breaker"", ""regulation, flow, blockage"", ""regulation, content, removal"", ""key, door, rust"", ""regulation, traffic, slowdown"", ""regulation, traffic flow, red signal"", ""regulation, content, blocking"", ""regulation, signal, reduction"", ""governance, target, suppression"", ""regulator, circuit, shutdown"", ""regulation, vehicle, clearance""]",,success
72,Cytokine Storm,"[""Dust Storm""]",1,"cell, organ, damage","[""Fire"", ""Flood"", ""Storm"", ""Explosion"", ""Wildfire"", ""Earthquake"", ""Blizzard"", ""Tsunami"", ""Lava"", ""Hurricane"", ""Tornado"", ""Collapse"", ""Crash"", ""Outbreak"", ""Eruption"", ""Firestorm"", ""Avalanche"", ""Blackout"", ""Collapse"", ""Meltdown""]","[""fuel, structure, destruction"", ""house, neighborhood, destruction"", ""tree, house, destruction"", ""molecule, building, destruction"", ""tree, ecosystem, destruction"", ""building, city block, destruction"", ""snowflake, city, destruction"", ""building, city, destruction"", ""Magma Pocket, Volcano, Eruption"", ""house, city, destruction"", ""house, neighborhood, destruction"", ""beam, structure, destruction"", ""vehicle, road, wreckage"", ""individual, community, harm"", ""magma, volcano, destruction"", ""tree, building, destruction"", ""snowflake, slope, destruction"", ""house, neighborhood, destruction"", ""beam, structure, destruction"", ""component, system, failure""]",,success
73,Alveoli,"[""Balloons""]",1,"lung, Alveoli, gas","[""Bubble"", ""Leaf"", ""Balloon"", ""Pore"", ""Cavity"", ""Valve"", ""Pocket"", ""Cell"", ""Container"", ""Filter"", ""Doorway"", ""Window"", ""Nest"", ""Pocket"", ""Bubblewrap"", ""Pouch"", ""Vesicle"", ""Cushion"", ""Sponge"", ""Airbag""]","[""container, Bubble, air"", ""tree, Leaf, oxygen"", ""container, balloon, air"", ""skin, Pore, sweat"", ""Tooth, Cavity, Bacteria"", ""pump, Valve, fluid"", ""jacket, pocket, item"", ""organ, organelle, nutrient"", ""Warehouse, Boxes, Contents"", ""housing, filter elements, fluid"", ""building, Doorway, people"", ""wall, pane, air"", ""tree, Nest, egg"", ""jacket, pocket, item"", ""package, bubbles, air"", ""bag, Pouch, air"", ""cell, Vesicle, molecule"", ""furniture, Cushion, air"", ""body, pores, water"", ""vehicle, Airbag, air""]",,success
75,Nasal cavity,"[""air filter""]",1,"nose hair, bacteria","[""Filter"", ""Trap"", ""Sieve"", ""Guard"", ""Filter"", ""Barrier"", ""Screen"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter"", ""Filter""]","[""filter mesh, impurities"", ""filter, debris"", ""mesh, impurities"", ""barrier, intruder"", ""filter mesh, impurities"", ""filter, intruders"", ""filter mesh, dust particles"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities"", ""filter mesh, impurities""]",,success
76,Digestive System,"[""Factory""]",1,"Stomach, intestine, absorb","[""Conveyor"", ""Filter"", ""Mixer"", ""Sieve"", ""Absorber"", ""Processor"", ""Transporter"", ""Filter"", ""Extractor"", ""Distributor"", ""Chamber"", ""Container"", ""Pump"", ""Gate"", ""Pathway"", ""Filter"", ""Channel"", ""Reservoir"", ""Gatekeeper"", ""Flow""]","[""Crusher, Conveyor Belt, Unload"", ""Housing, Membrane, Capture"", ""Blades, Mixing Bowl, Pour Spout"", ""Mesh, Filter, Separate"", ""Sponge, Membrane, Soak"", ""CPU, Motherboard, Input"", ""Cargo Bay, Delivery Route, Unload"", ""Housing, Membrane, Capture"", ""Crusher, Filter, Extract"", ""Warehouse, Delivery Network, Deliver"", ""Main Room, , "", ""Main Compartment, Inner Chamber, Extract Contents"", ""Reservoir, Piping, Suction"", ""Entrance, Passageway, Filter"", ""Startpoint, Route, Destination"", ""Housing, Membrane, Capture"", ""Processing Unit, Transmission Line, Signal Reception"", ""Water Tank, Pipes, Filter"", ""Security Check, Access Path, Allow Entry"", ""Reservoir, Channel, Extract""]",,success
77,Macrophages,"[""the cleaners""]",1,"devour, pathogen","[""Vacuum"", ""Sweeper"", ""Guard"", ""Cleaner"", ""Bouncer"", ""Filter"", ""Hunter"", ""Collector"", ""Pest"", ""Swatter"", ""Searcher"", ""Guardian"", ""Seeker"", ""Collector"", ""Cleaner"", ""Hunter"", ""Filter"", ""Guard"", ""Sweeper"", ""Bouncer""]","[""suck, dirt"", ""sweep, dirt"", ""apprehend, intruder"", ""sweep, dirt"", ""eject, troublemaker"", ""cleanse, impurity"", ""hunt, prey"", ""collect, debris"", ""exterminate, pest"", ""swat, fly"", ""find, target"", ""protect, intruder"", ""search, target"", ""collect, debris"", ""sweep, dirt"", ""hunt, prey"", ""cleanse, impurity"", ""apprehend, intruder"", ""sweep, dirt"", ""eject, troublemaker""]",,success
78,Disability of the plant,"[""cocoon""]",1,"Lymphocytes, immunity, antigen, antigen tolerance","[""Firewall"", ""Lock"", ""Alarm"", ""Barrier"", ""Filter"", ""Guard"", ""Signal"", ""Checkpoint"", ""Gate"", ""Alarm"", ""Fence"", ""Password"", ""Code"", ""Warning"", ""Barrier"", ""Lockdown"", ""Alarm"", ""Fence"", ""Filter"", ""Checkpoint""]","[""Security Software, Network Protection, Malware, Allowed Traffic"", ""Security Guards, Secure Mode, Unauthorized Key, Authorized Access"", ""Motion Detectors, Security System, Intruder, Authorized Access"", ""Guardians, Protection, Intruder, Access Control"", ""Filter fibers, Filter efficiency, Particle, Particle tolerance"", ""Security Personnel, Defense System, Intruder, Authorized Access"", ""Transmitter, Signal Strength, Noise, Filter"", ""Inspectors, Security Clearance, Suspicious Item, Allowed Item"", ""Gate guards, Gate defense, Unauthorized visitor, Authorized access"", ""Motion Detectors, Security System, Intruder, Authorized Access"", ""Guard posts, Security, Intruder, Authorized access"", ""Security Software, Account Protection, Malware, Password Exception"", ""Debuggers, Security, Vulnerability, Exception Handling"", ""Sensors, Defense System, Threat, Threshold"", ""Guardians, Protection, Intruder, Access Control"", ""Security Guards, Security Measures, Intruder, Authorized Access"", ""Motion Detectors, Security System, Intruder, Authorized Access"", ""Guard posts, Security, Intruder, Authorized access"", ""Filter fibers, Filter efficiency, Particle, Particle tolerance"", ""Inspectors, Security Clearance, Suspicious Item, Allowed Item""]",,success
79,Immunological Memory,"[""Final Exam""]",1,"immune system, identify, previous antigen, immune response","[""Memory"", ""Snapshot"", ""Blueprint"", ""Map"", ""Archive"", ""Record"", ""Diary"", ""Folder"", ""Guide"", ""Shortcut"", ""Key"", ""Ticket"", ""Badge"", ""Pattern"", ""Recipe"", ""Code"", ""Signal"", ""Clue"", ""Footprint"", ""Marker""]","[""brain, recall, past experience, reaction"", ""camera, capture, past scene, stored image"", ""building architecture, decode, past design, construction plan"", ""Cartographer, Locate, Familiar Landmark, Navigation Route"", ""archival system, catalog, stored record, retrieval process"", ""recording device, playback, stored recording, reaction to playback"", ""book, recognize entry, past event, reaction note"", ""File System, Search, Existing File, File Retrieval"", ""Tour Group, Recognize Landmark, Familiar Location, Navigation"", ""computer, recognize, familiar path, automatic action"", ""lock, recognize key, familiar key, unlock"", ""Event Staff, Scan, Past Attendee, Entry Permit"", ""Security System, Scan, Known Threat, Alert Protocol"", ""recognition system, match, known template, automatic reaction"", ""cookbook, lookup, past dish, cooking method"", ""programming framework, recognize pattern, existing codebase, updated function"", ""transmitter, decode, previous signal, response signal"", ""Detective, Recognize clue, Past case, Crack the case"", ""ground, recognize, past impression, track"", ""map, recognize, familiar landmark, navigation""]",,success
80,Immunity and Immunity,"[""Immunity""]",1,"antigen, attack, Lymphocytes, inhibit contact","[""Security"", ""Firewall"", ""Guard"", ""Shield"", ""Alarm"", ""Barrier"", ""Detective"", ""Alarm System"", ""Lock"", ""Patrol"", ""Sensor"", ""Barrier"", ""Watchdog"", ""Alarm Bell"", ""Fence"", ""Security Guard"", ""Alarm Light"", ""Lockdown"", ""Signal"", ""Alarm System""]","[""intruder, breach, guards, block access"", ""Malware, Intrusion, Security Software, Block Access"", ""intruder, breach, guards, block access"", ""Enemy, Strike, Guardians, Block"", ""intruder, trigger, security guards, block access"", ""intruder, breach, guards, block access"", ""clue, crime, investigators, apprehend suspect"", ""Intruder, Break-in, Security Guards, Block Access"", ""key, picking, pins, block"", ""intruder, breach, officers, apprehend"", ""Signal, Trigger, Sensor Units, Block Signal"", ""intruder, breach, guards, block access"", ""intruder, breach, guard, block access"", ""Intruder, Trigger, Security Guards, Block Access"", ""intruder, breach, guard, block access"", ""Intruder, Breach, Security Personnel, Block Access"", ""Intruder, Trigger, Sensors, Block Access"", ""Intruder, Break-in, Security Guards, Block Access"", ""Noise, Interference, Filters, Block Signal"", ""Intruder, Break-in, Security Guards, Block Access""]",,success
81,Immune Tolerance,"[""Deafness"", ""Blindness""]",2,"immune system, antigen, no response","[""Friendship"", ""Mute"", ""Peace"", ""Silence"", ""Truce"", ""Ignore"", ""Hush"", ""Timeout"", ""Calm"", ""Pause"", ""Ignore"", ""Neutral"", ""Tame"", ""Relax"", ""Hold"", ""Cease"", ""Freeze"", ""Lull"", ""Halt"", ""Quiet""]","[""social circle, new person, acceptance"", ""sound system, noise, silence"", ""society, provocation, non-violence"", ""environment, sound, stillness"", ""warring parties, opponent, ceasefire"", ""observer, stimulus, dismissal"", ""guard, noise, silence"", ""computer system, , "", ""nervous system, stimulus, relaxation"", ""player, music, silence"", ""observer, stimulus, dismissal"", ""Neutral State, Stimulus, No Reaction"", ""animal, stimulus, calm behavior"", ""nervous system, stimulus, calmness"", ""security team, suspicious person, no action"", ""warring parties, provocation, stand down"", ""refrigeration unit, water molecule, no crystallization"", ""nervous system, stimulus, relaxation"", ""traffic flow, pedestrian, no stop"", ""environment, noise, silence""]",,success
