id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
81,Immune Tolerance,"[""Deafness"", ""Blindness""]",2,,"[""Fire alarm"", ""Spam filter"", ""Border control"", ""Peace treaty"", ""Security guard"", ""Password whitelist"", ""Diplomatic immunity"", ""Garden fence"", ""Homeostasis"", ""Selective hearing"", ""Friend list"", ""Customs checkpoint"", ""Neutral zone"", ""Traffic light"", ""Classroom rules"", ""Auto\u2011correct"", ""Self\u2011driving car"", ""Noise\u2011cancelling"", ""Safe password"", ""Immunity passport""]",[],"Immune tolerance involves the body's ability to recognize and refrain from attacking its own components while still defending against foreign threats. Analogies should capture the idea of a system that learns to differentiate “self” from “non‑self,” selectively ignoring familiar or harmless signals, maintaining balance, and preventing over‑reaction. Everyday examples of selective acceptance, controlled access, desensitization, or peaceful coexistence serve as familiar concepts that parallel how immune tolerance functions.",success
83,deaf,"[""blind""]",1,,"[""silence"", ""mute"", ""blindness"", ""signal loss"", ""static"", ""closed door"", ""blackout"", ""no Wi\u2011Fi"", ""empty mailbox"", ""dimmer light"", ""unread text"", ""broken speaker"", ""quiet room"", ""no subtitles"", ""communication gap"", ""missing clue"", ""locked channel"", ""faded picture"", ""undelivered notice"", ""invisible ink""]",[],"To help a learner grasp what it means to be deaf, I selected familiar ideas that involve missing or altered sensory input, communication barriers, and ways information can be limited or filtered. These analogies draw on everyday experiences of loss, silence, or reduced signals, making the abstract concept of deafness more concrete.",success
84,Blood Chest Barrier,"[""Great Wall""]",1,,"[""Firewall"", ""Dam"", ""Sieve"", ""Security checkpoint"", ""Bouncer"", ""Airlock"", ""Filter"", ""Gate"", ""Border control"", ""Screen door"", ""Mail sorter"", ""Water purifier"", ""Velcro"", ""Turnstile"", ""Safety net"", ""Selective membrane"", ""Customs officer"", ""Toll booth"", ""Pressure valve"", ""Sluice gate""]",[],"The blood‑chest barrier functions like a selective gate that lets needed substances pass while keeping harmful ones out, similar to everyday systems that allow passage of approved items and block others. Analogies should capture ideas of filtering, protection, regulated entry, and compartmentalization.",success
85,Limit Modification System,"[""Firewall""]",1,,"[""Thermostat"", ""Speed governor"", ""Volume knob"", ""Credit limit"", ""Dosage regulator"", ""Dimmer switch"", ""Budget cap"", ""Firewall rule"", ""Parental control"", ""Pressure valve"", ""Speed bump"", ""Elevator stop"", ""Traffic light"", ""Speed sign"", ""Gatekeeper"", ""Safety valve"", ""Quota system"", ""Memory allocation"", ""Resource throttling"", ""Access token""]",[],"A Limit Modification System governs, adjusts, or enforces boundaries in a dynamic way. I selected analogies that involve familiar mechanisms where a set point or ceiling can be raised, lowered, or temporarily overridden—such as thermostats controlling temperature, speed governors regulating vehicle speed, or dimmer switches adjusting light intensity. The list spans everyday devices, regulatory policies, and biological controls to give a broad palette of relatable concepts that illustrate how limits are set, monitored, and modified.",success
86,Rod of Asclepius,"[""Healing""]",1,,"[""garden hose"", ""slithering rope"", ""candy cane"", ""lawn mower"", ""walking stick"", ""golf club"", ""umbrella pole"", ""slinky spring"", ""DNA strand"", ""telephone cord"", ""rope ladder"", ""bamboo shoot"", ""snow plow"", ""window blind"", ""ski pole"", ""swing set"", ""pencil holder"", ""cable reel"", ""snake charmer\u2019s rod"", ""wound bandage""]",[],"The Rod of Asclepius is a single straight staff with one snake winding around it, symbolizing healing, renewal, and the intertwining of life forces. Effective analogies should echo a simple, vertical pole or stick combined with a single, coiling element that suggests movement, support, or a protective relationship. Familiar objects or scenes that feature a straight handle with a single winding or encircling component help convey the visual and symbolic essence without needing specialist knowledge.",success
87,Healthcare,"[""Building Repair""]",1,,"[""Ecosystem"", ""Garden"", ""Computer"", ""Highway"", ""Network"", ""School"", ""Toolbox"", ""City"", ""Circulatory system"", ""Library"", ""Factory"", ""Orchestra"", ""Puzzle"", ""Map"", ""Bank"", ""Defense system"", ""Insurance"", ""Weather system"", ""Power grid"", ""Social media""]",[],"Healthcare functions as a coordinated, multifaceted system that delivers prevention, diagnosis, treatment, and support, much like other complex structures that manage resources, information flow, and service delivery. By drawing parallels to familiar domains—such as natural ecosystems, engineered networks, and organized institutions—we can illuminate how various components of healthcare interact, adapt, and sustain overall well‑being.",success
88,Air Pollution,"[""Disease""]",1,,"[""Smoke-filled kitchen"", ""Clogged drain"", ""Dusty bookshelf"", ""Foggy windshield"", ""Stale room"", ""Overcooked soup"", ""Traffic jam"", ""Ink spill"", ""Cloudy glass"", ""Smoggy skyline"", ""Exhaust pipe"", ""Polluted river"", ""Grimy window"", ""Burning incense"", ""Soot-covered chimney"", ""Overcrowded subway"", ""Foggy mirror"", ""Stagnant pond"", ""Rotten fruit"", ""Moldy bread""]",[],"To help people grasp air pollution, I chose everyday situations that involve unwanted particles, blockages, or visible cloudiness. These familiar experiences—like smoke in a kitchen or a clogged drain—mirror how pollutants accumulate, reduce clarity, and harm health, making the abstract concept of air pollution more concrete.",success
89,The Periodic Table,"[""A Tuning System for Music""]",1,,"[""library catalog"", ""toolbox"", ""alphabet"", ""supermarket aisle"", ""musical scale"", ""city grid"", ""phone keypad"", ""chessboard"", ""calendar"", ""family tree"", ""periodic schedule"", ""menu board"", ""puzzle pieces"", ""library shelves"", ""colour palette"", ""traffic lights"", ""map legend"", ""computer file system"", ""DNA code"", ""recipe book""]",[],"I selected everyday systems that organize diverse items by predictable patterns, categories, or relationships—much like the Periodic Table arranges elements by atomic structure and properties. Familiar structures such as a library catalog, a toolbox, a supermarket aisle, or a musical scale each illustrate the idea of grouping, periodicity, and the ability to anticipate characteristics based on position, making them strong analogical sources.",success
90,Chemistry,"[""Cooking"", ""Music"", ""Leaping Over Barriers"", ""Crowd"", ""Construction Work"", ""Dance"", ""The Movie"", ""Football Game"", ""Buy and Sell"", ""A Jigsaw Puzzle""]",10,,"[""Cooking"", ""Lego"", ""Puzzle"", ""Orchestra"", ""Gardening"", ""Recipe"", ""Blueprint"", ""Language"", ""Traffic"", ""Painting"", ""Construction"", ""Mixology"", ""Mosaic"", ""Game board"", ""Dance"", ""Factory"", ""Computer code"", ""Weaving"", ""Alchemy"", ""Weather""]",[],"Chemistry involves mixing elements, reactions, and transformations much like everyday activities that combine distinct parts to create new results. By linking it to familiar domains such as cooking, building, music, or language, we can highlight how atoms behave like ingredients, rules, or symbols that interact to produce outcomes.",success
91,Molecular Synthesis,"[""Manual""]",1,,"[""LEGO building"", ""recipe cooking"", ""jigsaw puzzle"", ""factory assembly"", ""musical composition"", ""painting canvas"", ""origami folding"", ""knitting sweater"", ""software coding"", ""garden planting"", ""construction blueprint"", ""baking cake"", ""crafting jewelry"", ""mosaic tiling"", ""road network"", ""DNA replication"", ""chemical cocktail"", ""mixing colors"", ""orchestra performance"", ""storytelling plot""]",[],"To make molecular synthesis relatable, I selected everyday activities that involve combining distinct parts in a planned sequence to create a larger, functional whole. Each analogy mirrors the stepwise, purposeful assembly, transformation, or customization present in building molecules.",success
92,Chemical Separation,"[""Disassembly""]",1,,"[""Sieve"", ""Coffee filter"", ""Magnet crane"", ""Mail sorter"", ""Gold panning"", ""Water filtration"", ""Color sorting"", ""Recycling bin"", ""Laundry washing"", ""Oil refinery"", ""Fruit picking"", ""Keyboard typing"", ""Puzzle solving"", ""Library catalog"", ""Traffic lights"", ""Sorting hat"", ""Data query"", ""Noise cancellation"", ""DNA sequencing"", ""Vacuum cleaner""]",[],"To help someone grasp chemical separation, I look for everyday actions or systems that isolate, sort, or filter specific items from a mixture—processes that physically or conceptually pull out desired components while leaving others behind. These familiar scenarios serve as intuitive bridges to the scientific idea.",success
94,Electrochemical Reaction,"[""Power Generation""]",1,,"[""battery discharge"", ""lemon battery"", ""rust formation"", ""baking soda fizz"", ""traffic light cycle"", ""team relay"", ""water flow"", ""musical duet"", ""domino effect"", ""paint mixing"", ""cooking stew"", ""garden watering"", ""solar panel"", ""magnet attraction"", ""balloon inflating"", ""marble run"", ""soda pop fizz"", ""heat exchange"", ""fuel combustion"", ""chewing gum stretch""]",[],"An electrochemical reaction involves the transfer of electrons between species, akin to everyday processes where energy or material moves from one place to another, often driven by a potential difference or a desire to reach balance. By likening it to familiar situations that involve exchange, flow, or transformation, the abstract concept becomes more intuitive.",success
95,Crystals,"[""Architecture""]",1,,"[""Ice"", ""Snowflakes"", ""Sugar cubes"", ""Glass beads"", ""Lego bricks"", ""Puzzle pieces"", ""Diamond"", ""Quartz"", ""Salt grains"", ""Honeycomb"", ""Bubbles"", ""Pixel grid"", ""Tessellation"", ""Mosaic tiles"", ""Geodes"", ""Sculpted marble"", ""Sand dunes"", ""Metal lattice"", ""Circuit board"", ""Origami folds""]",[],"Crystals exhibit ordered, repeating structures, growth patterns, clear or colored appearances, and can serve as building blocks or decorative elements. Familiar concepts that share these qualities—regular patterns, modular assembly, clarity, natural formation, or geometric precision—make effective analogies.",success
99,Chemical Reaction,"[""Friction"", ""Urban Transportation"", ""Computer"", ""Vehicle Traffic""]",4,,"[""Baking cake"", ""Mixing colors"", ""Fireworks display"", ""Team sport"", ""Traffic jam"", ""Computer program"", ""Plant pollination"", ""Music remix"", ""Puzzle solving"", ""Weather front"", ""Currency exchange"", ""Sewing fabric"", ""Battery charging"", ""Ice melting"", ""Construction site"", ""Viral infection"", ""Negotiation"", ""Garden compost"", ""Film editing"", ""Rubik\u2019s cube""]",[],"A chemical reaction transforms reactants into products, often involving energy changes, intermediate steps, and specific conditions. To make this concept intuitive, we can compare it to everyday processes that similarly involve transformation, mixing, or interaction of elements to produce a new outcome. The chosen analogies span cooking, sports, technology, nature, and social activities, each illustrating key aspects of reactions—combination of parts, activation, energy release, and the emergence of something different from the original components.",success
100,Periodic Table,"[""Alphabet""]",1,,"[""library catalog"", ""grocery aisle"", ""phone keypad"", ""toolbox organizer"", ""tree taxonomy"", ""music scale"", ""chessboard grid"", ""zoo habitats"", ""color wheel"", ""city zoning"", ""train schedule"", ""periodic calendar"", ""restaurant menu"", ""computer file system"", ""shoe size chart"", ""sports league divisions"", ""DNA codon table"", ""weather map"", ""building floor plan"", ""museum exhibit sections""]",[],"I considered familiar organized systems that group items by shared characteristics, functional categories, or hierarchical order, mirroring how the Periodic Table arranges elements by atomic properties. The analogies span everyday objects, digital interfaces, and natural patterns that illustrate classification, predictability, and systematic layout.",success
101,Chemical Analysis,"[""Translation""]",1,,"[""detective work"", ""puzzle solving"", ""cooking tasting"", ""fingerprinting"", ""forensic testing"", ""library catalog"", ""medical diagnosis"", ""treasure hunting"", ""mail sorting"", ""map reading"", ""X\u2011ray imaging"", ""wine tasting"", ""music mixing"", ""photography development"", ""water testing"", ""weather forecasting"", ""debugging code"", ""archaeological dig"", ""quality control"", ""budget analysis""]",[],"Chemical analysis is the process of identifying and quantifying substances in a sample, much like a detective gathers clues, a chef discerns flavors, or a librarian sorts books. By comparing familiar activities that involve breaking down complex inputs, detecting hidden components, or measuring qualities, we can choose analogies that help people grasp how analysts isolate, identify, and quantify chemical constituents.",success
103,chemical element,"[""human""]",1,,"[""building block"", ""alphabet letter"", ""musical note"", ""ingredient"", ""currency"", ""color shade"", ""Lego brick"", ""DNA base"", ""pixel"", ""seed"", ""player role"", ""tool type"", ""family name"", ""genre"", ""film category"", ""car model"", ""species"", ""planet"", ""season"", ""flavor""]",[],"A chemical element is a fundamental unit that cannot be broken down further by chemical means, much like basic, familiar building blocks in everyday life. By likening it to common concepts that people readily understand—such as ingredients in a recipe or individual letters in an alphabet—we can convey its role as a simple, essential component that combines with others to create more complex structures.",success
104,Chemical reaction,"[""object slides""]",1,,"[""cooking"", ""baking"", ""mixing paints"", ""fireworks"", ""dancing"", ""teamwork"", ""bank transaction"", ""software update"", ""garden compost"", ""storm formation"", ""musical jam"", ""traffic merge"", ""lego building"", ""blending smoothies"", ""match lighting"", ""paper recycling"", ""heat engine"", ""wine fermentation"", ""soldering"", ""photographic development""]",[],"I considered everyday processes that involve transformation, combination, energy release, or exchange of components, similar to how reactants convert into products in a chemical reaction. The analogies span cooking, sports, finance, nature, and technology, each succinctly capturing the core idea of distinct inputs interacting to produce new outcomes.",success
108,Chemical Substances,"[""Human Emotions""]",1,,"[""ingredients"", ""building blocks"", ""recipe"", ""puzzle pieces"", ""paint colors"", ""musical notes"", ""legos"", ""toolbox"", ""fabric fibers"", ""language words"", ""soil nutrients"", ""digital bytes"", ""garden seeds"", ""currency denominations"", ""spice rack"", ""clay modeling"", ""electric circuits"", ""recipe cards"", ""art supplies"", ""computer modules""]",[],"Chemical substances act as the fundamental “ingredients” that combine, transform, and exhibit properties much like familiar everyday elements—ingredients in cooking, building blocks in construction, notes in music, and tools in various crafts. By selecting analogies that mirror these roles—components that can be mixed, assembled, or altered—we provide intuitive reference points for understanding how chemicals behave, interact, and are categorized.",success
111,Chemical Reactions,"[""Mathematical Calculations""]",1,,"[""Cooking"", ""Baking"", ""Mixing cocktails"", ""Painting"", ""Gardening"", ""Fireworks"", ""Puzzle solving"", ""Dancing"", ""Traffic flow"", ""Banking transactions"", ""Construction"", ""Music remix"", ""Weather patterns"", ""Computer programming"", ""Sports training"", ""Laundry washing"", ""Plant pollination"", ""Electric circuit"", ""Storytelling"", ""Jigsaw assembly""]",[],"To make the abstract idea of chemical reactions relatable, I chose everyday processes that involve transformation, combination, or exchange of components, mirroring how reactants become products. These familiar activities help illustrate concepts such as reactants, products, catalysts, energy changes, and reaction pathways.",success
115,Chiral Molecules,"[""Human Hands""]",1,,"[""Left hand"", ""Right hand"", ""Screw thread"", ""Glove pair"", ""Corkscrew"", ""Spiral staircase"", ""DNA helix"", ""Twisted rope"", ""Helical spring"", ""Mug handle"", ""Stirring spoon"", ""Twist tie"", ""Coiled phone cable"", ""Bicycle chain"", ""Knotted shoelace"", ""Spiral galaxy"", ""M\u00f6bius strip"", ""Helical stair rail"", ""Turnstile direction"", ""Vine growth""]",[],"Chiral molecules are objects that exist in two forms that are mirror images of each other but cannot be superimposed. Analogies should capture the idea of “handedness,” non‑superimposable mirror images, and the importance of orientation in everyday contexts.",success
116,Amphiphile,"[""neutral country""]",1,,"[""Soap"", ""Detergent"", ""Emulsifier"", ""Bridge"", ""Janus"", ""Double\u2011sided tape"", ""Bilingual person"", ""Magnet poles"", ""Yin\u2011yang"", ""Oil\u2011water separator"", ""Sunscreen"", ""Umbrella"", ""Hybrid vehicle"", ""Swiss army knife"", ""Lego brick"", ""Rubber band"", ""Polar bear"", ""Thermal jacket"", ""Peanut butter"", ""Phase\u2011change material""]",[],"Amphiphiles have two distinct sides—one that loves water and one that avoids it—so useful analogies are everyday objects or ideas that combine opposite properties, act as bridges between mismatched environments, or have dual functions. The list draws from household items, nature, social concepts, and simple physical analogues that illustrate this “both‑and” character.",success
117,Enantiomers,"[""Human Hands""]",1,,"[""Left hand"", ""Right hand"", ""Glove pair"", ""Screw thread"", ""Twisted ladder"", ""Molecule mirror"", ""Shoes pair"", ""Spiral staircase"", ""DNA helix"", ""Butterfly wings"", ""Lock key"", ""M\u00f6bius strip"", ""Spiral notebook"", ""Heart valve"", ""Corkscrew"", ""Lego brick"", ""Yardstick ruler"", ""Twist tie"", ""Puzzle piece"", ""Compass needle""]",[],"Enantiomers are like objects that exist as mirror‑image pairs which cannot be perfectly overlaid. Any familiar thing that has a left‑right counterpart, is chiral, or exhibits non‑superimposable reflection serves as a good mental bridge to grasp this chemical concept.",success
118,Functional Group,"[""Occupation""]",1,,"[""Lego brick"", ""Plug adapter"", ""Button"", ""Key"", ""Signature scent"", ""Tool attachment"", ""Recipe ingredient"", ""Software module"", ""Car tire"", ""Clothing accessory"", ""Musical chord"", ""Building block"", ""Color filter"", ""Magnet pole"", ""Phone app"", ""Circuit component"", ""DNA motif"", ""Seasonal ingredient"", ""Logo emblem"", ""Puzzle piece""]",[],"Functional groups are distinct parts of a molecule that determine its chemical behavior, much like recognizable components or add‑ons in everyday objects that give those objects specific functions or characteristics. By selecting familiar, everyday items that act as interchangeable parts, accessories, or defining features, we can create analogies that help a learner grasp how functional groups operate as the “active” sections of a larger structure.",success
119,Polymer Synthesis,"[""Cooking""]",1,,"[""building blocks"", ""bead necklace"", ""knitting yarn"", ""lego bricks"", ""chain mail"", ""train cars"", ""sandwich layers"", ""baking cake"", ""dental floss"", ""rope weaving"", ""DNA sequencing"", ""paper chain"", ""stacked pancakes"", ""rope ladder"", ""musical notes"", ""slinky toy"", ""string of pearls"", ""tape recording"", ""tree branches"", ""fabric knitting""]",[],"Polymer synthesis involves linking many small monomer units into long chains, controlling the order, length, and branching. Analogies should capture ideas of assembling repetitive pieces, constructing chains or networks, and tailoring properties through the building process. Everyday activities such as building with blocks, knitting, cooking, or assembling trains illustrate the stepwise addition, pattern control, and potential for varied structures, making them suitable source concepts for explaining polymer synthesis.",success
120,Polymer Structure,"[""Buildings""]",1,,"[""Bead necklace"", ""LEGO bricks"", ""Train cars"", ""Paperclip chain"", ""Spaghetti strands"", ""DNA ladder"", ""Building blocks"", ""Fabric weave"", ""Highway system"", ""Rope fibers"", ""Chain mail"", ""Scaffolding lattice"", ""Modular shelving"", ""Neural network"", ""River delta"", ""Brick wall"", ""Slinky coil"", ""Slinky springs"", ""Cable braid"", ""Magnetic beads""]",[],"I chose everyday objects or familiar systems that consist of repeated, linked units forming a larger, organized whole. Each analogy highlights the idea of a backbone (a repeating chain) and side features (branches or functional groups), mirroring how polymer chains are built from monomers with possible side‑chains, cross‑links, or variations. The selected analogies span physical objects (beads, LEGO), infrastructure (highway, train), biological structures (DNA ladder), and conceptual models (neural network) to give a broad palette of relatable comparisons for the polymer structure concept.",success
121,High Molecular Polymers,"[""Families""]",1,,"[""LEGO bricks"", ""Spaghetti strands"", ""Train cars"", ""Chain mail"", ""Rope fibers"", ""Beaded necklace"", ""DNA helix"", ""Carbon fiber"", ""Knitted sweater"", ""Rubber band"", ""Highway lanes"", ""River network"", ""Mountain range"", ""Bookshelf rows"", ""Chain reaction"", ""Braided hair"", ""Coral reef"", ""Scaffolding poles"", ""Woven fabric"", ""Subway line""]",[],"High molecular polymers consist of many repeating units linked together into long chains, giving them unique length, flexibility, and strength characteristics. To help a learner grasp this, I selected everyday objects and systems that involve many similar units connected in series or networks, such as building blocks, strands, linked vehicles, fabrics, and natural structures. Each analogy highlights the idea of repeated, connected pieces forming a larger, functional whole.",success
122,Polymer Composites,"[""Gourmet""]",1,,"[""Reinforced concrete"", ""Chocolate chip cookies"", ""Layered cake"", ""Plywood"", ""Mixed nuts"", ""Salad dressing"", ""Fiberboard"", ""Composite wood"", ""Sushi roll"", ""Spider web"", ""Carbon\u2011fiber bike"", ""Reinforced fabric"", ""Hybrid car"", ""Sandbag"", ""Multi\u2011layered sandwich"", ""Steel rebar"", ""Glass\u2011fiber board"", ""Highway overpass"", ""Reinforced basketball"", ""Marble cake""]",[],"Polymer composites combine a polymer matrix with reinforcing fillers (fibers, particles, or other phases) to achieve properties that surpass those of the individual components. To make this concept intuitive, I selected everyday items and structures where a base material is strengthened, enhanced, or customized by adding distinct elements. Each analogy mirrors the idea of a “continuous phase” (the matrix) that holds “discrete reinforcements” (fibers, particles) together, yielding improved strength, durability, or functionality.",success
123,Polymer Surface Modification,"[""Makeup""]",1,,"[""Painting wall"", ""Applying sunscreen"", ""Seasoning food"", ""Polishing car"", ""Waxing floor"", ""Adding sticker"", ""Wrapping gift"", ""Installing keyboard"", ""Putting mask"", ""Priming canvas"", ""Sanding wood"", ""Glazing pottery"", ""Vinyl wrap"", ""Tuning engine"", ""Grafting tree"", ""Adding mulch"", ""Updating software"", ""Customizing phone"", ""Decorating cake"", ""Applying nail polish""]",[],"Polymer surface modification is essentially about changing the outermost layer of a material to give it new properties, much like how everyday actions alter the exterior of objects to improve appearance, function, or protection. By drawing parallels to familiar activities—such as painting, seasoning, or adding a protective coating—we can convey the purpose and methods of surface modification in a way that’s intuitive and relatable.",success
124,The Swarm,"[""A Distributed Computing System""]",1,,"[""Bee hive"", ""Traffic flow"", ""School of fish"", ""Ant colony"", ""Crowd surfing"", ""Pixel art"", ""Computer network"", ""Domino effect"", ""Fire spread"", ""Lego bricks"", ""Social media trends"", ""Flocking birds"", ""Chain reaction"", ""Puzzle pieces"", ""Swarms of drones"", ""Wave propagation"", ""Crowd chanting"", ""Molecule diffusion"", ""Game of telephone"", ""Rubik\u2019s cube""]",[],"""The Swarm"" describes a large group of individual agents that operate based on simple local rules, leading to complex, coordinated behavior without central control. Effective analogies capture the ideas of distributed decision‑making, emergent patterns, and the power of many small units working together. The following familiar concepts reflect those principles across nature, technology, and everyday experience, providing intuitive frames for understanding how swarms function.",success
125,The Brain,"[""The Neural Network of Computers""]",1,,"[""computer"", ""city"", ""courtroom"", ""command center"", ""map"", ""railway"", ""puzzle"", ""school"", ""clock"", ""ecosystem"", ""brainstorm"", ""control tower"", ""central hub"", ""solar system"", ""engine"", ""library"", ""orchestra"", ""garden"", ""factory"", ""network""]",[],"I selected familiar systems that process, store, and coordinate information, mirroring the brain's functions of perception, memory, and control. These analogies span technology (computer, network), infrastructure (city, railway), nature (garden, ecosystem), and organized groups (orchestra, library) to provide multiple intuitive entry points for understanding the brain.",success
126,Deep Learning,"[""How the Human Brain Works"", ""The Brain""]",2,,"[""onion layers"", ""student tutoring"", ""recipe book"", ""puzzle solving"", ""city traffic"", ""muscle memory"", ""factory assembly"", ""garden pruning"", ""library catalog"", ""orchestra conductor"", ""language translator"", ""map navigation"", ""weather forecasting"", ""brain synapses"", ""photo filtering"", ""video game AI"", ""spam filter"", ""investment portfolio"", ""social network"", ""robot learning""]",[],"To help a layperson grasp deep learning, I selected familiar concepts that share structural or functional similarities: layered building blocks, learning through experience, pattern recognition, gradual improvement, distributed teamwork, and complex systems that become smarter with practice. These analogies span everyday objects, activities, and natural processes that mirror how deep learning models are built, trained, and applied.",success
128,Computer Networks,"[""Neural Networks""]",1,,"[""Road network"", ""Postal service"", ""Circulatory system"", ""Telephone exchange"", ""Subway system"", ""Electric grid"", ""Water pipes"", ""Airline hub"", ""Supply chain"", ""Nervous system"", ""Social media"", ""Library catalog"", ""Traffic lights"", ""Relay race"", ""Bee colony"", ""Highway system"", ""City streets"", ""Messaging app"", ""Railway network"", ""Postal code""]",[],"I considered everyday systems that involve routing, transmitting, and coordinating resources or information between many points, and selected familiar concepts that parallel how computer networks connect devices, direct data, handle traffic, and maintain reliability.",success
129,Computer Systems,"[""Urban""]",1,,"[""City infrastructure"", ""Human body"", ""Library catalog"", ""Factory assembly"", ""Orchestra conduct"", ""Nervous system"", ""Transportation grid"", ""Corporate hierarchy"", ""Ecosystem network"", ""Kitchen workflow"", ""Railroad system"", ""Bank ledger"", ""Postal service"", ""Power grid"", ""Traffic control"", ""Supply chain"", ""Bee colony"", ""School curriculum"", ""Puzzle assembly"", ""Music composition""]",[],"Computer systems can be thought of as complex, organized structures where many components work together to process information, similar to many everyday systems that coordinate multiple parts to achieve a goal.",success
130,Artificial Intelligence,"[""The Nervous System""]",1,,"[""Human brain"", ""Computer program"", ""Autopilot"", ""Chef"", ""Orchestra conductor"", ""Library catalog"", ""Toolbox"", ""Map navigation"", ""Garden ecosystem"", ""Car engine"", ""Personal tutor"", ""Puzzle solver"", ""Manufacturing line"", ""Thermostat"", ""GPS system"", ""Detective"", ""Translator"", ""Smart home"", ""Traffic controller"", ""Financial advisor""]",[],"To help a layperson grasp artificial intelligence, I choose everyday systems that exhibit learning, pattern‑recognition, decision‑making, or autonomous behavior. By pairing AI with familiar analogues—brains, tools, or processes that people already understand—we create intuitive bridges that highlight how AI observes data, forms rules, and acts without direct human control.",success
131,Computer,"[""Factory""]",1,,"[""Brain"", ""Library"", ""Factory"", ""Kitchen"", ""Toolbox"", ""Orchestra"", ""Engine"", ""Notebook"", ""Calendar"", ""Traffic controller"", ""Puzzle"", ""Smartphone"", ""Playground"", ""Map"", ""Warehouse"", ""Conductor"", ""Remote control"", ""Calculator"", ""Garden"", ""Chef""]",[],"To help a newcomer grasp what a computer is, I selected everyday objects, systems, and roles that share core attributes with computers—such as processing information, storing data, executing commands, and coordinating components. Each analogy is a familiar concept that mirrors one or more of these functions, making the abstract idea of a computer more concrete.",success
132,Memory,"[""Warehouse""]",1,,"[""filing cabinet"", ""photo album"", ""library shelf"", ""hard drive"", ""sticky notes"", ""warehouse"", ""garden"", ""echo chamber"", ""GPS"", ""bookmark"", ""jigsaw puzzle"", ""recipe book"", ""map"", ""timeline"", ""scent trail"", ""chalkboard"", ""bank vault"", ""rubik's cube"", ""train schedule"", ""stack of cards""]",[],"Memory functions like a system for storing, organizing, and retrieving information, so familiar concepts that involve keeping items, recalling locations, or reconstructing patterns make good analogies. I selected everyday objects and processes that illustrate storage (filing cabinet, hard drive), visual collections (photo album, library shelf), temporary notes (sticky notes, bookmark), larger organized spaces (warehouse, garden), retrieval cues (GPS, scent trail), and reconstructive tasks (jigsaw puzzle, rubik's cube). These analogies capture different facets of memory such as encoding, storage capacity, associative links, and recall.",success
133,hard drive,"[""book""]",1,,"[""library shelf"", ""filing cabinet"", ""warehouse"", ""photo album"", ""bank vault"", ""bookshelf"", ""memory locker"", ""digital attic"", ""storage box"", ""parking garage"", ""pantry"", ""record store"", ""toolbox"", ""safe deposit"", ""grocery freezer"", ""tape archive"", ""data closet"", ""refrigerator"", ""chest drawer"", ""music library""]",[],"A hard drive functions as a non‑volatile, high‑capacity repository that stores digital information in a structured, retrievable manner. It organizes data into sectors and tracks, allowing rapid access while preserving content even when power is off. Analogous concepts should capture ideas of organized, durable storage, retrieval convenience, and capacity for accumulation.",success
134,Network,"[""Expressway""]",1,,"[""road system"", ""spider web"", ""nervous system"", ""airline routes"", ""subway map"", ""electric grid"", ""river basin"", ""supply chain"", ""family tree"", ""ant colony"", ""irrigation canals"", ""social media"", ""cellular network"", ""circuit board"", ""highway network"", ""communication grid"", ""mesh fabric"", ""lattice structure"", ""ecosystem"", ""internet""]",[],"To help a newcomer grasp what a network is, I selected everyday systems that involve many individual elements (nodes) linked together so that something—information, traffic, resources, or influence—can move between them. These familiar structures illustrate key ideas of connectivity, pathways, hubs, and the way the whole behaves differently from isolated parts.",success
135,programming,"[""cooking""]",1,,"[""Cooking recipes"", ""Blueprint design"", ""Lego building"", ""Music composition"", ""Assembly line"", ""Puzzle solving"", ""Road map"", ""Garden planting"", ""Story writing"", ""Electrical wiring"", ""Chess strategy"", ""Language translation"", ""Tool kit"", ""Dance choreography"", ""Factory automation"", ""Science experiment"", ""Travel itinerary"", ""Mathematical proof"", ""Construction site"", ""Board game rules""]",[],"Programming can be understood by comparing it to familiar activities that involve step‑by‑step instructions, building structures, problem solving, and tool use. Selecting analogies that capture planning, construction, cooking, music, and other systematic processes helps convey how code directs computers, combines modular parts, debugs errors, and creates complex outcomes from simple rules.",success
136,Database,"[""File Cabinet"", ""Library""]",2,,"[""Library"", ""Filing cabinet"", ""Spreadsheet"", ""Pantry"", ""Toolbox"", ""Card catalog"", ""Warehouse inventory"", ""Music playlist"", ""Photo album"", ""Map grid"", ""Lego set"", ""Calendar"", ""Address book"", ""Recipe book"", ""Bank vault"", ""Cloud storage"", ""Notebook"", ""Chessboard"", ""DNA helix"", ""Puzzle pieces""]",[],"To make the abstract idea of a database relatable, I selected everyday systems that involve organized storage, indexing, and retrieval of information. Each analogy mirrors a core function of a database—such as cataloguing items, allowing quick lookup, maintaining relationships, or handling updates—using familiar concepts people encounter in daily life.",success
