id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
253,Red and Black,"[""La Traviata""]",1,"Stendhal, Julian Sorrell, Mathilde, noble","[""star\u2011crossed lovers"", ""rags\u2011to\u2011riches"", ""masked ball"", ""dual identities"", ""ambition ladder"", ""forbidden romance"", ""social climb"", ""cloak\u2011and\u2011dagger"", ""hidden motives"", ""court intrigue"", ""noble fa\u00e7ade"", ""inner conflict"", ""class divide"", ""political ambition"", ""passion versus duty"", ""double\u2011life"", ""tragic hero"", ""power play"", ""secret liaison"", ""fateful ambition""]","[""Shakespeare, Romeo, Juliet, royal"", ""author, protagonist, love interest, social class"", ""host, guest, courtesan, aristocrat"", ""Author, Protagonist, Manipulator, Identity"", ""Author, Climber, Temptation, Rung"", ""Author, Lover, Seductress, Social Class"", ""Author, Climber, Influencer, Elite"", ""author, spy, seductress, loyal"", ""Author, Protagonist, Manipulator, Social Status"", ""Author, Protagonist, Manipulative Figure, High-ranking Official"", ""architect, builder, ornate details, fa\u00e7ade"", ""author, protagonist, temptation, virtue"", ""Karl Marx, proletariat, bourgeoisie, aristocracy"", ""politician, candidate, lobbyist, statesman"", ""Author, Protagonist, Temptress, Social Status"", ""Author, Protagonist, Temptress, Social Status"", ""author, hero, temptress, virtuous"", ""Author, Protagonist, Manipulator, Authority"", ""author, protagonist, mistress, socialite"", ""Author, Protagonist, Temptress, Social Status""]","The novel “Red and Black” juxtaposes personal ambition with social class, using vivid colors to symbolize passion (red) and status (black). It features a clever protagonist (Julien Sorel), a manipulative aristocratic woman (Mathilde), and the author Stendhal’s focus on realism and psychological insight. Analogies are drawn from familiar stories, archetypes, and concepts that reflect themes of love versus ambition, social climbing, dual identities, and the clash between desire and duty.",success
254,The Old Man and the Sea,"[""Journey to the West""]",1,"Ernest Hemingway, saint, overcome ego, doomed, seek","[""David vs Goliath"", ""Sisyphus"", ""Moby Dick"", ""Mount Everest"", ""Boxing match"", ""Marathon runner"", ""Knight quest"", ""Apollo 13"", ""Little Engine"", ""Rock climbing"", ""Fishing tournament"", ""Hero's Journey"", ""Lion's share"", ""Warrior code"", ""Samson's strength"", ""Cave diving"", ""Spacewalk"", ""Survival training"", ""War of attrition"", ""Silent prayer""]","[""David, hero, defeat pride, underdog, conquer"", ""Albert Camus, hero, accept fate, condemned, strive"", ""Herman Melville, Ahab, obsessive hunt, tragic fate, pursue"", ""Tenzing Norgay, hero, conquer fear, treacherous terrain, ascend"", ""Coach, Champion, win the match, underdog, compete"", ""Coach, hero, push limits, underdog, strive"", ""King Arthur, holy knight, vanquish pride, cursed, quest"", ""Jim Lovell, hero, overcome fear, impossible mission, explore"", ""Watty Piper, hero, believe in oneself, challenged, strive"", ""Experienced Climber, Inspiring Figure, Conquer Fear, Challenging Route, Summit"", ""Tournament Organizer, Winner, Beat the Competition, Eliminated, Compete"", ""Mentor, Hero, Refusal of the Call, The Abyss, The Call to Adventure"", ""King of the Jungle, noble beast, tame pride, preyed upon, hunt"", ""Bushido founder, Ronin, self-discipline, fated to die in battle, pursue honor"", ""Samson, hero, resist temptation, cursed, strive"", ""Experienced Guide, Respected Diver, Conquer Fear, Trapped, Explore"", ""Astronaut, Hero, face fear, high risk, explore"", ""Instructor, Role Model, Build Confidence, Challenging Environment, Navigate"", ""General, hero, wear down enemy, inevitable defeat, strategic objective"", ""devout person, holy figure, let go of pride, predestined, pray for""]","The story centers on a solitary fisherman confronting a mighty marlin, embodying a test of personal endurance, humility, and the tension between pride and reverence. Analogies should therefore evoke solitary, arduous quests, battles against overwhelming forces, and the pursuit of meaning despite inevitable loss. Familiar concepts that mirror a lone challenger, a relentless struggle, a heroic but tragic journey, or a symbolic confrontation with nature help illuminate the novel’s core themes of ego, sacrifice, and the quest for redemption.",success
256,Gone with the Wind,"[""Peach Blossom Fan""]",1,"Margaret Mitchell, Scarlett O'Hara, Serena O'Hara, Lark Hamp","[""Civil War"", ""Southern Belle"", ""Epic Romance"", ""Historical Saga"", ""American Classic"", ""Plantation Life"", ""War & Love"", ""Sweeping Drama"", ""Iconic Film"", ""Lost Era"", ""Grand Narrative"", ""Family Struggle"", ""Resilient Heroine"", ""Social Change"", ""Cultural Myth"", ""Romantic Tragedy"", ""Southern Gothic"", ""Survival Tale"", ""Timeless Tale"", ""Legendary Story""]","[""Abraham Lincoln, Harriet Tubman, Clara Barton, Frederick Douglass"", ""Author, Southern Belle, Southern Lady, Southern Gentleman"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Plantation Owner, Daughter of the Plantation, Daughter of the Plantation, Daughter of the Plantation"", ""Author, Heroine, Heroine's Sister, Heroine's Friend"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Director, Main Character, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Heroine, Supporting Character, Supporting Character"", ""Activist, Protester, Supporter, Community"", ""Creator, Hero, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""William Faulkner, Emily Compson, Caddy Compson, Quentin Compson"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Heroine, Supporting Character, Supporting Character""]","To help someone unfamiliar with *Gone with the Wind* grasp its essence, we can compare it to well‑known ideas, stories, or cultural elements that share similar themes of sweeping historical drama, complex characters, romance amid conflict, and iconic status. These analogies highlight its setting, tone, narrative scale, and cultural impact, making the novel’s core concepts more relatable.",success
257,Sherlock Holmes,"[""White Night Walk""]",1,"Arthur Conan Doyle, sherlock holmes, reasoning and puzzle solving","[""Detective"", ""Magnifying glass"", ""Chess master"", ""Forensic lab"", ""Puzzle solver"", ""Spock"", ""Dr. House"", ""Batman"", ""Hercule Poirot"", ""Google search"", ""Scientific method"", ""Code debugger"", ""Detective noir"", ""Mystery novel"", ""Sheriff"", ""Locksmith"", ""Crime scene"", ""Sleuthing dog"", ""Puzzle box"", ""Strategy game""]","[""Creator, Detective, Investigation Skills"", ""Lens Manufacturer, Magnifying Glass, Magnification"", ""Chess Grandmaster, chess player, strategic thinking"", ""Lab Director, Forensic Analyst, Evidence Analysis"", ""Creator, Puzzle Solver, Problem Solving Skills"", ""Gene Roddenberry, mr spock, logic and emotional control"", ""David Shore, dr house, medical diagnosis"", ""Bob Kane, batman, martial arts and detective skills"", ""Agatha Christie, hercule poirot, little grey cells"", ""Google founders, Google search, search algorithm"", ""Isaac Newton, hypothesis, experimentation"", ""Software Developer, Code debugger, Error detection and resolution"", ""Dashiell Hammett, Philip Marlowe, deductive reasoning"", ""author, detective, plot twist"", ""County Commissioner, sheriff, law enforcement skills"", ""Lock Manufacturer, locksmith, key making"", ""Investigator, Detective, Forensic Analysis"", ""dog trainer, sleuthing dog, sniffing and tracking"", ""Puzzle Maker, Puzzle Solver, Problem Solving"", ""Game Designer, Player Character, Problem Solving Mechanics""]","Sherlock Holmes epitomizes acute observation, logical deduction, and the role of a brilliant problem‑solver who pieces together disparate clues. Effective analogies therefore draw on familiar figures, tools, or activities that similarly rely on keen perception, systematic analysis, pattern recognition, or “detective‑like” thinking. The chosen source concepts span fictional detectives, scientific methods, strategic games, and everyday devices that embody these traits, giving a broad set of relatable comparisons.",success
258,Thorn Birds,"[""Fortress Besieged""]",1,"harper lee, Scott Fitzgerald, racism","[""Wuthering Heights"", ""Gone with Wind"", ""East of Eden"", ""Les Mis\u00e9rables"", ""Pride Prejudice"", ""Great Gatsby"", ""To Kill Mockingbird"", ""Rebecca"", ""Chronicles Narnia"", ""Family Saga"", ""Southern Gothic"", ""Star Crossed"", ""Forbidden Love"", ""Colonial Frontier"", ""Epic Tragedy"", ""Murder Mystery"", ""Social Injustice"", ""Racial Tension"", ""Generational Conflict"", ""Australian Outback""]","[""Emily Bronte, Charlotte Bronte, classism"", ""margaret mitchell, frances harrison, slavery"", ""john steinbeck, john steinbeck,  sibling rivalry"", ""Victor Hugo, Charles Dickens, poverty"", ""Jane Austen, Ann Radcliffe, classism"", ""F. Scott Fitzgerald, F. Scott Fitzgerald, class divisions"", ""author, author, theme"", ""Daphne du Maurier, Daphne du Maurier, classism"", ""C.S. Lewis, George MacDonald, evil"", ""author, author, social issue"", ""Flannery O'Connor, William Faulkner, social hierarchy"", ""romeo, juliet, family feud"", ""Shakespeare, Austen, social class"", ""Native American Authors, Pioneers, Native American Relations"", ""Sophocles, Euripides, hubris"", ""Agatha Christie, Arthur Conan Doyle, crime"", ""Martin Luther King Jr., F. Scott Fitzgerald, sexism"", ""Maya Angelou, F. Scott Fitzgerald, Systemic Inequality"", ""William Faulkner, F. Scott Fitzgerald, class struggle"", ""Patrick Cleary, Ralph de Bricassart, Catholicism""]","To suggest analogies for *The Thorn Birds*, I looked for works or concepts that share its sweeping family saga, romantic tragedy, and social commentary—especially those that, like Harper Lee and Fitzgerald’s novels, explore class, love, and racism. I included classic literature, well‑known films, and broader cultural motifs that evoke similar emotional depth, setting contrast (e.g., remote locales), and moral complexity. Each analogy is kept to 1‑3 words for brevity.",success
259,Group Theory,"[""Molecular Symmetry""]",1,"group, element, operate, invariant subset","[""Dance troupe"", ""Clock arithmetic"", ""Rubik's cube"", ""Lego building"", ""Team sport"", ""Musical chord"", ""Cooking recipe"", ""Language grammar"", ""Puzzle pieces"", ""Traffic lights"", ""Voting system"", ""Color mixing"", ""Board game"", ""Symmetry mirrors"", ""Computer commands"", ""DNA replication"", ""Currency exchange"", ""Social network"", ""Calendar dates"", ""Origami folds""]","[""troupe, dancer, perform, core members"", ""clock, hour, add, time zone"", ""cube, piece, rotate, fixed face"", ""structure, brick, connect, base plate"", ""team, player, coordinate, starting lineup"", ""chord, note, harmonize, key"", ""recipe, ingredient, mix, constant ingredient"", ""sentence, word, conjugate, idiom"", ""puzzle, piece, fit, completed section"", ""intersection, vehicle, signal, pedestrian crossing"", ""electorate, voter, vote, constituency"", ""palette, color, mix, color scheme"", ""team, player, move, safe zone"", ""mirror set, reflection, reflect, symmetry axis"", ""directory, file, execute, read-only folder"", ""double helix, nucleotide, replicate, template strand"", ""market, currency, exchange, reserve"", ""community, member, interact, clique"", ""month, day, transition, holiday"", ""sheet, crease, fold, symmetry line""]","Group theory studies sets equipped with an operation that combines any two elements to form a third, while obeying closure, associativity, an identity element, and inverses. Good analogies are everyday systems that follow similar rules: they have a collection of objects, a consistent way to combine or transform them, a “do‑nothing” action, and ways to reverse actions. By matching each group property to a familiar context, learners can intuitively grasp abstract concepts like elements, operations, and invariant subsets.",success
260,Music,"[""Math""]",1,"Note, Rhythm, chord, song","[""Language"", ""Painting"", ""Cooking"", ""Architecture"", ""Dance"", ""Storytelling"", ""Mathematics"", ""Coding"", ""Morse code"", ""Gene expression"", ""Traffic flow"", ""Gardening"", ""Film editing"", ""Puzzle solving"", ""Weaving"", ""Sports playbook"", ""Weather patterns"", ""Construction"", ""Orchestra"", ""Social media feed""]","[""Word, Syntax, Phrase, Paragraph"", ""Color, Brushstroke, Palette, Composition"", ""Ingredient, Recipe, Seasoning, Dish"", ""Brick, Pattern, Structure, Building"", ""Step, Beat, Sequence, Choreography"", ""Word, Pacing, Plot Twist, Narrative"", ""Digit, Pattern, Equation, Theorem"", ""Variable, Algorithm, Function, Program"", ""Dot, Sequence, Pattern, Message"", ""Nucleotide, Regulation, Chromatin, Transcript"", ""Signal, Flow, Intersection, Journey"", ""Seed, Growth Pattern, Harmony of Plants, Garden Landscape"", ""Frame, Pacing, Scene, Sequence"", ""Piece, Pattern, Cluster, Picture"", ""Thread, Pattern, Weft, Tapestry"", ""Play, Game Plan, Formation, Game Strategy"", ""Temperature, Wind Pattern, Humidity Level, Weather Front"", ""Brick, Blueprint, Frame, Building"", ""Instrument, Tempo, Harmony, Composition"", ""Post, Algorithm, Hashtag, Story""]","To help someone grasp music and its components (notes, rhythm, chords, songs), I look for everyday systems that organize basic units into patterns, combine elements to create richer structures, and produce expressive outcomes. Analogous domains include language (letters → words → sentences), visual art (colors → brushstrokes → paintings), cooking (ingredients → flavors → dishes), and other structured yet creative activities. Each analogy captures the idea of discrete elements forming larger, meaningful wholes, which mirrors how music works.",success
261,Fermat's Theorem,"[""The Maze Problem""]",1,"shortest path, point, obstacle","[""River flow"", ""Mountain trail"", ""GPS navigation"", ""Soap bubble"", ""Billiard ball"", ""Elevator algorithm"", ""Ant foraging"", ""Laser pointer"", ""Traffic detour"", ""Snail trail"", ""Roller coaster"", ""Paper folding"", ""Heat diffusion"", ""Sound echo"", ""Hiker shortcut"", ""Water sprinkler"", ""Internet routing"", ""Catapult launch"", ""Balloon ascent"", ""Shadow projection""]","[""stream, water source, rock"", ""trail route, trailhead, rocky terrain"", ""route, location, roadblock"", ""bubble surface, bubble center, bubble wall"", ""cue stick trajectory, cue stick tip, table cushion"", ""destination floor, current floor, blocked floor"", ""food trail, food source, barrier"", ""beam direction, laser dot, object in path"", ""detour route, intersection, roadblock"", ""trail, snail, leaf"", ""track, car, hill"", ""folded edge, crease, paper boundary"", ""heat flow, heat source, insulator"", ""echo duration, sound source, reflective surface"", ""trail, landmark, mountain"", ""water stream, sprinkler head, garden bed"", ""optimal route, node, network congestion"", ""launch trajectory, launch point, defensive wall"", ""ascent trajectory, launch site, air pocket"", ""light path, light source, object blocking light""]","I looked for everyday situations where an entity naturally selects the quickest or most efficient route between two points, often adjusting its path when encountering obstacles. These familiar scenarios mirror the way Fermat’s principle describes light’s path of least time, making them good analogies.",success
262,Matrix Theory,"[""Mirrors""]",1,"matrix, transform, Eigenvalues","[""Spreadsheet grid"", ""Lego bricks"", ""Recipe book"", ""Orchestra"", ""Map coordinates"", ""Chess board"", ""Rubik's cube"", ""Traffic lights"", ""DNA code"", ""Puzzle pieces"", ""Social network"", ""Photo collage"", ""Currency exchange"", ""Conveyor belt"", ""Light switches"", ""Theater stage"", ""Building blueprint"", ""Game scoreboard"", ""Weather forecast"", ""Musical score""]","[""cell, formula, trend"", ""brick, assemble, design pattern"", ""recipe, instruction, cooking time"", ""ensemble, conductor, harmony"", ""grid, projection, scale"", ""board, move, checkmate"", ""cube, rotation, solutions"", ""intersection, signal change, timing patterns"", ""nucleotide, mutation, genetic code"", ""piece, fit, shape"", ""group, influence, popularity"", ""image, resize, color palette"", ""exchange rate, conversion, exchange rate fluctuations"", ""belt, move, speed"", ""switch, toggle, settings"", ""stage, set change, spotlight"", ""floor plan, renovation, structural integrity"", ""scoreboard, update, winning streaks"", ""map, prediction, pressure"", ""sheet music, tempo change, harmonic frequency""]","Matrix theory deals with arrays of numbers that can represent transformations, systems of equations, and intrinsic properties like eigenvalues. To make this abstract idea relatable, I selected everyday structures and activities that involve organized grids, building blocks, systematic transformations, and hidden patterns—each serving as a familiar mental model that mirrors how matrices organize and manipulate information.",success
263,war,"[""argument"", ""sport"", ""business""]",3,"war, soldier, destroy, fighting, defeat, attacks, weapon","[""Chess"", ""Storm"", ""Disease"", ""Fire"", ""Sports rivalry"", ""Traffic jam"", ""Business competition"", ""Computer virus"", ""Tug\u2011of\u2011war"", ""Ecosystem balance"", ""Political campaign"", ""Game of poker"", ""Mountain climbing"", ""Bankruptcy"", ""Court trial"", ""Boxing match"", ""Fireworks display"", ""River flood"", ""Supply chain disruption"", ""Space race""]","[""game, piece, capture, battle, checkmate, move, tactic"", ""storm, raindrop, flood, thunder, calm, gusts, lightning"", ""infection, white blood cell, eradicate, battle, cure, outbreaks, antibiotic"", ""inferno, firefighter, scorch, blazing, extinguish, spreads, flame"", ""game, player, beat, competition, loss, plays, equipment"", ""traffic congestion, driver, block, honking, stuck, aggressive driving, vehicle"", ""competition, employee, bankrupt, rivalry, loss, marketing strategies, technology"", ""virus, antivirus, crash, scanning, removal, infection, malware"", ""game, player, win, tugging, lose, pulls, rope"", ""disease, immune cell, eradicate, defense mechanism, suppression, infection, antibody"", ""election, candidate, discredit, debating, lose, criticisms, propaganda"", ""game, player, lose, competition, lose, bet, cards"", ""expedition, climber, overcome, struggling, conquer, assaults, equipment"", ""bankruptcy, debtor, ruin, litigation, insolvency, lawsuits, laws"", ""trial, lawyer, discredit, debating, lose the case, arguments, evidence"", ""boxing match, boxer, knockout, boxing, lose, punches, fists"", ""fireworks display, pyrotechnician, explode, burst, fizzle, launch, firework"", ""flood, water, erode, overflowing, submerge, surge, current"", ""disruption, worker, halt, conflict, failure, breaches, tool"", ""competition, astronaut, overtake, rivalry, loss, challenges, technology""]","War can be understood by comparing it to familiar dynamic systems that involve opposing forces, strategic moves, resource consumption, and destructive outcomes. These analogies capture aspects such as competition, conflict, escalation, and resolution, helping to translate abstract war concepts into everyday experiences.",success
264,buying an item,"[""accepting a belief""]",1,"buyer, merchandise, buying, selling, returning, valuable, worthless","[""exchange"", ""marketplace"", ""auction"", ""barter"", ""checkout"", ""online cart"", ""wallet"", ""sale"", ""receipt"", ""price tag"", ""discount"", ""return policy"", ""gift giving"", ""bank loan"", ""stock purchase"", ""ticket booking"", ""restaurant order"", ""library borrowing"", ""renting"", ""subscription""]","[""giver, goods, receiving, giving, exchanging, precious, worthless"", ""customer, product, purchasing, offering, exchanging, quality, defective"", ""bidder, item, bidding, auctioning, withdrawing, high-priced, unsold"", ""trader, goods, receiving, giving, exchanging, desirable, undesirable"", ""customer, product, purchasing, checkout, refund, quality, defective"", ""customer, product, checkout, listing, refund, best-seller, clearance"", ""owner, contents, filling, emptying, withdrawing, essential, useless"", ""customer, product, purchasing, offering, exchanging, quality, defective"", ""payer, item, purchasing, issuing, voiding, legitimate, invalid"", ""customer, product, purchasing, pricing, exchanging, expensive, cheap"", ""customer, product, purchasing, offering, exchanging, discounted, overpriced"", ""customer, product, purchase, sale, return, quality, defective"", ""giver, gift, giving, receiving, exchanging, cherished, unwanted"", ""borrower, loan amount, borrowing, lending, repayment, secured, unsecured"", ""investor, stock, purchasing, trading, withdrawing, high-yield, low-performing"", ""passenger, ticket, booking, issuing, cancellation, confirmed, invalid"", ""customer, food, ordering, serving, sending back, high-quality, low-quality"", ""borrower, book, borrowing, lending, returning, recommended, unpopular"", ""renter, property, renting, leasing, moving out, desirable, undesirable"", ""subscriber, service, subscribing, offering, canceling, beneficial, useless""]","Buying an item is fundamentally an exchange process where a buyer gives something of value (usually money) to acquire a product or service from a seller. It involves evaluating worth, making a decision, completing a transaction, and often includes options to return or keep the item. Analogies should capture the ideas of exchange, choice, value assessment, and the flow from wanting something to obtaining it.",success
265,grounds for a building,"[""reasons for a theory""]",1,"foundations, buildings, supporting, solid, weak, crack","[""roots"", ""bedrock"", ""footing"", ""keel"", ""basecamp"", ""anchor"", ""foundation"", ""chassis"", ""skeleton"", ""platform"", ""substrate"", ""soil layer"", ""pilings"", ""cradle"", ""core"", ""underpinning"", ""support beams"", ""groundwork"", ""trench"", ""baseplate""]","[""taproot, trunk, anchoring, strong, shallow, wither"", ""base, structure, stable, firm, fractured, fissure"", ""base, structure, hold, firm, loose, break"", ""hull, vessel, stabilizing, stable, unstable, breach"", ""base, camp, guiding, stable, unstable, breakdown"", ""hold, vessel, stabilize, strong, frayed, break"", ""base, structure, sturdy, strong, fragile, fracture"", ""frame, vehicle, axles, sturdy, fragile, fracture"", ""vertebrae, body, muscles, strong, fragile, fracture"", ""base, structure, stabilizing, stable, unstable, fracture"", ""base, structure, sustaining, stable, unstable, fracture"", ""bedrock, vegetation, anchoring, compact, eroded, fissure"", ""pilings, structure, stabilizing, strong, unstable, fracture"", ""base, frame, sides, sturdy, fragile, break"", ""center, structure, central, strong, fragile, break"", ""base, structure, reinforcing, stable, unstable, fracture"", ""base beams, structure, load-bearing, sturdy, fractured, split"", ""base, structure, reinforcing, stable, unstable, fracture"", ""dugout, bunker, reinforced, stable, unstable, rupture"", ""base, equipment, mounting, stable, unstable, fracture""]","To help someone understand what “grounds for a building” (i.e., the foundation) does, I list everyday objects, natural features, and familiar systems that serve a similar “supporting‑from‑below” role. Each analogy is concise (1‑3 words) so it can be easily mapped to the idea of a stable, load‑bearing base that prevents collapse.",success
266,impediments to travel,"[""difficulties""]",1,"obstructions, destination, route, traveller, travelling, companion, arriving","[""traffic jam"", ""roadblock"", ""detour sign"", ""closed bridge"", ""red tape"", ""bottleneck"", ""storm delay"", ""mountain pass"", ""border checkpoint"", ""construction zone"", ""gridlock"", ""locked gate"", ""broken elevator"", ""missed flight"", ""queue line"", ""slow Wi\u2011Fi"", ""lost map"", ""exhausted driver"", ""missing passport"", ""fuel shortage""]","[""roadblocks, exit, highway, driver, driving, passenger, arrival"", ""roadblock, end point, path, driver, driving, passenger, arrival"", ""roadblock, detour end, detour route, driver, driving, passenger, arrival"", ""structural damage, other side, path, pedestrian, crossing, fellow pedestrian, reaching the other side"", ""bureaucratic hurdles, goal, procedure, applicant, processing, representative, approval"", ""bottleneck, exit, path, commuter, flow, fellow commuter, arrival"", ""storm, destination, route, commuter, commuting, fellow commuter, arrival"", ""rocky terrain, mountain peak, trail, hiker, hiking, sherpa, summiting"", ""security checks, country, border crossing, immigrant, crossing, fellow traveller, entry"", ""roadblocks, site, path, worker, commuting, colleague, clocking in"", ""traffic congestion, exit, road, driver, driving, passenger, arrival"", ""lock, other side, path, person, passing through, other person, reaching the other side"", ""broken parts, desired floor, elevator shaft, passenger, moving, fellow passenger, reaching destination"", ""flight disruptions, arrival airport, flight path, passenger, flying, fellow passenger, landing"", ""crowd, front of line, queue path, person in line, waiting, fellow queue member, reaching the front"", ""poor signal, website, connection, data, loading, device, buffering"", ""tears, treasure, path, adventurer, journeying, guide, discovery"", ""roadblocks, final destination, highway, driver, driving, passenger, arrival"", ""stolen passport, country, flight itinerary, passport holder, flying, fellow traveller, landing"", ""fuel shortage, gas station, road, driver, driving, passenger, arrival""]","To help someone grasp “impediments to travel,” I’m selecting everyday scenarios, objects, or phenomena that block, delay, or complicate movement toward a goal. Each analogy is short (1‑3 words) and taps into a familiar experience that mirrors the sub‑concepts such as obstructions, routes, travelers, companions, and arrival.",success
267,money,"[""time""]",1,"money, allocate, budget, effective, cheap, expensive","[""Fuel"", ""Water"", ""Energy"", ""Points"", ""Tokens"", ""Time"", ""Credit"", ""Resources"", ""Inventory"", ""Coupons"", ""Stocks"", ""Allowance"", ""Budget"", ""Bank"", ""Savings"", ""Investment"", ""Cashflow"", ""Wealth"", ""Currency"", ""Ticket""]","[""Fuel, Distribute, Ration, Efficient, Abundant, Scarce"", ""water, distribute, ration, efficient, abundant, scarce"", ""Energy, distribute, reserve, efficient, abundant, scarce"", ""points, distribute, manage, efficient, low-cost, high-cost"", ""Tokens, distribute, ration, efficient, abundant, scarce"", ""time, schedule, plan, productive, free, costly"", ""credit, assign, manage, efficient, affordable, costly"", ""Resources, Distribute, Plan, Efficient, Abundant, Scarce"", ""stock, distribute, forecast, efficient, low-cost, high-cost"", ""coupons, redeem, clip, valuable, discounted, premium"", ""shares, invest, portfolio, profitable, undervalued, overvalued"", ""pocket money, divide, plan, wise, affordable, costly"", ""funds, distribute, plan, efficient, affordable, costly"", ""funds, distribute, account, efficient, affordable, costly"", ""funds, distribute, plan, efficient, affordable, costly"", ""capital, distribute, portfolio, profitable, low-risk, high-yield"", ""funds, distribute, plan, efficient, affordable, costly"", ""assets, distribute, plan, valuable, affordable, costly"", ""Currency, distribute, financial plan, efficient, affordable, costly"", ""Ticket, Distribute, Plan, Efficient, Discounted, Premium""]","Money functions as a versatile resource that can be allocated, saved, and spent to achieve goals, much like other consumable or measurable assets in everyday life. By comparing money to familiar concepts that involve budgeting, scarcity, or exchange, we can help people intuitively grasp its role in decision‑making, value assessment, and prioritization.",success
268,seeds,"[""ideas""]",1,"seeds, planted, fruitful, fruit, grow, wither, blossom","[""Ideas"", ""Startups"", ""Children"", ""Sparks"", ""Ink drops"", ""Code snippets"", ""Musical notes"", ""Recipes"", ""Investments"", ""Training wheels"", ""Paint strokes"", ""Snowflakes"", ""Gems"", ""Footprints"", ""Pixels"", ""DNA strands"", ""Keys"", ""Bulbs"", ""Contracts"", ""Bubbles""]","[""concepts, shared, productive, results, develop, stagnate, flourish"", ""ideas, funded, successful, products, scale, fail, thrive"", ""babies, adopted, thriving, offspring, develop, neglected, flourish"", ""sparks, struck, productive, flame, spread, die out, ignite"", ""ink drops, applied, vibrant, color, spread, fade, blend"", ""functions, implemented, productive, output, develop, obsolesce, flourish"", ""notes, composed, harmonious, melody, develop, fade, flourish"", ""ingredients, mixed, delicious, dessert, simmer, burn, serve"", ""stocks, invested, profitable, returns, appreciate, depreciate, flourish"", ""wheels, attached, stable, bike, balance, collapse, ride"", ""brushstrokes, applied, vibrant, color palette, blend, fade, flourish"", ""crystals, fallen, flourishing, cluster, accumulate, melt, form"", ""gemstones, mined, valuable, cluster, polish, tarnish, shine"", ""tracks, imprinted, visible, path, expand, fade, emerge"", ""pixels, rendered, detailed, image, expand, degrade, flourish"", ""nucleotides, replicated, expressed, proteins, transcribed, mutated, translated"", ""keys, inserted, functional, keyring, unlock, rust, activate"", ""bulbs, planted, blooming, flowers, sprout, wilt, bloom"", ""clauses, signed, successful, outcome, develop, expire, flourish"", ""bubbles, blown, full, cluster, expand, pop, float""]","Seeds encapsulate potential, requiring the right conditions to develop into something larger. Good analogies capture the idea of a small, latent unit that can grow, transform, or produce results when nurtured.",success
269,machine,"[""mind"", ""politics""]",2,"machine, working, turned on, turned off, broken, power, repair","[""car engine"", ""smartphone"", ""clockwork"", ""bicycle"", ""computer"", ""toaster"", ""elevator"", ""factory line"", ""air conditioner"", ""printing press"", ""garden sprinkler"", ""vacuum cleaner"", ""traffic light"", ""musical instrument"", ""robot"", ""wheat mill"", ""water pump"", ""electric fan"", ""solar panel"", ""drill press""]","[""engine, running, started, shut off, stalled, horsepower, maintenance"", ""phone, functional, powered on, powered off, damaged, battery, maintenance"", ""clockwork, ticking, wound up, unwound, stopped, spring, rewinding"", ""bicycle, pedaling, started, stopped, flat tire, pedal power, pump up tire"", ""computer, operating, powered on, shut down, malfunctioning, electricity, troubleshooting"", ""toaster, toasting, plugged in, unplugged, malfunctioning, electricity, maintenance"", ""elevator, operational, activated, deactivated, malfunctioning, energy source, maintenance"", ""assembly line, operational, activated, dormant, malfunctioning, energy source, maintenance"", ""air conditioner, cooling, powered on, powered off, malfunctioning, electricity, maintenance"", ""press, operational, activated, deactivated, malfunctioning, ink flow, maintenance"", ""sprinkler, operating, activated, deactivated, clogged, water pressure, unclog"", ""vacuum cleaner, suctioning, plugged in, unplugged, clogged, suction power, filter cleaning"", ""traffic light, operational, green light, red light, malfunctioning, electricity, maintenance"", ""instrument, playing, plugged in, unplugged, out of tune, amplifier, tuning"", ""robot, operational, activated, deactivated, malfunctioning, energy source, maintenance"", ""mill, operating, activated, deactivated, damaged, energy, maintenance"", ""pump, operating, activated, deactivated, malfunctioning, pressure, maintenance"", ""fan, spinning, plugged in, unplugged, malfunctioning, electricity, fixing"", ""solar panel, generating, activated, deactivated, damaged, electricity, maintenance"", ""drill press, operating, activated, deactivated, malfunctioning, motor, maintenance""]","A machine can be likened to everyday objects or systems that have distinct states (active/inactive), require power, can malfunction, and need maintenance. Familiar analogues that share these characteristics help convey the concept intuitively.",success
