id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
230,Ancient Greece,"[""Ancient Rome""]",1,"aegean sea, Greek alphabet, alexander empire, athens culture","[""Renaissance Italy"", ""Ancient Rome"", ""Modern-day Tokyo"", ""The Founding Fathers' America"", ""The Mayan Civilization"", ""The city of Paris in the 1920s"", ""The Indus Valley Civilization"", ""The Viking Age Scandinavia"", ""The Babylonian Empire"", ""The city of New York in the 1950s"", ""The Aztec Empire"", ""The Aztec capital of Tenochtitl\u00e1n"", ""The ancient city of Pompeii"", ""The Aztec calendar"", ""The Great Library of Alexandria"", ""The Rosetta Stone"", ""The ancient city of Troy"", ""The Epic of Gilgamesh"", ""The Iliad and The Odyssey"", ""The Oracle of Delphi""]","[""mediterranean sea, latin alphabet, roman empire, florentine culture"", ""mediterranean sea, latin alphabet, roman empire, roman culture"", ""Tokyo Bay, Kanji characters, Tokyo metropolitan area, Shibuya culture"", ""atlantic ocean, english alphabet, british empire, american culture"", ""caribbean sea, mayan hieroglyphics, mayan city states, mayan culture"", ""Seine River, Latin alphabet, French colonial empire, Montparnasse culture"", ""arabian sea, harappan script, mauryan empire, mohenjo daro culture"", ""baltic sea, runic alphabet, viking raids, norse culture"", ""Persian Gulf, Cuneiform, Babylonian Empire, Babylonian culture"", ""Hudson River, English alphabet, Wall Street, Broadway"", ""gulf of mexico, aztec hieroglyphics, aztec triple alliance, tenochtitlan culture"", ""lake texcoco, aztec hieroglyphics, aztec triple alliance, aztec culture"", ""bay of naples, latin alphabet, roman empire, roman culture"", ""atlantic ocean, hieroglyphics, inca empire, mayan culture"", ""Mediterranean Sea, Papyrus, Egyptian Kingdom, Scholarly Community"", ""Nile River, Egyptian hieroglyphs, Ptolemaic Kingdom, Egyptian culture"", ""Dardanelles, Trojan runes, Troy's allies, Trojan culture"", ""Tigris River, Cuneiform, Uruk Kingdom, Sumerian culture"", ""wine dark sea, runes, Troy, Ithaca"", ""Mount Parnassus, Delphic script, Delphi's influence, Pythia's prophecies""]","Ancient Greece can be understood through various analogies that reflect its cultural, geographical, and historical significance. By comparing Ancient Greece to other civilizations, cities, or concepts, we can gain a deeper understanding of its impact on Western society and the world at large.",success
231,Buddhism,"[""Christianity"", ""Islam""]",2,"Gautama Siddhartha, Ancient India, Diamond Sutra","[""Stoicism"", ""Yoga"", ""Taoism"", ""Confucianism"", ""Sufism"", ""Quakerism"", ""Existentialism"", ""Pantheism"", ""Humanism"", ""Jainism"", ""Shintoism"", ""Kabbalah"", ""Gnosticism"", ""Epicureanism"", ""Hedonism"", ""Asceticism"", ""Mysticism"", ""Theosophy"", ""Unitarianism"", ""Hermeticism""]","[""Zeno of Citium, Ancient Greece, Meditations"", ""Patanjali, Ancient India, Yoga Sutras"", ""Lao Tzu, Ancient China, Tao Te Ching"", ""Confucius, Ancient China, Analects"", ""Rumi, Ancient Persia, Masnavi"", ""George Fox, 17th century England, The Journal of George Fox"", ""Jean-Paul Sartre, 19th Century Europe, Being and Nothingness"", ""God, Nature, Holy Scripture"", ""Renaissance Humanist, Ancient Greece, The Republic"", ""Mahavira, Ancient India, Tattvartha Sutra"", ""Amaterasu, Ancient Japan, Kojiki"", ""Abraham, Ancient Israel, Zohar"", ""Jesus Christ, Ancient Greece, Gospel of Thomas"", ""Epicurus, Ancient Greece, Letter to Menoeceus"", ""Epicurus, Ancient Greece, The Hedonist Manifesto"", ""Ascetic, Desert, Holy Scripture"", ""Mystic Leader, Spiritual Homeland, Sacred Text"", ""Helena Blavatsky, Ancient Greece, The Secret Doctrine"", ""Jesus Christ, Ancient Israel, The Bible"", ""Hermes Trismegistus, Ancient Greece, Emerald Tablet""]","Buddhism is a complex and multifaceted concept that encompasses a wide range of spiritual, philosophical, and cultural practices. To generate analogies for Buddhism, we can draw on various aspects of the concept, including its historical roots, core teachings, and cultural influences. We can also consider analogies that reflect the personal journey of the founder, Gautama Siddhartha, as well as the sacred texts, such as the Diamond Sutra, that are central to the tradition.",success
233,Christianity,"[""Islam""]",1,"Jesus, Palestine, Bible","[""Buddhism"", ""Socialism"", ""Platonism"", ""Judaism"", ""Stoicism"", ""Hinduism"", ""Confucianism"", ""Sufism"", ""Humanism"", ""Marxism"", ""Taoism"", ""Existentialism"", ""Shintoism"", ""Aristotelianism"", ""Epicureanism"", ""Zoroastrianism"", ""Kantianism"", ""Pragmatism"", ""Gnosticism"", ""Pantheism""]","[""Buddha, India, Tripitaka"", ""Marx, Europe, Das Kapital"", ""Plato, Ancient Greece, Dialogues"", ""Moses, Israel, Torah"", ""Zeno, Ancient Greece, Meditations"", ""Krishna, India, Vedas"", ""Confucius, China, Analects"", ""Rumi, Konya, Masnavi"", ""Human, Ancient Greece, Humanist Texts"", ""Marx, Germany, Das Kapital"", ""Laozi, China, Tao Te Ching"", ""Individual, Absurd Environment, Philosophical Text"", ""Amaterasu, Japan, Kojiki"", ""Aristotle, Ancient Greece, Nicomachean Ethics"", ""Epicurus, Greece, Letter to Menoeceus"", ""Zoroaster, Persia, Avesta"", ""Immanuel Kant, K\u00f6nigsberg, Critique of Pure Reason"", ""William James, United States, Pragmatic literature"", ""The Divine Spark, The Pleroma, The Apocryphon"", ""Nature, Earth, Myths and Legends""]","Christianity is a complex and multifaceted concept that encompasses a wide range of beliefs, practices, and cultural influences. To generate analogies for Christianity, we can consider various aspects of the faith, such as its historical roots, theological concepts, rituals, and community dynamics. We can also draw parallels with other world religions, philosophical systems, and social movements that share similar characteristics or themes.",success
234,The Discovery of the Cape of Good Hope,"[""The Discovery of America"", ""The Discovery of India""]",2,"Dias, Portugal, indian ocean","[""Columbus' Voyage to America"", ""Magellan's Circumnavigation"", ""The Conquest of the Aztec Empire"", ""The Discovery of the New World"", ""The Establishment of the Silk Road"", ""The Voyage of the Mayflower"", ""The Expedition to the South Pole"", ""The Construction of the Suez Canal"", ""The California Gold Rush"", ""The Lewis and Clark Expedition"", ""The Spanish Conquest of the Inca Empire"", ""The Building of the Panama Canal"", ""The Discovery of the Northwest Passage"", ""The Founding of the Dutch East India Company"", ""The British Colonization of Australia"", ""The Expedition to the North Pole"", ""The French Exploration of the Mississippi River"", ""The Russian Conquest of Siberia"", ""The German Colonization of Africa"", ""The Italian Exploration of the Mediterranean""]","[""Columbus, Spain, atlantic ocean"", ""Magellan, Spain, pacific ocean"", ""Cort\u00e9s, Spain, Caribbean Sea"", ""Columbus, Spain, atlantic ocean"", ""Zhang Qian, China, tarim basin"", ""Columbus, England, atlantic ocean"", ""Amundsen, Norway, Antarctic Ocean"", ""Lesseps, France, Mediterranean Sea"", ""James W. Marshall, United States, American River"", ""Sacagawea, United States, Mississippi River"", ""Pizarro, Spain, South America"", ""Ferdinand de Lesseps, France, Isthmus of Panama"", ""McClure, Britain, Arctic Ocean"", ""Jan Huyghen van Linschoten, Netherlands, Spice Route"", ""Cook, Britain, pacific ocean"", ""Peary, USA, arctic ocean"", ""La Salle, France, Mississippi River"", ""Yermak, Russia, Siberia"", ""Bismarck, Germany, atlantic ocean"", ""Columbus, Italy, Mediterranean""]","The discovery of the Cape of Good Hope by Bartolomeu Dias in 1488 was a significant maritime achievement that opened up a new sea route to Asia, marking the beginning of European exploration and trade in the Indian Ocean. To find analogies for this event, we can look for other historical discoveries, explorations, or achievements that share similar characteristics, such as bravery, perseverance, and a desire for expansion.",success
236,The Discovery of America,"[""The Discovery of India""]",1,"columbus, Italy, America","[""Space Exploration"", ""Marco Polo's Journey"", ""Viking Expeditions"", ""Finding a New Species"", ""The First Moon Landing"", ""Pioneers in the Wild West"", ""The Settlement of Australia"", ""The Conquest of the Aztec Empire"", ""The Expedition to the South Pole"", ""The Voyage of the Mayflower"", ""Alexander the Great's Conquests"", ""The California Gold Rush"", ""The Construction of the Panama Canal"", ""The Discovery of King Tut's Tomb"", ""The First Climb of Mount Everest"", ""The Lewis and Clark Expedition"", ""The Founding of Singapore"", ""The Spanish Conquest of the Inca Empire"", ""The Establishment of the Silk Road"", ""The Roman Empire's Expansion into Britain""]","[""Armstrong, NASA, Moon"", ""Marco Polo, Venice, China"", ""Leif Erikson, Scandinavia, Vinland"", ""Darwin, Galapagos, Species"", ""Armstrong, USA, Moon"", ""pioneer, east coast, Wild West"", ""Captain Arthur Phillip, England, Australia"", ""Cortes, Spain, Mexico"", ""Amundsen, Norway, Antarctica"", ""pilgrims, England, Plymouth Colony"", ""Alexander, Macedonia, Persia"", ""James W. Marshall, Sutter's Mill, California"", ""Ferdinand de Lesseps, France, Panama"", ""Howard Carter, Egypt, King Tut's Tomb"", ""Hillary, Nepal, Everest"", ""Lewis, United States, Western United States"", ""Raffles, Britain, Singapore"", ""Pizarro, Spain, Inca Empire"", ""Zhang Qian, China, Central Asia"", ""Julius Caesar, Rome, Britain""]","The discovery of America by Columbus can be likened to various scenarios where an individual or group ventures into the unknown, driven by curiosity, ambition, or necessity. These analogies capture the essence of exploration, discovery, and the impact of such findings on history and society.",success
237,British Constitutional Monarchy,"[""American Presidential System"", ""German Constitutional Monarchy""]",2,"king, hereditary, life tenure","[""Family Business"", ""Ceremonial Figurehead"", ""Hereditary CEO"", ""Traditional Tribal Leader"", ""Symbolic Ambassador"", ""Elder Statesperson"", ""Honorary Chairman"", ""Figurehead Captain"", ""Titular Head"", ""Institutional Mascot"", ""Hereditary Guardian"", ""Constitutional Guardian"", ""National Symbol"", ""Cultural Icon"", ""Historic Preservationist"", ""Apex Diplomat"", ""Unifying Figure"", ""State Embodiment"", ""Representative Heir"", ""Enduring Emblem""]","[""CEO, family succession, long-term leadership"", ""figurehead, appointed, term limits"", ""CEO, family-owned, long-term contract"", ""chief, lineage-based, lifetime appointment"", ""ambassador, appointed, term limits"", ""Respected Leader, Passed Down, Lifetime Position"", ""chairman, appointed by predecessor, term for life"", ""captain, appointed, contractual term"", ""figurehead, inherited, permanent position"", ""mascot, tradition, permanent position"", ""guardian, inherited, permanent appointment"", ""guardian, appointed, fixed term"", ""icon, traditional, enduring"", ""celebrity, legacy, enduring popularity"", ""curator, legacy, long-term steward"", ""Ambassador, Appointed, Fixed Term"", ""figurehead, inherited role, permanent position"", ""figurehead, inherited, permanent position"", ""heir, inherited, birthright"", ""icon, inherited, permanent fixture""]","The British Constitutional Monarchy is a system of government where a monarch serves as the head of state, but their powers are limited by a constitution or laws. The monarch's role is largely symbolic, with actual governing authority resting in the hands of elected officials. In generating analogies, we can consider other systems, roles, or institutions that have similar characteristics, such as symbolic leadership, hereditary succession, or limited powers.",success
238,British constitutional monarchy,"[""French presidential system""]",1,"king, hereditary, life tenure","[""Company CEO"", ""University Chancellor"", ""Figurehead President"", ""Ceremonial Mayor"", ""Honorary Chairman"", ""Titular Head"", ""Symbolic Leader"", ""Governor-General"", ""Vice-President"", ""Heir Apparent"", ""Family Patriarch"", ""Tribal Leader"", ""Feudal Lord"", ""Aristocratic Titleholder"", ""Elder Statesman"", ""Respected Matriarch"", ""Community Leader"", ""Chamber of Commerce President"", ""Charity Organization Figurehead"", ""Cultural Ambassador""]","[""CEO, family-owned, long-term contract"", ""Chancellor, appointed by the board of trustees, serving at the pleasure of the board"", ""president, appointed, fixed term"", ""mayor, appointed, term limits"", ""Chairman, appointed by predecessor, term of office"", ""figurehead, inherited, permanent position"", ""figurehead, inherited role, long-term position"", ""Governor-General, appointed, fixed term"", ""Vice-President, appointed, fixed term"", ""heir, inherited, succession"", ""father, family lineage, lifetime responsibility"", ""chief, passed down through generations, lifetime position"", ""lord, inherited title, lifetime reign"", ""duke, inherited, lifetime appointment"", ""Respected Leader, Legacy Position, Lifetime Appointment"", ""matriarch, family lineage, lifetime guidance"", ""Elder, Family Legacy, Lifetime Position"", ""President, appointed by board, term limits"", ""CEO, appointed by board, contractual term"", ""figurehead, appointed, long-term contract""]","The British constitutional monarchy is a system of government where a monarch serves as head of state, but their powers are limited by a constitution or laws. The monarch's role is largely symbolic, with actual governing power resting in the hands of elected officials. To find analogies for this concept, we can look for systems or institutions where a figurehead or leader has limited power, or where power is divided between different branches or individuals.",success
240,American Presidential System,"[""French Presidential System"", ""German Constitutional Monarchy""]",2,"president, election, four years","[""Company CEO"", ""British Monarchy"", ""School Principal"", ""Sports Team Captain"", ""Mayor of a City"", ""University President"", ""Military General"", ""Prime Minister"", ""State Governor"", ""Chairman of the Board"", ""Pope of the Catholic Church"", ""Head of a Non-Profit Organization"", ""Leader of a Trade Union"", ""Conductor of an Orchestra"", ""Head Coach of a Sports Team"", ""Editor-in-Chief of a Newspaper"", ""King of a Country"", ""Executive Director of a Company"", ""President of a Student Council"", ""Speaker of the House""]","[""CEO, board selection, contract term"", ""monarch, succession, reign"", ""principal, selection process, school term"", ""captain, team vote, season"", ""mayor, city council vote, term length"", ""Chancellor, Appointment, Term Length"", ""general, deployment, tour of duty"", ""Prime Minister, parliamentary vote, term length"", ""governor, gubernatorial election, term length"", ""chairman, board vote, term length"", ""Pope, conclave, papal term"", ""Executive Director, Board Vote, Term Limit"", ""union leader, leadership vote, term of office"", ""conductor, audition, tour season"", ""head coach, team selection, contract term"", ""Editor-in-Chief, appointment, term of office"", ""king, coronation, reign"", ""CEO, board selection, contract term"", ""Student Council President, Student Council Election, Term of Office"", ""Speaker, vote of no confidence, two year term""]","The American Presidential System is a complex entity with various components, including the president, elections, and a four-year term. To create analogies for this system, we can consider other systems, positions, or processes that share similarities with these components. We can look at other government systems, leadership positions, or even non-political systems that involve selection processes, fixed terms, or significant roles.",success
242,French Presidential,"[""German Constitutional Monarchy""]",1,"president, election, seven years","[""American President"", ""Company CEO"", ""British Prime Minister"", ""Mayor of a City"", ""School Principal"", ""German Chancellor"", ""Italian Prime Minister"", ""Canadian Prime Minister"", ""Australian Prime Minister"", ""Indian Prime Minister"", ""Chinese Premier"", ""Japanese Prime Minister"", ""Brazilian President"", ""Russian President"", ""South African President"", ""Nigerian President"", ""Mexican President"", ""South Korean President"", ""Turkish President"", ""Pope of the Catholic Church""]","[""president, election, four years"", ""CEO, board vote, contract term"", ""prime minister, general election, five years"", ""mayor, city council election, term of office"", ""principal, selection process, term length"", ""chancellor, election, four years"", ""prime minister, appointment, five years"", ""prime minister, election, four years"", ""prime minister, election, three years"", ""Prime Minister, election, five years"", ""premier, appointment, five years"", ""prime minister, election, four years"", ""president, election, four years"", ""president, election, six years"", ""president, election, five years"", ""president, election, four years"", ""presidente, elecci\u00f3n, siete a\u00f1os"", ""president, election, five years"", ""president, election, five years"", ""Pope, conclave, papal term""]","To generate analogies for the French Presidential concept, we need to consider the key aspects of the role, such as leadership, representation, and the electoral process. We can draw parallels with other positions or systems that share similar characteristics, such as other government roles, elected officials, or even non-political leadership positions.",success
243,Historical Research,"[""Deciphering the Code""]",1,"facts, background, historical data, analyze","[""Detective Work"", ""Puzzle Solving"", ""Archaeological Dig"", ""Journalism"", ""Scientific Experiment"", ""Genealogical Research"", ""Crime Scene Investigation"", ""Documentary Filmmaking"", ""Museum Curation"", ""Biographical Writing"", ""Anthropological Study"", ""Literary Analysis"", ""Historic Preservation"", ""Census Data Analysis"", ""Social Science Research"", ""Evidence-Based Medicine"", ""Forensic Science"", ""Demographic Study"", ""Content Verification"", ""Investigative Journalism""]","[""clues, motive, evidence, investigate"", ""pieces, context, clues, solve"", ""artifacts, site context, excavated materials, excavate"", ""news, context, primary sources, investigate"", ""results, hypothesis, experimental data, interpret"", ""ancestry, heritage, family records, investigate"", ""clues, context, evidence, investigate"", ""footage, context, archival footage, edit"", ""artifacts, context, collections, interpret"", ""events, life story, personal experiences, interpret"", ""cultural practices, social context, ethnographic data, interpret"", ""plot, setting, text, interpret"", ""landmarks, context, archival records, restore"", ""statistics, demographics, census data, interpret"", ""data, context, empirical evidence, interpret"", ""symptoms, medical history, patient records, diagnose"", ""evidence, context, crime scene data, investigate"", ""statistics, context, demographic data, interpret"", ""accuracy, context, information, verify"", ""leads, context, evidence, investigate""]","Historical research involves gathering and analyzing data from the past to understand historical events, people, and cultures. It requires a systematic approach to collect and verify facts, as well as to contextualize them within a broader background. The process involves critical thinking, attention to detail, and the ability to interpret and connect historical data.",success
244,La Traviata,"[""Sunrise""]",1,"Dumas, Margaret, prostitute, bourgeoisie","[""Romeo and Juliet"", ""The Great Gatsby"", ""Les Mis\u00e9rables"", ""The Scarlet Letter"", ""Madame Bovary"", ""The Phantom of the Opera"", ""Wuthering Heights"", ""Anna Karenina"", ""The Age of Innocence"", ""Camille"", ""The Painted Veil"", ""The Piano"", ""Atonement"", ""The Duchess"", ""Elizabeth Barrett Browning's Sonnets"", ""The Bridges of Madison County"", ""The English Patient"", ""The House of the Spirits"", ""Like Water for Chocolate"", ""The Color Purple""]","[""Shakespeare, Juliet, noblewoman, noble family"", ""Fitzgerald, Daisy, flapper, old money"", ""Hugo, Fantine, prostitute, aristocracy"", ""Hawthorne, Hester, adulteress, Puritan"", ""Flaubert, Emma, adulteress, middle class"", ""Gaston Leroux, Christine Daae, opera singer, aristocracy"", ""Bronte, Catherine, governess, gentry"", ""Tolstoy, Anna, socialite, aristocracy"", ""Wharton, Ellen, socialite, aristocracy"", ""Dumas, Camille, courtesan, aristocracy"", ""Maugham, Kitty, adulteress, diplomatic circle"", ""Campion, Ada, pianist, colonialist"", ""McEwan, Cecilia, socialite, aristocracy"", ""Austen, Georgiana, mistress, aristocracy"", ""Browning, Elizabeth, invalid social status, upper class"", ""Wallace, Francesca, adulteress, farmer"", ""Ondaatje, Katharine, spy, aristocracy"", ""Allende, Blanca, socialite, aristocracy"", ""Esquivel, Tita, Rosaura, De la Garza family"", ""Walker, Celie, abused woman, landowner""]","La Traviata is an opera by Giuseppe Verdi, based on the novel La Dame aux Camélias by Alexandre Dumas. The story revolves around the tragic love affair between the courtesan Violetta and the young nobleman Alfredo. To generate analogies for La Traviata, we can consider themes, characters, and settings that share similarities with the opera.",success
245,Pride and Prejudice,"[""The Old Man and the Sea"", ""A Dream of Red Mansions""]",2,"Jane Austin, Elizabeth Bennett, Frances Bennett, Mr Darcy, human arrogance","[""Romeo and Juliet"", ""The Great Gatsby"", ""Wuthering Heights"", ""The Bachelor"", ""Downton Abbey"", ""The Hunger Games"", ""The Devil Wears Prada"", ""Cinderella"", ""The Proposal"", ""10 Things I Hate About You"", ""The Royal Family"", ""Gossip Girl"", ""The Importance of Being Earnest"", ""The Glass Menagerie"", ""The Real Housewives"", ""Sense and Sensibility"", ""Emma"", ""The Night Circus"", ""The Age of Innocence"", ""Bridget Jones's Diary""]","[""William Shakespeare, Juliet Capulet, The Nurse, Tybalt, impulsive passion"", ""F. Scott Fitzgerald, Daisy Buchanan, Myrtle Wilson, Tom Buchanan, class divisions"", ""Emily Bronte, Catherine Earnshaw, Isabella Linton, Heathcliff, destructive love"", ""Creator, Contestant, Contestant, Bachelor, overconfidence"", ""Julian Fellowes, Lady Mary Crawley, Lady Edith Crawley, Matthew Crawley, class pride"", ""Suzanne Collins, Katniss Everdeen, Primrose Everdeen, Peeta Mellark, Career Tributes' overconfidence"", ""Lauren Weisberger, Andy Sachs, Emily Charlton, Miranda Priestly, professional pride"", ""Fairy Godmother, Cinderella, Stepsister, Prince Charming, Pride"", ""Sandra Bullock, Margaret Tate, Gwen, Andrew Paxton, pride"", ""William Shakespeare, Kat Stratford, Bianca Stratford, Patrick Verona, teenage pride"", ""Queen Elizabeth II, Princess Diana, Kate Middleton, Prince Charles, Royal Protocol"", ""Cecily von Ziegesar, Serena van der Woodsen, Jenny Humphrey, Chuck Bass, Upper East Side elitism"", ""Oscar Wilde, Cecily Cardew, Gwendolen Fairfax, Algernon Moncrieff, social status"", ""Tennessee Williams, Amanda Wingfield, Laura Wingfield, Jim O'Connor, illusion of grandeur"", ""Andy Cohen, Bethenny Frankel, Luann de Lesseps, Ramona Singer, catty conflicts"", ""Jane Austin, Elinor Dashwood, Marianne Dashwood, Edward Ferrars, social class pride"", ""Jane Austen, Emma Woodhouse, Isabella Knightley, Mr Knightley, self-delusion"", ""Erin Morgenstern, Celia Bowen, Tante Padva, Marco Alisdair, magical competition"", ""Edith Wharton, Ellen Olenska, May Welland, Newland Archer, social conventions"", ""Helen Fielding, Bridget Jones, Shazzer, Mark Darcy, self-delusion""]","Pride and Prejudice is a novel by Jane Austen that explores themes of love, class, and social status through the lives of the Bennett sisters, particularly Elizabeth and her tumultuous relationship with the wealthy Mr. Darcy. The novel delves into the dangers of making judgments based on first impressions and the destructive nature of human arrogance. To create analogies for this target concept, we can draw from various sources that share similar themes, character dynamics, or social commentary.",success
246,One Hundred Years of Solitude,"[""Into the Wild"", ""Love in the Time of Cholera""]",2,"Garcia Marquez, buendia family, marcos, Magical Realism","[""Family Saga"", ""Mythological Epic"", ""Historical Cycle"", ""Dreamlike Odyssey"", ""Genealogical Tapestry"", ""Cyclical Journey"", ""Surrealistic Painting"", ""Folkloric Heritage"", ""Psychological Labyrinth"", ""Philosophical Puzzle"", ""Cultural Mosaic"", ""Historical Kaleidoscope"", ""Literary Cathedral"", ""Fractal Narrative"", ""Musical Composition"", ""Gothic Architecture"", ""Tree of Life"", ""River of Time"", ""Maze of Mirrors"", ""Cosmic Dance""]","[""Author, Main Family, Family Member, Narrative Style"", ""Homer, House of Atreus, Muses, Mythological Storytelling"", ""Author, Royal Family, Key Events, Historical Fiction"", ""Author, Travelers, Waypoints, Dreamlike State"", ""Master Weaver, Family Tree, Threads, Intricate Patterns"", ""Guide, Travelers, Milestones, Dreamscapes"", ""Salvador Dali, The Persistence of Memory, The Elephants, Surrealism"", ""Storyteller, Community, Traditions, Mythology"", ""Freud, Id, Ego, Subconscious"", ""Plato, The Thinker, Paradox, Thought Experiment"", ""Author, Community, Traditions, Cultural Identity"", ""Historian, Dynasty, Epochs, Historical Fiction"", ""Architect, Congregation, Stained Glass, Gothic Style"", ""Author, Fractal Pattern, Scaling Factor, Self-Similarity"", ""Composer, Orchestra, Melody, Harmony"", ""Gothic Architect, Cathedral Builders, Flying Buttresses, Ornate Stone Carvings"", ""Terrence Malick, O'Brien family, Jack, Poetic Realism"", ""Clive Cussler, Dirk Pitt, Juan Cabrillo, Action-Adventure"", ""Creator, Visitors, Reflections, Illusions"", ""Choreographer, Dancers, Rhythm, Imagery""]","One Hundred Years of Solitude, written by Gabriel Garcia Marquez, is a seminal work of Magical Realism that tells the story of the Buendia family and their struggles against the forces of history, fate, and their own personal demons. To create analogies for this complex and multi-layered novel, we can draw on various aspects of human experience, literature, and culture that reflect the book's themes, motifs, and narrative elements.",success
247,1984,"[""Brave New World"", ""Animal Farm""]",2,"george orwell, winston, minister aubrey, Media Manipulation and the Big Data Era","[""Big Brother"", ""North Korea"", ""The Matrix"", ""Fahrenheit 451"", ""The Handmaid's Tale"", ""NSA Surveillance"", ""China's Social Credit System"", ""The Patriot Act"", ""McCarthyism"", ""The Soviet Union"", ""A Clockwork Orange"", ""The Hunger Games"", ""Facebook's Data Collection"", ""Cambridge Analytica"", ""The Stasi"", ""The KGB"", ""The Thought Police"", ""Doublethink"", ""Newspeak"", ""Propaganda""]","[""Creator, Housemate, Program Director, Surveillance State"", ""kim il-sung, north korean citizen, kim yo-jong, state-controlled media and surveillance"", ""The Wachowskis, Neo, Agent Smith, The Matrix Simulation"", ""ray bradbury, guy montag, captain beatty, Censorship and Book Burning"", ""margaret atwood, offred, commander waterford, Gileadian Propaganda and Control"", ""Edward Snowden, NSA Whistleblower, NSA Director, Mass Surveillance Program"", ""Xi Jinping, Chinese citizen, Cyberspace Administration of China, Social Media Monitoring and Data Collection"", ""US Government, US Citizen, FBI Director, NSA Surveillance"", ""Joseph McCarthy, The Accused, J. Edgar Hoover, Red Scare and Blacklisting"", ""Aleksandr Solzhenitsyn, Aleksandr Solzhenitsyn, Andrei Zhdanov, Propaganda and Censorship"", ""anthony burgess, alex, mr. deltoid, Behavioral Conditioning and the Ludovico Technique"", ""suzanne collins, katniss, caesar flickerman, Propaganda and the Capitol's Surveillance"", ""Mark Zuckerberg, Facebook User, Facebook Algorithm, Data Collection and Targeted Advertising"", ""Christopher Wylie, Facebook User, Alexander Nix, Psychographic Profiling"", ""Erich Mielke, East German citizen, Stasi Informant, Surveillance State"", ""Aleksandr Solzhenitsyn, Andrei Sakharov, Lavrentiy Beria, Surveillance State"", ""author, citizen, information controller, surveillance methods"", ""author, protagonist, propaganda minister, Doublethink Era"", ""author, main character, high-ranking official, propaganda tools"", ""Propaganda Author, Propaganda Target, Propaganda Minister, Propaganda Era""]","The target concept ""1984"" is a dystopian novel by George Orwell that depicts a totalitarian future society where the government exercises total control over its citizens, suppressing individual freedom and independent thought. The novel explores themes of government surveillance, censorship, and the manipulation of information. To generate analogies for ""1984"", we can consider other concepts that relate to government control, surveillance, censorship, and the manipulation of information.",success
248,Dream of Red Mansions,"[""Nie Haihua""]",1,"Cao Xueqin, Jia Baoyu, Lin Daiyu, Shi Xiangyun, family honor, Official power","[""Pride and Prejudice"", ""The Great Gatsby"", ""Romeo and Juliet"", ""The Count of Monte Cristo"", ""War and Peace"", ""The Age of Innocence"", ""The Scarlet Letter"", ""The Picture of Dorian Gray"", ""Madame Bovary"", ""The House of Mirth"", ""The Bonfire of the Vanities"", ""The Secret Garden"", ""The Bell Jar"", ""The Yellow Wallpaper"", ""The Crucible"", ""The Importance of Being Earnest"", ""The Cherry Orchard"", ""The Glass Menagerie"", ""The Sound and the Fury"", ""The Brief Wondrous Life of Oscar Wao""]","[""Jane Austen, Mr. Darcy, Elizabeth Bennet, Lydia Bennet, family reputation, social status"", ""F. Scott Fitzgerald, Jay Gatsby, Daisy Buchanan, Jordan Baker, social status, wealth"", ""William Shakespeare, Romeo, Juliet, Friar Lawrence, family feud, royal authority"", ""Alexandre Dumas, Edmond Dant\u00e8s, Merc\u00e9d\u00e8s Iba\u00f1ez, Hayd\u00e9e, revenge, wealth and influence"", ""Leo Tolstoy, Pierre Bezukhov, Natasha Rostova, Anatole Kuragin, family loyalty, military power"", ""Edith Wharton, Newland Archer, Ellen Olenska, May Welland, social status, family reputation"", ""Nathaniel Hawthorne, Arthur Dimmesdale, Hester Prynne, Abigail Williams, community reputation, Church authority"", ""Oscar Wilde, Dorian Gray, Sibyl Vane, Lord Henry, youth and beauty, social status"", ""Gustave Flaubert, Charles Bovary, Emma Bovary, Rodolphe Boulanger, social status, financial security"", ""Edith Wharton, Lily Bart, Gerty Farish, Judy Trenor, social status, wealth and influence"", ""Tom Wolfe, Sherman McCoy, Judy McCoy, Maria Ruskin, social status, wealth and influence"", ""Frances Hodgson Burnett, Mary Lennox, Colin Craven, Dickon, family secrets, wealth and status"", ""Sylvia Plath, Esther Greenwood, Joan Gilling, Doreen, social expectations, patriarchal society"", ""Charlotte Perkins Gilman, The Narrator, Jennie, Mary, social status, husband's authority"", ""Arthur Miller, John Proctor, Elizabeth Proctor, Abigail Williams, reputation, court authority"", ""Oscar Wilde, Algernon Moncrieff, Cecily Cardew, Gwendolen Fairfax, social status, social class"", ""Anton Chekhov, Petya Trofimov, Anya, Dunyasha, family pride, social status"", ""Tennessee Williams, Tom Wingfield, Laura Wingfield, Amanda Wingfield, family reputation, parental authority"", ""William Faulkner, Quentin Compson, Caddy Compson, Jason Compson, Southern aristocracy, Patriarchal authority"", ""Junot Diaz, Oscar de Leon, Abelard Luis Cabral, Yunior de las Casas, family curse, dictatorship""]","The Dream of Red Mansions, a classic Chinese novel, explores themes of family, power, love, and social hierarchy. To create analogies, we'll consider works or concepts that share similar themes or elements.",success
