id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
111,Chemical Reactions,"[""Mathematical Calculations""]",1,,"[""Cooking recipe"", ""Mixing paints"", ""Building blocks"", ""Domino effect"", ""Chain reaction"", ""Social mixing"", ""Puzzle assembly"", ""Dance partnership"", ""Traffic collision"", ""Battery discharge"", ""Fire spreading"", ""Ice melting"", ""Balloon inflating"", ""Yeast rising"", ""Rust forming"", ""Plant growing"", ""Food digesting"", ""Brew fermenting"", ""Fireworks exploding"", ""Weather shifting""]",[],"Chemical reactions involve substances transforming by breaking and forming bonds, often releasing or absorbing energy. To explain this, I selected 20 familiar everyday concepts as analogies, focusing on processes of combination, change, interaction, or transformation, such as mixing, building, or reacting in daily life, each captured in 1-3 words for simplicity and relatability.",success
115,Chiral Molecules,"[""Human Hands""]",1,,"[""left right hands"", ""left right gloves"", ""left right shoes"", ""left-handed scissors"", ""clockwise spiral"", ""screw threads"", ""propeller blades"", ""staircase helix"", ""snail shells"", ""footprints"", ""mirror reflection"", ""puzzle pieces"", ""key locks"", ""bottle caps"", ""light polarization"", ""DNA twist"", ""protein folds"", ""sugar crystals"", ""thumb direction"", ""wristwatch gears""]",[],"Chiral molecules are non-superimposable mirror images with handedness, like left and right versions that can't overlap perfectly. To generate analogies, I brainstormed 20 familiar everyday concepts involving asymmetry, mirror images, or non-superimposable pairs (e.g., body parts, tools, objects with directionality) that evoke the idea of enantiomers or optical activity without being scientific terms themselves. Each is limited to 1-3 words for brevity.",success
116,Amphiphile,"[""neutral country""]",1,,"[""Soap"", ""Detergent"", ""Bilingual speaker"", ""Amphibious vehicle"", ""Social mediator"", ""Hybrid car"", ""Double agent"", ""Mermaid"", ""Centaur"", ""Frog"", ""Otter"", ""Houseboat"", ""Floating bridge"", ""Human translator"", ""Fence sitter"", ""Swiss knife"", ""Polar bear"", ""Beach surfer"", ""Salad dressing"", ""Mayonnaise""]",[],"Amphiphile refers to a molecule with both hydrophilic (water-attracting) and hydrophobic (water-repelling) parts, enabling it to bridge aqueous and non-aqueous environments, like in soaps or cell membranes. To explain this unfamiliar concept, analogies should draw from familiar source concepts exhibiting dual natures, bridging incompatibilities, or having parts that interact differently with surroundings. I selected 20 diverse, everyday or relatable examples (1-3 words each) such as cleaning agents, animals, vehicles, and social roles that embody split affinities or mediation between opposites.",success
117,Enantiomers,"[""Human Hands""]",1,,"[""left hand"", ""right hand"", ""left glove"", ""right glove"", ""left shoe"", ""right shoe"", ""mirror reflection"", ""clockwise spiral"", ""counterclockwise spiral"", ""left ear"", ""right ear"", ""screw direction"", ""propeller twist"", ""hurricane rotation"", ""snail shell"", ""DNA helix"", ""puzzle fit"", ""yin-yang symbols"", ""thumb direction"", ""wrist twist""]",[],"Enantiomers are stereoisomers that are non-superimposable mirror images of each other, sharing identical physical properties except for interaction with chiral environments. Analogies should draw from everyday objects or concepts involving mirror symmetry, handedness, or non-superimposability, like left/right pairs that can't overlap perfectly. I selected 20 familiar source concepts, each phrased in 1-3 words, focusing on chiral or mirrored pairs to parallel the spatial relationship without being identical.",success
118,Functional Group,"[""Occupation""]",1,,"[""Car engine"", ""Heart organ"", ""CPU chip"", ""Kitchen appliance"", ""Bike wheels"", ""Phone screen"", ""Radio antenna"", ""Body eyes"", ""Tool handle"", ""Camera lens"", ""Door lock"", ""Circuit switch"", ""Brake pedal"", ""Lung tissue"", ""Keyboard keys"", ""Battery pack"", ""Filter membrane"", ""Steering wheel"", ""Microphone diaphragm"", ""Building foundation""]",[],"A functional group in chemistry is a specific arrangement of atoms within a molecule that dictates its chemical reactivity, properties, and behavior, much like modular components in everyday systems that define the overall function. To generate analogies, I selected 20 familiar source concepts that represent key parts or features in larger systems (e.g., machines, organisms, buildings) which determine primary operations or characteristics, keeping each to 1-3 words for brevity and relevance.",success
119,Polymer Synthesis,"[""Cooking""]",1,,"[""Bead necklace"", ""Lego tower"", ""Chain linking"", ""Assembly line"", ""Recipe mixing"", ""Book chapters"", ""Knitting yarn"", ""Puzzle pieces"", ""Train cars"", ""Domino chain"", ""Brick wall"", ""Sewing stitches"", ""Paper chain"", ""Snowman building"", ""Team formation"", ""Sentence building"", ""Music notes"", ""Bridge construction"", ""Road paving"", ""Fence linking""]",[],"Polymer synthesis is the chemical process of linking small monomer units into long, repeating chains to form polymers, often through reactions like polymerization. To create analogies, I focused on familiar, everyday processes or objects that involve connecting, assembling, or chaining multiple small components into a larger, cohesive structure or sequence, capturing the repetitive linking and building-up aspect without being too technical.",success
120,Polymer Structure,"[""Buildings""]",1,,"[""Beaded necklace"", ""Chain link"", ""Spaghetti strands"", ""Tree branches"", ""Spider web"", ""Lego bricks"", ""Pearl string"", ""Train cars"", ""Domino line"", ""Vine tendrils"", ""River delta"", ""Family tree"", ""Puzzle pieces"", ""Brick wall"", ""Honeycomb cells"", ""Crystal lattice"", ""Wool yarn"", ""Fishing net"", ""Bamboo stalks"", ""Highway grid""]",[],"Polymer structure involves the arrangement of repeating monomer units into chains, branches, or networks, like linear, branched, or cross-linked forms. To create analogies, I selected 20 familiar everyday or natural concepts that mimic these structural patterns: linear sequences (e.g., chains or lines), branching (e.g., trees or rivers), interconnected networks (e.g., webs or grids), and modular assemblies (e.g., blocks or beads). Each is limited to 1-3 words for brevity and relevance as source domains.",success
121,High Molecular Polymers,"[""Families""]",1,,"[""Spaghetti strands"", ""Metal chain"", ""Climbing rope"", ""Freight train"", ""Beaded necklace"", ""Lego chain"", ""Braided hair"", ""Cotton thread"", ""Woven fabric"", ""Stacked bricks"", ""Linked sausages"", ""Paper chain"", ""Domino line"", ""Human chain"", ""Vine tendrils"", ""Nerve fibers"", ""Blood vessels"", ""Coral branches"", ""River delta"", ""Road network""]",[],"High molecular polymers are large macromolecules composed of long chains of repeating monomer units, exhibiting unique properties like flexibility, strength, and viscosity due to their size and structure. Analogies should draw from familiar everyday objects or phenomena that involve connected, repeating, or elongated components to illustrate chain-like formation, entanglement, or networked assembly, using simple 1-3 word descriptions.",success
122,Polymer Composites,"[""Gourmet""]",1,,"[""Reinforced concrete"", ""Layered cake"", ""Mixed salad"", ""Metal alloy"", ""Topped pizza"", ""Assembled Lego"", ""Filled sandwich"", ""Tiled mosaic"", ""Blended smoothie"", ""Patched quilt"", ""Team collaboration"", ""Woven fabric"", ""Stewed soup"", ""Bound book"", ""Wired circuit"", ""Painted canvas"", ""Leavened bread"", ""Armored vehicle"", ""Orchestrated symphony"", ""Hybrid car""]",[],"Polymer composites are materials created by combining a polymer matrix with reinforcing fillers (like fibers or particles) to achieve enhanced properties such as strength, durability, or lightness, without being a simple mixture but a structured integration. Analogies should draw from familiar everyday or common concepts involving the combination of base elements with additives or reinforcements to form a superior whole, emphasizing synergy, structure, and improved functionality. I selected diverse, relatable sources like food mixtures, building materials, and collaborative systems to provide broad accessibility, ensuring each is 1-3 words.",success
123,Polymer Surface Modification,"[""Makeup""]",1,,"[""Painting walls"", ""Frosting cake"", ""Waxing car"", ""Applying makeup"", ""Polishing shoes"", ""Coating pills"", ""Varnishing wood"", ""Plating metal"", ""Grafting skin"", ""Waterproofing fabric"", ""Etching glass"", ""Laminating paper"", ""Priming canvas"", ""Glazing pottery"", ""Buffing nails"", ""Oiling leather"", ""Sanding wood"", ""Spraying paint"", ""Tanning hide"", ""Sealing concrete""]",[],"Polymer surface modification involves altering the outer layer of a polymer material to enhance properties like adhesion, wettability, or biocompatibility while preserving the bulk structure. Analogies should draw from everyday or familiar processes that change only the surface or exterior of an object, such as coating, treating, or decorating without affecting the core. I brainstormed diverse examples from daily life, nature, manufacturing, and grooming to create 20 concise, 1-3 word analogies that parallel this targeted change.",success
124,The Swarm,"[""A Distributed Computing System""]",1,,"[""Bee colony"", ""Ant colony"", ""Bird flock"", ""Fish school"", ""Wolf pack"", ""Traffic jam"", ""Stock market"", ""Viral meme"", ""Protest crowd"", ""Immune cells"", ""Neural network"", ""Market economy"", ""Dance mob"", ""Rush hour"", ""Fan frenzy"", ""Pixel swarm"", ""Cloud formation"", ""River current"", ""Echo chamber"", ""Domino effect""]",[],"""The Swarm"" likely refers to a collective group of entities (e.g., insects, agents, or particles) exhibiting emergent, coordinated behavior without central control, as in swarm intelligence or natural swarms. Analogies should be familiar concepts involving groups, coordination, emergence, or mass movement to draw parallels in decentralization, adaptability, or overwhelming numbers.",success
125,The Brain,"[""The Neural Network of Computers""]",1,,"[""Computer"", ""Command center"", ""Switchboard"", ""Library"", ""Factory"", ""Kitchen"", ""Orchestra conductor"", ""CEO office"", ""Ship captain"", ""Air traffic control"", ""Puzzle master"", ""Memory vault"", ""Decision tree"", ""Emotion thermostat"", ""Body pilot"", ""Idea generator"", ""Neural highway"", ""Learning engine"", ""Sensory filter"", ""Survival strategist""]",[],"The brain is the central organ that processes information, controls bodily functions, stores memories, generates thoughts and emotions, and coordinates actions. To create analogies, I selected 20 familiar concepts from everyday life, technology, and society that parallel these roles, such as processing, control, storage, and coordination, ensuring each is 1-3 words for brevity.",success
126,Deep Learning,"[""How the Human Brain Works"", ""The Brain""]",2,,"[""Human brain"", ""Skill acquisition"", ""Assembly line"", ""Onion layers"", ""Company hierarchy"", ""Recipe steps"", ""Puzzle assembly"", ""Natural evolution"", ""Pet training"", ""Language learning"", ""Muscle memory"", ""Symphony orchestra"", ""Oil painting"", ""House construction"", ""Narrative arc"", ""Chess strategy"", ""Gourmet cooking"", ""Plant growth"", ""Code compilation"", ""Data pipeline""]",[],"Deep learning involves multi-layered neural networks that process data hierarchically, learning complex patterns from simple features, similar to how everyday processes build complexity through stages or layers. Analogies should draw from familiar concepts involving layering, learning, adaptation, or sequential processing to make the idea accessible.",success
128,Computer Networks,"[""Neural Networks""]",1,,"[""Highway system"", ""Postal service"", ""Telephone lines"", ""Nervous system"", ""Social network"", ""Plumbing pipes"", ""Power grid"", ""Railroad tracks"", ""Spider web"", ""Circulatory system"", ""City streets"", ""Airline routes"", ""Supply chain"", ""Bee colony"", ""Friendship circles"", ""Plant roots"", ""Subway lines"", ""Trade routes"", ""Radio waves"", ""River delta""]",[],"Computer networks involve interconnected devices communicating and sharing resources, similar to systems where nodes connect via links to exchange information or flow. I selected 20 familiar everyday or natural systems that mirror connectivity, communication, and distribution aspects, each phrased in 1-3 words.",success
129,Computer Systems,"[""Urban""]",1,,"[""Human body"", ""Orchestra ensemble"", ""City infrastructure"", ""Automobile engine"", ""Nervous system"", ""Assembly line"", ""Kitchen setup"", ""Solar system"", ""Ecosystem balance"", ""Sports team"", ""Public library"", ""Telephone network"", ""Human brain"", ""Clock mechanism"", ""Ship crew"", ""Building structure"", ""Symphony performance"", ""Traffic network"", ""Human society"", ""Robotic assembly""]",[],"Computer systems involve interconnected hardware, software, and processes for handling data, similar to organized structures with components that interact. I'll select 20 diverse, familiar analogies from biology, society, mechanics, and nature, each phrased in 1-3 words to highlight systemic integration without overlap or explanation in the fields.",success
130,Artificial Intelligence,"[""The Nervous System""]",1,,"[""Human brain"", ""Chess computer"", ""Voice assistant"", ""Autopilot system"", ""Search engine"", ""Robot butler"", ""Recommendation engine"", ""GPS navigator"", ""Spell checker"", ""Language translator"", ""Weather forecaster"", ""Stock trader"", ""Virtual companion"", ""Self-driving car"", ""Smart thermostat"", ""Photo editor"", ""Music composer"", ""Medical diagnostician"", ""Creative artist"", ""Learning apprentice""]",[],"Artificial Intelligence involves machines simulating human-like thinking, learning, and decision-making. Good analogies are familiar systems or entities that mimic intelligence, adapt, process information, or automate tasks, drawing from everyday technology, biology, or human roles to make the concept relatable.",success
131,Computer,"[""Factory""]",1,,"[""Human brain"", ""Adding machine"", ""Filing cabinet"", ""Assembly line"", ""Public library"", ""Cash register"", ""Typewriter keyboard"", ""Vending machine"", ""Thermostat control"", ""Clock mechanism"", ""Washing machine"", ""Telephone switchboard"", ""Abacus beads"", ""Orchestra conductor"", ""Nervous system"", ""Recipe book"", ""Traffic light"", ""Bookkeeper ledger"", ""Piano keys"", ""Car engine""]",[],"The target concept ""Computer"" is a device that processes data, performs calculations, stores information, and executes instructions. To generate analogies, I selected 20 familiar everyday objects, systems, or concepts that share structural or functional similarities, such as input processing, storage, output generation, or automation. These can illustrate aspects like computation (e.g., brain), storage (e.g., filing cabinet), or control (e.g., thermostat), keeping each to 1-3 words for brevity.",success
132,Memory,"[""Warehouse""]",1,,"[""Hard drive"", ""Filing cabinet"", ""Library shelves"", ""Photo album"", ""Diary pages"", ""Recipe book"", ""Warehouse inventory"", ""Bank vault"", ""Treasure chest"", ""Notebook jottings"", ""Video cassette"", ""CD collection"", ""Map landmarks"", ""Habit routine"", ""Bookmark tabs"", ""Puzzle pieces"", ""Echo chamber"", ""Shadow outline"", ""Scent trigger"", ""Muscle reflex""]",[],"Memory involves storing, retrieving, and sometimes forgetting information, similar to systems that hold and access data or experiences. I selected 20 familiar, everyday concepts as analogies, focusing on storage, organization, and recall mechanisms, each phrased in 1-3 words for brevity and relevance.",success
133,hard drive,"[""book""]",1,,"[""Filing cabinet"", ""Bookshelf"", ""Library archive"", ""Warehouse storage"", ""Photo album"", ""Diary journal"", ""Safe deposit"", ""Attic closet"", ""Time capsule"", ""Ledger book"", ""Card catalog"", ""Vinyl record"", ""Tape cassette"", ""Human brain"", ""DNA strand"", ""Fossil record"", ""Encyclopedia set"", ""Museum vault"", ""Bank vault"", ""Memory palace""]",[],"A hard drive is a non-volatile storage device that magnetically records and retrieves digital data on spinning platters, allowing persistent information storage like files, programs, and operating systems. Analogies should draw from familiar concepts involving storage, organization, retrieval, and persistence of information or items, using everyday objects or systems that hold and access data or possessions durably.",success
134,Network,"[""Expressway""]",1,,"[""Spider web"", ""Highway system"", ""Nervous system"", ""Social circle"", ""Power grid"", ""Railroad tracks"", ""Telephone lines"", ""Plumbing pipes"", ""Subway map"", ""Friendship ties"", ""Beehive structure"", ""Plant roots"", ""Circuit board"", ""Mail routes"", ""Flight paths"", ""Blood vessels"", ""Ecosystem web"", ""Star constellation"", ""Team links"", ""Recipe chain""]",[],"The target concept ""Network"" generally refers to a system of interconnected nodes or elements that communicate or exchange information/resources, common in computer science, biology, or social sciences. To generate analogies, I selected 20 familiar source concepts that embody interconnection, linkage, or relational structures, drawing from nature, infrastructure, biology, and daily life. Each is limited to 1-3 words for brevity.",success
135,programming,"[""cooking""]",1,,"[""Cooking recipe"", ""Building blocks"", ""Writing story"", ""Solving puzzle"", ""Conducting orchestra"", ""Assembling furniture"", ""Choreographing dance"", ""Navigating map"", ""Composing music"", ""Directing film"", ""Planning itinerary"", ""Balancing budget"", ""Gardening layout"", ""Painting canvas"", ""Editing manuscript"", ""Playing chess"", ""Driving route"", ""Scripting dialogue"", ""Factory assembly"", ""Math equations""]",[],"Programming involves creating structured instructions to solve problems or build systems, so analogies are drawn from everyday activities that require planning, logic, sequencing, and execution, like crafting, building, or directing processes.",success
136,Database,"[""File Cabinet"", ""Library""]",2,,"[""Library"", ""Filing Cabinet"", ""Warehouse"", ""Phone Book"", ""Recipe Book"", ""Address Book"", ""Card Catalog"", ""Spreadsheet"", ""Rolodex"", ""Inventory List"", ""Archive"", ""Dictionary"", ""Encyclopedia"", ""Photo Album"", ""Music Library"", ""Bookcase"", ""Supermarket Shelves"", ""Bank Vault"", ""Museum Collection"", ""Kitchen Pantry""]",[],"A database is an organized collection of structured data that can be stored, managed, and retrieved efficiently, often electronically. To create analogies, I selected 20 familiar everyday concepts involving storage, organization, and retrieval of information or items, ensuring each is 1-3 words for brevity and relevance.",success
137,Encryption,"[""password lock""]",1,,"[""Locked door"", ""Secret code"", ""Pig Latin"", ""Locked diary"", ""Safe deposit"", ""Morse code"", ""Treasure map"", ""Invisible ink"", ""Riddle puzzle"", ""Combination lock"", ""Hidden compartment"", ""Disguised identity"", ""Camouflage netting"", ""Coded telegram"", ""Password protection"", ""Key vault"", ""Buried treasure"", ""Sealed envelope"", ""Puzzle box"", ""Secret handshake""]",[],"Encryption involves transforming readable data (plaintext) into an unreadable format (ciphertext) using a key, which can be reversed only with the correct key to protect information. Analogies should draw from everyday concepts of hiding, securing, or obscuring access to something valuable, emphasizing protection and reversal with the right tool or knowledge.",success
138,Internet Security,"[""Lock""]",1,,"[""Home alarm"", ""Castle moat"", ""Immune system"", ""Bank vault"", ""Door lock"", ""Bodyguard service"", ""Garden fence"", ""Guard dog"", ""Secret code"", ""Armored car"", ""Life jacket"", ""Seat belt"", ""Sunscreen lotion"", ""Vaccine shot"", ""Traffic cop"", ""Club bouncer"", ""Puzzle lock"", ""Hidden safe"", ""Patrol officer"", ""Emergency brake""]",[],"Internet Security protects online systems, data, and users from threats like hacking or malware, akin to safeguarding physical or biological assets. I generated 20 familiar, everyday concepts (1-3 words each) that analogize key aspects: barriers, detection, prevention, access control, and response mechanisms.",success
139,cache,"[""shelf""]",1,,"[""pantry staples"", ""bookshelf organization"", ""wallet essentials"", ""toolbox contents"", ""fridge door"", ""browser bookmarks"", ""memo notepad"", ""parking garage"", ""vending machine"", ""briefcase files"", ""glove compartment"", ""nightstand drawer"", ""sock drawer"", ""medicine cabinet"", ""junk drawer"", ""favorites list"", ""music playlist"", ""recipe binder"", ""phone contacts"", ""shopping cart""]",[],"The target concept ""cache"" refers to a temporary storage system in computing that holds frequently accessed data for faster retrieval, reducing the need to fetch from slower primary storage. To generate analogies, I selected 20 familiar, everyday concepts that involve storing items or information temporarily or in an accessible way for quick use, mirroring the efficiency and proximity aspects of a cache.",success
140,Program Code,"[""Crime Scene""]",1,,"[""Cooking recipe"", ""Building blueprint"", ""Movie script"", ""Road map"", ""Math formula"", ""Assembly instructions"", ""Musical score"", ""Dance choreography"", ""Sports playbook"", ""Genetic code"", ""Morse code"", ""Sheet music"", ""Sewing pattern"", ""Driving directions"", ""Puzzle guide"", ""Game rules"", ""Legal code"", ""Flowchart diagram"", ""Orchestral notation"", ""Navigation script""]",[],"Program code is a set of precise, structured instructions written in a specific language to direct a computer to perform tasks, much like recipes or blueprints guide actions in other domains. To generate analogies, I selected 20 familiar everyday concepts that involve sequences of instructions, rules, or symbolic representations leading to a desired outcome, capturing aspects like syntax, execution, and functionality without being too technical.",success
141,Version Control,"[""Time Machine""]",1,,"[""Book editions"", ""Movie cuts"", ""Recipe variations"", ""Map updates"", ""Manuscript drafts"", ""Photo edits"", ""Song remixes"", ""Car models"", ""Fashion trends"", ""Diary entries"", ""Family trees"", ""Building renovations"", ""Album remasters"", ""Game saves"", ""Art sketches"", ""Travel itineraries"", ""Language evolution"", ""Plant pruning"", ""Puzzle steps"", ""Wardrobe changes""]",[],"Version control is a system for managing changes to files or projects over time, allowing tracking, reversion, branching, and merging. To create analogies, I identified 20 familiar concepts involving revision, history, updates, or evolution in everyday or common scenarios, each distilled to 1-3 words.",success
142,Cloud Computing,"[""Rental Housing""]",1,,"[""Electricity Grid"", ""Public Library"", ""Water Supply"", ""Rental Car"", ""Streaming Service"", ""Hotel Room"", ""Laundromat Service"", ""Co-working Space"", ""Ride Sharing"", ""Bank Account"", ""Telephone Network"", ""Vending Machine"", ""ATM Access"", ""Public Transit"", ""Equipment Rental"", ""Buffet Restaurant"", ""Gym Membership"", ""Email Provider"", ""Remote Storage"", ""Utility Metering""]",[],"Cloud computing involves accessing computing resources (like storage, processing, and software) over the internet from remote servers, on-demand, scalable, and often pay-as-you-go, without needing to own or manage physical hardware locally. To create analogies, I selected 20 familiar everyday concepts that mirror these aspects: shared/remote access, utility-like consumption, rental/sharing models, and on-demand scalability. Each is phrased in 1-3 words to represent a source domain for analogy mapping, focusing on parallels like not owning the infrastructure but tapping into a larger, centralized system.",success
143,Software Development,"[""The Long Journey""]",1,,"[""House construction"", ""Recipe cooking"", ""Novel writing"", ""Music composition"", ""Picture painting"", ""Plant gardening"", ""Puzzle assembly"", ""Trip planning"", ""Car manufacturing"", ""Movie filming"", ""Cake baking"", ""Clay sculpting"", ""Bridge engineering"", ""Symphony orchestration"", ""Fashion design"", ""Furniture crafting"", ""Film development"", ""Beer brewing"", ""Sweater knitting"", ""Party organization""]",[],"Software development involves planning, designing, coding, testing, debugging, and iterating to create functional software, much like creative and structured processes in other fields. I selected 20 diverse, everyday analogies that mirror aspects such as building from components, refining through trial and error, collaboration, and end-product delivery, ensuring each is 1-3 words for brevity.",success
144,computer,"[""mind""]",1,,"[""human brain"", ""pocket calculator"", ""typewriter keyboard"", ""public library"", ""assembly line"", ""telephone switchboard"", ""cash register"", ""filing cabinet"", ""ancient abacus"", ""orchestra conductor"", ""food processor"", ""car engine"", ""accountant's ledger"", ""jigsaw puzzle"", ""language translator"", ""industrial robot"", ""digital wallet"", ""analog clock"", ""road map"", ""traffic controller""]",[],"The target concept ""computer"" is a device that processes, stores, and retrieves data, performs calculations, and executes instructions. To generate analogies, I selected 20 familiar everyday objects, machines, or systems that share key aspects like input/output, processing, storage, coordination, or computation, keeping each to 1-3 words for brevity and relevance.",success
145,Metaverse,"[""The Real World""]",1,,"[""Virtual Reality"", ""Cyberspace"", ""Online Games"", ""Social Media"", ""Augmented Reality"", ""Digital World"", ""Internet Space"", ""Avatar Worlds"", ""Persistent Universe"", ""Immersive Environment"", ""Blockchain Economy"", ""Video Games"", ""Web 3.0"", ""Mixed Reality"", ""Holographic Worlds"", ""Cloud Simulation"", ""Shared Space"", ""Virtual Economy"", ""Interactive Realm"", ""Futuristic Internet""]",[],"The Metaverse is a collective virtual shared space, created by the convergence of virtually enhanced physical reality and physically persistent virtual reality, including virtual worlds, augmented reality, and the internet. To generate analogies, I selected 20 familiar concepts that parallel its aspects like immersion, social interaction, persistence, digital economies, and virtual environments. Each is limited to 1-3 words, drawing from technology, gaming, and online spaces for relatability.",success
146,Feature Engineering,"[""Miner""]",1,,"[""Recipe preparation"", ""Material selection"", ""Engine tuning"", ""Soil tilling"", ""Dough kneading"", ""Fabric cutting"", ""Oil refining"", ""Ore extraction"", ""Clay shaping"", ""Code optimization"", ""Item sorting"", ""Vegetable chopping"", ""Gear adjustment"", ""Gem polishing"", ""Color mixing"", ""Note arranging"", ""Layout designing"", ""Skill honing"", ""Puzzle assembling"", ""Tool sharpening""]",[],"Feature engineering involves transforming raw data into meaningful features to improve machine learning models, similar to preparing or refining materials for optimal use in various processes. Analogies should draw from everyday activities where raw elements are selected, modified, or combined to enhance functionality or performance.",success
147,Bias-Variance Equilibrium,"[""Archery""]",1,,"[""Goldilocks Zone"", ""Seesaw Balance"", ""Tightrope Walk"", ""Recipe Proportions"", ""Budget Allocation"", ""Balanced Diet"", ""Optimal Speed"", ""Fitness Routine"", ""Risk-Return Tradeoff"", ""Sail Adjustment"", ""Baking Timing"", ""Offense-Defense Balance"", ""Volume Control"", ""Thermostat Setting"", ""Pendulum Equilibrium"", ""Market Equilibrium"", ""pH Balance"", ""Load Balancing"", ""Yoga Pose"", ""Archery Aim""]",[],"Bias-Variance Equilibrium refers to the optimal point in machine learning where a model's complexity balances high bias (underfitting, overly simplistic assumptions) and high variance (overfitting, excessive sensitivity to training data) to minimize total error and achieve good generalization. To generate analogies, I selected 20 familiar concepts that illustrate balancing two opposing forces or extremes to reach an ideal state, avoiding excess in either direction. These are everyday or common ideas involving tradeoffs, equilibrium, or optimization, phrased in 1-3 words each.",success
148,Cross Validation,"[""Fishing""]",1,,"[""Crop rotation"", ""Tire rotation"", ""Shift scheduling"", ""A/B testing"", ""Blind tasting"", ""Peer review"", ""Trial runs"", ""Poll sampling"", ""Chore division"", ""Leadership rotation"", ""Recipe tweaking"", ""Game rotations"", ""Puzzle assembly"", ""Proofreading chapters"", ""Cross-training"", ""Quality checks"", ""Backup testing"", ""Ensemble voting"", ""Pie slicing"", ""Relay racing""]",[],"Cross-validation is a machine learning technique that assesses model performance by partitioning data into subsets, training on some and validating on others, then rotating to ensure generalization and reduce overfitting. To generate analogies, I focused on familiar concepts involving division of resources, rotation or cycling through parts, multiple trials or samplings for reliability, sharing/testing subsets, and validation through repetition—drawing from everyday activities like farming, driving, work, cooking, and games to make it relatable.",success
149,random forest,"[""forest""]",1,,"[""voting committee"", ""expert panel"", ""jury deliberation"", ""crowd wisdom"", ""team consensus"", ""choir ensemble"", ""orchestra performance"", ""bee swarm"", ""forest ecosystem"", ""quilt patchwork"", ""mosaic artwork"", ""democratic election"", ""portfolio diversification"", ""insurance pooling"", ""recipe blending"", ""puzzle assembly"", ""book club"", ""sports team"", ""wisdom crowds"", ""focus group""]",[],"Random Forest is a machine learning ensemble method using multiple decision trees trained on random data subsets for robust predictions by averaging or voting. Analogies draw from everyday collectives or groups where diverse similar elements combine to reduce errors and improve outcomes, emphasizing multiplicity, randomness/diversity, and aggregation like a ""forest"" of trees.",success
150,Mining Association Rules,"[""Solving Puzzles""]",1,,"[""Market Basket"", ""Detective Work"", ""Treasure Hunt"", ""Recipe Matching"", ""Weather Patterns"", ""Traffic Analysis"", ""Book Recommendations"", ""Movie Suggestions"", ""Plant Pollination"", ""Library Cataloging"", ""Stock Trends"", ""Crime Patterns"", ""Word Associations"", ""Playlist Creation"", ""Fashion Trends"", ""Team Strategies"", ""Symptom Diagnosis"", ""Archaeological Dig"", ""Family Connections"", ""Crossword Puzzle""]",[],"Mining Association Rules involves discovering frequent patterns and relationships between items in large datasets, like identifying co-occurrences in transactions. To create analogies, I selected 20 familiar concepts that involve finding connections, patterns, or co-occurrences in everyday scenarios, such as shopping behaviors, investigations, or natural phenomena. Each is phrased in 1-3 words to represent a source domain that parallels the target without being too technical.",success
151,PCA Dimensionality Reduction Algorithm,"[""3D Projection""]",1,,"[""Map projection"", ""Book summary"", ""File compression"", ""Object shadow"", ""Noise filtering"", ""Recipe essentials"", ""Speech outline"", ""Laundry folding"", ""Fruit juicing"", ""Drawing simplification"", ""Globe mapping"", ""Score averaging"", ""Color blending"", ""File organizing"", ""Alcohol distilling"", ""Tree pruning"", ""Story moral"", ""Air compression"", ""Fraction reduction"", ""Map zooming""]",[],"PCA (Principal Component Analysis) is a statistical method that reduces the dimensionality of high-dimensional data by projecting it onto a lower-dimensional subspace that captures the most variance, effectively summarizing key patterns while minimizing information loss. Analogies are drawn from everyday concepts involving projection, summarization, compression, or simplification that preserve essential features.",success
152,KNN Algorithm,"[""Finding Nearest Neighbors""]",1,,"[""Neighborhood voting"", ""Similar friends"", ""Movie recommendations"", ""Fruit sorting"", ""House valuation"", ""Spelling suggestions"", ""Image recognition"", ""Weather patterns"", ""Patient diagnosis"", ""Job matching"", ""Song playlists"", ""Book suggestions"", ""Traffic estimation"", ""Stock trends"", ""Area safety"", ""Plant identification"", ""Recipe matching"", ""Trip preferences"", ""Workout groups"", ""Sentence translation""]",[],"The KNN (K-Nearest Neighbors) algorithm is a machine learning method that classifies or predicts a new data point by finding the K closest existing points (neighbors) in the dataset and using their majority vote (for classification) or average (for regression) to make a decision. It's non-parametric and relies on similarity measures like distance. To generate analogies, I focused on everyday scenarios involving identifying similar or nearby items/people/things and basing decisions on them, such as grouping by proximity, voting among similars, or averaging nearby examples. This yields 20 concise, familiar source concepts (1-3 words each) that parallel KNN's core idea of local similarity and aggregation.",success
