id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
248,Dream of Red Mansions,"[""Nie Haihua""]",1,"Cao Xueqin, Jia Baoyu, Lin Daiyu, Shi Xiangyun, family honor, Official power","[""Pride and Prejudice"", ""War and Peace"", ""Anna Karenina"", ""Vanity Fair"", ""The Great Gatsby"", ""Gone with the Wind"", ""Downton Abbey"", ""The Forsyte Saga"", ""One Hundred Years of Solitude"", ""Middlemarch"", ""Bleak House"", ""Wuthering Heights"", ""Sense and Sensibility"", ""The Age of Innocence"", ""Little Women"", ""Romeo and Juliet"", ""Jane Eyre"", ""Great Expectations"", ""The Tale of Genji"", ""Les Liaisons Dangereuses""]","[""Jane Austen, Mr. Darcy, Elizabeth Bennet, Lydia Bennet, family reputation, social status"", ""Leo Tolstoy, Pierre Bezukhov, Natasha Rostova, Anatole Kuragin, family loyalty, military power"", ""Leo Tolstoy, Konstantin Levin, Kitty, Dolly Oblonskaya, social status, government influence"", ""William Makepeace Thackeray, Becky Sharp, Amelia Sedley, Dobbin, social status, wealth and influence"", ""F. Scott Fitzgerald, Jay Gatsby, Daisy Buchanan, Jordan Baker, social status, wealth"", ""Margaret Mitchell, Ashley Wilkes, Melanie Hamilton, Scarlett O'Hara, family reputation, social status"", ""Julian Fellowes, Matthew Crawley, Lady Mary Crawley, Lady Edith Crawley, family reputation, aristocratic title"", ""John Galsworthy, Jolyon Forsyte, Irene Forsyte, June Forsyte, family reputation, social status"", ""Gabriel Garcia Marquez, Aureliano Buendia, Amaranta Buendia, Pilar Ternera, family legacy, political power"", ""George Eliot, Will Ladislaw, Dorothea Brooke, Rosamond Vincy, social status, political influence"", ""Charles Dickens, Sir Leicester Dedlock, Lady Dedlock, Esther Summerson, social status, judicial power"", ""Emily Bronte, Heathcliff, Catherine, Isabella, family legacy, social status"", ""Jane Austen, Edward Ferrars, Elinor Dashwood, Marianne Dashwood, social status, financial security"", ""Edith Wharton, Newland Archer, Ellen Olenska, May Welland, social status, family reputation"", ""Louisa May Alcott, Laurie Laurence, Beth March, Amy March, family reputation, social status"", ""William Shakespeare, Romeo, Juliet, Friar Lawrence, family feud, royal authority"", ""Charlotte Bronte, Mr. Rochester, Jane Eyre, Adele Varens, social class, wealth"", ""Charles Dickens, Pip, Estella, Miss Havisham, social class, wealth"", ""Murasaki Shikibu, Hikaru Genji, Ukifune, Oborozukiyo, family reputation, Imperial Court"", ""Pierre Choderlos de Laclos, Sebastien Valmont, Madame de Tourvel, Cecile de Volanges, social status, aristocratic influence""]","""Dream of the Red Chamber"" (alternative title for Dream of Red Mansions) is an 18th-century Chinese novel by Cao Xueqin, chronicling the decline of the aristocratic Jia family through intricate romantic relationships (e.g., Jia Baoyu and Lin Daiyu), social dynamics, family honor, and the corrupting influence of official power in feudal society. It features multi-generational sagas, tragic love, and critiques of bureaucracy and tradition. Analogies are drawn from other epic literary works or media depicting aristocratic decline, complex family ties, romantic entanglements, and societal power struggles, limited to 1-3 words each for familiarity.",success
250,The Catcher in the Rye,"[""The Great Gatsby""]",1,"J.D. Salinger, Holden Caulfield, warder, social criticism, Discussion on human nature","[""Rebel Without Cause"", ""To Kill Mockingbird"", ""Lord of Flies"", ""Perks Wallflower"", ""Dead Poets Society"", ""Peter Pan Syndrome"", ""Alice Wonderland"", ""The Outsiders"", ""Go Ask Alice"", ""The Bell Jar"", ""Fight Club"", ""American Psycho"", ""On the Road"", ""Great Gatsby"", ""Brave New World"", ""Ferris Bueller Day"", ""Ordinary People"", ""1984 Dystopia"", ""Catcher Metaphor"", ""Teenage Angst Diary""]","[""Nicholas Ray, Jim Stark, authority figure, social commentary, exploration of adolescence"", ""Harper Lee, Scout Finch, guardian, racial injustice, coming of age"", ""William Golding, Ralph, beast, savagery vs civilization, human nature vs morality"", ""Stephen Chbosky, Charlie Kelmeckis, protector, social commentary, exploration of adolescence"", ""N.H. Kleinbaum, Todd Anderson, Headmaster Nolan, critique of conformity, exploration of identity"", ""J.M. Barrie, Peter Pan, Captain Hook, critique of adulthood, exploration of youthful innocence"", ""Lewis Carroll, Alice, Queen of Hearts, absurdity of Wonderland, curiosity and imagination"", ""S.E. Hinton, Ponyboy Curtis, guardian, social commentary, exploration of adolescence"", ""Beatrice Sparks, Alice, n/a, social commentary, Discussion on teenage struggles"", ""Sylvia Plath, Esther Greenwood, nurse, feminist critique, exploration of mental illness"", ""Chuck Palahniuk, The Narrator, Tyler Durden, anti-consumerism, toxic masculinity"", ""Bret Easton Ellis, Patrick Bateman, nanny, satire, Exploration of narcissism"", ""Jack Kerouac, Dean Moriarty, guardian, social commentary, exploration of the human condition"", ""F. Scott Fitzgerald, Jay Gatsby, butler, social commentary, portrayal of the American Dream"", ""Aldous Huxley, Bernard Marx, Controller, Dystopian commentary, Human conditioning"", ""John Hughes, Ferris Bueller, Principal Rooney, rebelling against authority, exploring identity and belonging"", ""Judith Guest, Conrad Jarrett, therapist, family dynamics, human relationships"", ""George Orwell, Winston Smith, Big Brother, government surveillance, the dangers of totalitarianism"", ""Author, Catcher, Protector, Warning, Reflection"", ""Author, Protagonist, Guardian, Social Commentary, Self-Discovery""]","The Catcher in the Rye is a novel exploring themes of teenage angst, loss of innocence, social hypocrisy (""phoniness""), protection of childhood purity (via the ""catcher"" metaphor), and critiques of adult society and human nature through Holden Caulfield's perspective. Sub-concepts like J.D. Salinger (author), Holden Caulfield (protagonist), warder (guardian role), social criticism, and human nature discussions inform analogies. I selected 20 familiar source concepts (mostly literary works, films, or cultural references) that parallel these elements: coming-of-age struggles, rebellion against conformity, alienation, innocence preservation, and societal satire. Each is limited to 1-3 words for brevity, focusing on evocative titles or phrases that could analogize the target's essence without direct explanation.",success
251,The Three-Body Problem,"[""Foundation Series""]",1,"Liu Cixin, Dimensionality reduction strike, Three-body civilization, Luo Ji","[""Chaotic orbits"", ""Alien invasion"", ""Nuclear deterrence"", ""Quantum espionage"", ""Dimension collapse"", ""Unstable equilibrium"", ""Interstellar conflict"", ""Strategic game"", ""Hidden threat"", ""Existential risk"", ""First contact"", ""Butterfly effect"", ""Prisoner's dilemma"", ""Dark forest"", ""Trojan horse"", ""Mutually assured"", ""Fermi paradox"", ""War worlds"", ""Cultural revolution"", ""Cosmic horror""]","[""Orbital Mechanic, Gravitational Pull, Planetary System, Astronaut"", ""H.G. Wells, Nuclear strike, Alien mothership, President of Earth"", ""Robert Oppenheimer, Mutual assured destruction, Nuclear triad, Dr. Strangelove"", ""Author, Quantum hacking, Enemy agency, Master spy"", ""Author, Collapse mechanism, Collapsed entity, Key figure"", ""Author, Tipping point, Unstable system, Catalyst"", ""Author, Tactical maneuver, Alien force, Key strategist"", ""Game Designer, Nuclear Strike, Multiplayer, Mastermind"", ""Mastermind, Stealth attack, Enemy force, Key operative"", ""Nick Bostrom, Global catastrophic risk, Artificial general intelligence, Elon Musk"", ""Author, Military strategy, Alien civilization, Key figure"", ""Edward Lorenz, Wing flapping, Weather system, Predictive model"", ""Game Theorist, Cooperation, Prisoners, Defector"", ""Author, Survival strategy, Alien civilization, Key figure"", ""Homer, Breach of walls, Troy, Odysseus"", ""Nuclear strategist, Preemptive strike, Nuclear power, Military leader"", ""Enrico Fermi, The Great Filter, Extraterrestrial civilization, The Solitary Observer"", ""George R. R. Martin, Nuclear strike, Alien invasion, General Sherman"", ""Mao Zedong, Purging of intellectuals, Communist party, Red Guards"", ""H.P. Lovecraft, Sanity-blasting terror, Elder Gods, Randolph Carter""]","The Three-Body Problem is a sci-fi novel by Liu Cixin involving chaotic three-body physics, alien invasion by the Trisolarans, espionage via sophons, strategic deterrence (e.g., Luo Ji's role), and concepts like dimensionality reduction strikes. To generate analogies, I selected 20 familiar concepts (1-3 words each) that parallel its core themes: orbital chaos (scientific unpredictability), interstellar conflict (invasion and civilizations), strategic games (Wallfacer project), quantum/dimensional weirdness (sophons and strikes), and broader existential/sci-fi tropes (dark forest, first contact). These draw from physics, history, games, and pop culture for accessibility.",success
253,Red and Black,"[""La Traviata""]",1,"Stendhal, Julian Sorrell, Mathilde, noble","[""Great Gatsby"", ""Jane Eyre"", ""Pride Prejudice"", ""Anna Karenina"", ""Wuthering Heights"", ""Les Mis\u00e9rables"", ""Dangerous Liaisons"", ""Madame Bovary"", ""Monte Cristo"", ""Tess d'Urbervilles"", ""Vanity Fair"", ""Age Innocence"", ""Downton Abbey"", ""Gossip Girl"", ""Breaking Bad"", ""Wolf Wall Street"", ""American Psycho"", ""Succession Series"", ""Horatio Alger"", ""Cinderella Story""]","[""F. Scott Fitzgerald, Jay Gatsby, Daisy Buchanan, old money"", ""Charlotte Bront\u00eb, Jane Eyre, Bertha Mason, gentleman"", ""Austen, Darcy, Wickham, gentleman"", ""Tolstoy, Anna Karenina, Vronsky, aristocratic"", ""Emily Bront\u00eb, Heathcliff, Catherine, aristocratic"", ""Victor Hugo, Jean Valjean, Fantine, Bishop Myriel"", ""Choderlos de Laclos, Sebastien Valmont, Marquise de Merteuil, aristocratic"", ""Gustave Flaubert, Emma Bovary, Rodolphe Boulanger, bourgeois"", ""Dumas, Edmond Dant\u00e8s, Merc\u00e9d\u00e8s, aristocratic"", ""Hardy, Angel Clare, Alec d'Urberville, aristocratic"", ""Thackeray, Becky Sharp, Becky's manipulative nature, aristocratic"", ""Wharton, Newland Archer, Ellen Olenska, aristocratic"", ""Julian Fellowes, Matthew Crawley, Lady Mary, aristocratic"", ""Cecily von Ziegesar, Dan Humphrey, Blair Waldorf, Upper East Side"", ""Vince Gilligan, Walter White, Skyler White, Hank Schrader"", ""Scorsese, Jordan Belfort, Naomi Lapaglia, wealthy"", ""Bret Easton Ellis, Patrick Bateman, Evelyn Williams, wealthy"", ""Jesse Armstrong, Kendall Roy, Roman Roy, powerful"", ""Horatio Alger, Ragged Dick, Wealthy Patron, virtuous"", ""Author, Cinderella, Evil Stepmother, Prince""]","The target ""Red and Black"" refers to Stendhal's novel about Julien Sorel's ambitious rise from humble origins through intellect and seduction, involving class conflict, forbidden love with noble Mathilde, and themes of hypocrisy in post-Napoleonic France (red for military, black for clergy). Analogies are drawn from familiar literary works, films, or stories involving social climbing, class barriers, forbidden romance, ambition's perils, and societal satire, each phrased in 1-3 words.",success
254,The Old Man and the Sea,"[""Journey to the West""]",1,"Ernest Hemingway, saint, overcome ego, doomed, seek","[""Sisyphus boulder"", ""Ahab's whale"", ""Icarus wings"", ""Prometheus fire"", ""Job's suffering"", ""Quixote windmills"", ""Boxer loyalty"", ""Everest summit"", ""Marathon endurance"", ""Rocky underdog"", ""Grail quest"", ""Pandora's box"", ""Faust bargain"", ""Oedipus fate"", ""Crusoe island"", ""Jonah whale"", ""Hercules labors"", ""Tantalus fruit"", ""Atlas burden"", ""Damocles sword""]","[""Albert Camus, hero, accept fate, condemned, strive"", ""Herman Melville, obsessive hunter, conquer nature, fated, hunt"", ""Daedalus, hero, avoid hubris, fated to fall, aspire"", ""Zeus, Titan, steal fire, punished, defy"", ""God, Job, endure suffering, tested by God, pray"", ""Miguel de Cervantes, knight-errant, tilt at windmills, impossible dream, quest"", ""breeder, service dog, obedience training, injury, tracking"", ""Tenzing Norgay, hero, push past fear, treacherous terrain, ascend"", ""Coach, Champion, push through pain, hit the wall, strive for personal best"", ""Sylvester Stallone, hero, prove himself, underdog, pursue"", ""King Arthur, Sir Galahad, resist temptation, fated, quest"", ""Zeus, hope, curiosity, trapped, open"", ""Mephistopheles, innocent soul, resist temptation, tragic fate, pursue knowledge"", ""Sophocles, tragic hero, avoid fate, destined, pursue truth"", ""Daniel Defoe, castaway, survive nature, stranded, explore"", ""God, prophet, repent, punished, pray"", ""King Eurystheus, demigod, complete labors, cursed, undertake"", ""Greek myth, Tantalus, resist temptation, punished, reach for"", ""Hesiod, Titan, hold up the sky, eternal punishment, struggle"", ""King Dionysius II, innocent, avoid fate, under threat, try to escape""]","The Old Man and the Sea by Ernest Hemingway explores themes of perseverance, human struggle against nature, dignity in defeat, overcoming ego through humble pursuit, and a doomed quest for meaning or glory, akin to a saintly figure seeking transcendence. Sub-concepts highlight Hemingway's style, saint-like endurance, ego transcendence, inevitable doom, and the act of seeking. Analogies are drawn from familiar myths, literature, history, and everyday concepts that parallel isolation, futile battles, resilience, and existential quests, kept to 1-3 words each.",success
256,Gone with the Wind,"[""Peach Blossom Fan""]",1,"Margaret Mitchell, Scarlett O'Hara, Serena O'Hara, Lark Hamp","[""Civil War battles"", ""Lost plantation"", ""Scarlet fever"", ""Rhett Butler"", ""Tara homestead"", ""Frankly dear"", ""War devastation"", ""Forbidden love"", ""Resilient heroine"", ""Reconstruction era"", ""Atlanta fire"", ""Sherman's march"", ""Class divide"", ""Windy departure"", ""Faded glory"", ""Passionate rivalry"", ""Historical drama"", ""Survival instinct"", ""Broken promises"", ""Enduring legacy""]","[""General, Soldier, Medic, Cavalry"", ""Plantation owner, Heir, Relative, Relative"", ""Louis Pasteur, Fever symptoms, Contagion, Recovery"", ""Author, Rhett's love interest, Rhett's acquaintance, Rhett's acquaintance"", ""Gerald O'Hara, Katie Scarlett O'Hara, Suellen O'Hara, Carreen O'Hara"", ""Author, Main Character, Supporting Character, Supporting Character"", ""Author, Survivor, Refugee, Victim"", ""Author, Lover, Beloved, Forbidden one"", ""Author, Heroine, Supporting Character, Supporting Character"", ""Historian, Former slave owner, Former slave, Freed slave"", ""author, main victim, affected resident, affected resident"", ""William Tecumseh Sherman, Soldiers, Civilians, Refugees"", ""Author, Upper Class, Upper Class, Lower Class"", ""Wind Creator, Wind, Breeze, Gust"", ""Creator, Central figure, Supporting figure, Supporting figure"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Author, Protagonist, Supporting Character, Supporting Character"", ""Evolutionary Adaptation, Fight or Flight Response, Instinctual Behavior, Self Preservation"", ""Author, Main Offender, Victim, Victim"", ""Creator, Central Figure, Supporting Figure, Supporting Figure""]","""Gone with the Wind"" is a famous historical romance novel and film by Margaret Mitchell, centered on Scarlett O'Hara's resilience amid the American Civil War and Reconstruction. Sub-concepts include the author and characters (noting potential variations or errors like ""Serena O'Hara"" possibly misremembering family, and ""Lark Hamp"" unclear but perhaps a tangential reference). To create analogies, I'll draw from familiar themes of loss, survival, epic romance, war's impact, and Southern life, using other books, films, historical events, or everyday concepts as sources (each limited to 1-3 words) that parallel its narrative of impermanence, passion, and change.",success
257,Sherlock Holmes,"[""White Night Walk""]",1,"Arthur Conan Doyle, sherlock holmes, reasoning and puzzle solving","[""Bloodhound tracker"", ""Chess grandmaster"", ""Crossword solver"", ""Jigsaw assembler"", ""Forensic analyst"", ""Investigative journalist"", ""Hypothesis tester"", ""Clue collector"", ""Pattern recognizer"", ""Evidence builder"", ""Riddle decipherer"", ""Logic puzzle"", ""Crime scene"", ""Deductive chain"", ""Observation hawk"", ""Mystery novel"", ""Intellect weapon"", ""Victorian sleuth"", ""Watson sidekick"", ""Baker Street""]","[""breeder, bloodhound, tracking instinct"", ""Bobby Fischer, Garry Kasparov, strategic planning"", ""Crossword creator, Crossword solver, Pattern recognition"", ""Manufacturer, Jigsaw, Assembly Instructions"", ""Forensic Science Professor, forensic analyst, crime scene analysis"", ""Editor, investigative journalist, research and fact-checking"", ""Researcher, hypothesis tester, data analysis"", ""Game Designer, clue collector, clue analysis"", ""Algorithm Developer, pattern recognizer, pattern recognition"", ""Software Developer, evidence builder, data analysis"", ""Riddle Creator, Riddle decipherer, Deciphering Skills"", ""Author, solver, logic"", ""Investigator, Detective, Forensic Analysis"", ""First Link, Chain, Deductive Process"", ""Hawk Trainer, Observation Hawk, Hunting Strategies"", ""author, detective, plot twist"", ""Manufacturer, Intellect weapon, Ammunition"", ""author, detective, investigative skills"", ""Dr. John Watson, sidekick, assistance and support"", ""Sir Edward Coke, baker street, street smarts""]","Sherlock Holmes embodies a fictional detective archetype focused on acute observation, logical deduction, and unraveling complex puzzles, as created by Arthur Conan Doyle. Analogies will draw from familiar professions, activities, animals, and objects that parallel these traits: investigative processes, pattern recognition, evidence gathering, and problem-solving strategies across diverse domains to make the concept relatable.",success
258,Thorn Birds,"[""Fortress Besieged""]",1,"harper lee, Scott Fitzgerald, racism","[""Icarus myth"", ""Phoenix rebirth"", ""Mockingbird symbol"", ""Gatsby tragedy"", ""Nightingale ode"", ""Romeo Juliet"", ""Sacrificial lamb"", ""Doomed lovers"", ""Racial injustice"", ""American Dream"", ""Tristan Isolde"", ""Swan song"", ""Martyr complex"", ""Lost generation"", ""Forbidden romance"", ""Social outcast"", ""Epic saga"", ""Moral dilemma"", ""Beauty pain"", ""Self destruction""]","[""Daedalus, King Minos, the sea"", ""ashes, flames, darkness"", ""Tom Robinson, George Wilson, prejudice"", ""F. Scott Fitzgerald, F. Scott Fitzgerald, class divisions"", ""John Keats, Percy Bysshe Shelley, classism"", ""Friar Lawrence, Tybalt, family feud"", ""scapegoat, martyr, systemic oppression"", ""Shakespeare, Keats, social class"", ""author of racial injustice, author of racial injustice, racial injustice"", ""F. Scott Fitzgerald, Ernest Hemingway, classism"", ""Iseult, King Mark, love triangle"", ""final performance, last bow, swan's lament"", ""self-sacrificer, enabler, oppression"", ""F. Scott Fitzgerald, Ernest Hemingway, alcoholism"", ""Shakespeare, Austen, classism"", ""J.K. Rowling, Jane Austen, classism"", ""classic author, renowned writer, social issue"", ""conscience, ethics, conflict"", ""beauty, pain, ugliness"", ""self sabotage, self indulgence, self hatred""]","The target ""Thorn Birds"" likely refers to the legend in Colleen McCullough's novel ""The Thorn Birds,"" symbolizing a bird that impales itself on a thorn to sing its sweetest song before dying, representing themes of sacrifice, forbidden love, beauty in pain, and tragedy. Sub-concepts (Harper Lee, F. Scott Fitzgerald, racism) suggest connections to American literary classics like ""To Kill a Mockingbird"" (racism, moral sacrifice) and ""The Great Gatsby"" (tragic pursuit of dreams), so analogies draw from similar motifs in mythology, literature, and symbols of self-sacrifice, social injustice, or doomed romance, each as 1-3 word familiar concepts.",success
259,Group Theory,"[""Molecular Symmetry""]",1,"group, element, operate, invariant subset","[""Clock arithmetic"", ""Square rotations"", ""Triangle symmetries"", ""Rubik's cube"", ""Card shuffles"", ""Dance steps"", ""Gear turns"", ""Kaleidoscope patterns"", ""Puzzle pieces"", ""Team formations"", ""Lock combinations"", ""Recipe mixing"", ""Map orientations"", ""Calendar cycles"", ""File sorting"", ""Orchestra seating"", ""Traffic signals"", ""Mosaic tilings"", ""Word permutations"", ""Crystal structures""]","[""clock, hour, add, time zone"", ""square, corner, rotate, center"", ""triangle, vertex, rotate, axis of symmetry"", ""cube, piece, rotate, fixed face"", ""deck, card, shuffle, unchanged cards"", ""dance troupe, dancer, perform, chorus line"", ""gear system, gear tooth, turn, central axis"", ""pattern, piece, rotate, symmetry"", ""puzzle, piece, fit, completed section"", ""team, player, coordinate, starting lineup"", ""lock, number, dial, combination"", ""bowl, ingredient, mix, constant ingredient"", ""map, location, navigate, unchanging region"", ""cycle, day, advance, leap year rule"", ""folder, file, sort, subfolder"", ""section, musician, perform, reserved seats"", ""intersection, vehicle, control, pedestrian crossing"", ""pattern, tile, arrange, symmetry"", ""word set, letter, permute, unchanged letters"", ""lattice, atom, bond, unit cell""]","Group theory studies algebraic structures called groups, consisting of elements under an operation that is closed, associative, has an identity, and inverses; sub-concepts like invariant subsets (e.g., normal subgroups) highlight preserved structures under operations. To generate analogies, I selected 20 familiar concepts from everyday life, puzzles, symmetries, and basic math that involve sets of transformations or operations preserving some invariant property, such as rotations, permutations, or cyclic patterns, to mirror group elements, operations, and subsets.",success
260,Music,"[""Math""]",1,"Note, Rhythm, chord, song","[""Language"", ""Dance"", ""Painting"", ""Cooking"", ""Architecture"", ""Poetry"", ""Conversation"", ""Heartbeat"", ""Ocean waves"", ""Traffic flow"", ""Gardening"", ""Storytelling"", ""Mathematics"", ""Exercise routine"", ""Weather patterns"", ""Social dynamics"", ""Recipe book"", ""Puzzle assembly"", ""River current"", ""Film editing""]","[""Word, Syntax, Phrase, Paragraph"", ""Step, Beat, Sequence, Choreography"", ""Color, Brushstroke, Palette, Composition"", ""Ingredient, Recipe, Seasoning, Dish"", ""Brick, Pattern, Structure, Building"", ""Word, Meter, Imagery, Poem"", ""Word, Tone, Sentence, Story"", ""Pulse, Beat, Harmony, Melody"", ""Ripple, Wave pattern, Harmonic wave, Ocean melody"", ""Signal, Flow, Intersection, Journey"", ""Seed, Growth Pattern, Harmony of Plants, Garden Landscape"", ""Word, Pacing, Plot Twist, Narrative"", ""Digit, Pattern, Equation, Theorem"", ""Exercise, Cadence, Sequence, Workout"", ""Temperature, Wind Pattern, Humidity Level, Weather Front"", ""Person, Interaction Pattern, Social Bond, Community"", ""Ingredient, Cooking Time, Flavor Profile, Recipe"", ""Piece, Pattern, Cluster, Picture"", ""Ripple, Flow, Harmony of currents, River melody"", ""Frame, Pacing, Scene, Sequence""]","Music involves structured sounds with elements like notes (basic units), rhythm (timing/patterns), chords (harmonies), and songs (compositions). Analogies should draw from familiar non-musical domains that parallel these: basic building blocks, sequences, harmonies/combinations, and overall structures. Selected 20 diverse, everyday concepts (1-3 words each) like language for notes/words, dance for rhythm/movement, etc., to illustrate music's essence without overlapping music itself.",success
261,Fermat's Theorem,"[""The Maze Problem""]",1,"shortest path, point, obstacle","[""GPS navigation"", ""Maze solving"", ""Ant trail"", ""River flow"", ""Ball rolling"", ""Hiking route"", ""Traffic detour"", ""Echo bouncing"", ""Bee pollination"", ""Vacuum path"", ""Delivery routing"", ""Water droplet"", ""Sound reflection"", ""Cable laying"", ""Bird migration"", ""Puzzle shortcut"", ""Snow avalanche"", ""Fishing line"", ""Drone flight"", ""Escape route""]","[""route, location, roadblock"", ""optimal route, node, wall"", ""trail, food source, rock or wall"", ""stream, water source, rock"", ""straight line, starting point, hill or bump"", ""trail, landmark, terrain difficulty"", ""detour route, intersection, roadblock"", ""echo path, echo source, barrier"", ""flight path, flower, wind"", ""vacuum path, vacuum point, vacuum obstacle"", ""optimal route, delivery location, traffic congestion"", ""stream, droplet, rock"", ""echo, source, barrier"", ""optimal route, endpoint, underwater obstruction"", ""migration route, stopover site, predator"", ""optimal route, checkpoint, blockage"", ""avalanche path, avalanche trigger point, avalanche barrier"", ""line length, hook, reef"", ""flight route, waypoint, no fly zone"", ""exit route, location, barrier""]","Fermat's Theorem (Principle) describes light traveling the path of least time between points, often involving reflections or refractions around obstacles or media changes. To create analogies, I selected 20 familiar concepts involving optimal or shortest paths between points, considering obstacles, time minimization, or efficiency, such as navigation, natural flows, or problem-solving scenarios. Each is phrased in 1-3 words for brevity.",success
262,Matrix Theory,"[""Mirrors""]",1,"matrix, transform, Eigenvalues","[""Spreadsheet grid"", ""Image rotation"", ""Natural frequency"", ""Recipe scaling"", ""Map coordinates"", ""Puzzle assembly"", ""Traffic flow"", ""Circuit wiring"", ""Echo resonance"", ""Ripple effect"", ""Gear mechanism"", ""Wave propagation"", ""Crowd movement"", ""Color mixing"", ""Balance scale"", ""Dance steps"", ""Domino chain"", ""Shadow puppetry"", ""Kaleidoscope patterns"", ""Team formation""]","[""cell, formula, trend"", ""image, rotation, rotation angles"", ""system, oscillation, resonance"", ""ingredient, scale, yield"", ""grid, projection, scale"", ""puzzle piece, rotation, corner pieces"", ""road network, route change, traffic patterns"", ""circuit, switch, voltages"", ""wave, reflection, resonant frequency"", ""stone, splash, frequency"", ""gear, rotation, torque"", ""wave, propagation, frequency"", ""group, shift, trends"", ""paint, mix, hue"", ""scale, adjustment, weights"", ""routine, move, rhythm"", ""domino, fall, chain reaction"", ""silhouette, manipulate, illumination"", ""pattern, reflection, symmetry"", ""team, reorganize, team performance metrics""]","Matrix Theory involves matrices as arrays for linear transformations and eigenvalues as intrinsic scaling factors. Analogies draw from everyday grids, changes, and stable properties in familiar systems like data organization, physical motions, and resonant behaviors to make it relatable.",success
263,war,"[""argument"", ""sport"", ""business""]",3,"war, soldier, destroy, fighting, defeat, attacks, weapon","[""Chess match"", ""Boxing ring"", ""Football game"", ""Business rivalry"", ""Video battle"", ""Court trial"", ""Ant colony"", ""Corporate takeover"", ""Family feud"", ""Political campaign"", ""Cyber skirmish"", ""Hunting expedition"", ""Gladiator arena"", ""Traffic war"", ""Divorce battle"", ""Storm assault"", ""Pirate raid"", ""Zombie outbreak"", ""Stock crash"", ""Wrestling bout""]","[""game, piece, capture, competition, checkmate, moves, tactic"", ""match, boxer, knockout, boxing, lose, punches, gloves"", ""game, player, beat, competition, loss, plays, equipment"", ""competition, employee, bankrupt, rivalry, loss, marketing strategies, technology"", ""battle, player, defeat, battling, lose, strikes, power-up"", ""trial, lawyer, discredit, debating, lose the case, arguments, evidence"", ""colony conflict, worker ant, raid, battle, colony takeover, foraging parties, mandibles"", ""takeover, executive, downsize, negotiation, acquisition, hostile bid, financial leverage"", ""feud, family member, defeat, arguing, lose, insults, words"", ""election, candidate, discredit, debating, lose, criticisms, propaganda"", ""cyber skirmish, hacker, disrupt, hacking, breach, cyberattacks, malware"", ""hunt, hunter, catch, chase, capture, ambush, trap"", ""arena battle, gladiator, defeat opponent, duel, lose duel, strike, sword"", ""traffic congestion, driver, crash, aggressive driving, being stuck, road rage, vehicle"", ""divorce, spouse, damage relationship, arguing, lose custody, verbal abuse, lawyer"", ""storm, stormtrooper, devastate, battling, overwhelm, onslaughts, artillery"", ""raid, pirate, plunder, battle, capture, ambush, cutlass"", ""outbreak, survivor, infect, battling, overrun, assaults, ammunition"", ""crash, investor, bankrupt, volatility, losses, downturn, market forces"", ""match, wrestler, pin, grappling, lose, moves, technique""]","War involves organized conflict, strategy, destruction, soldiers, weapons, attacks, and defeat. To create analogies, I selected 20 familiar concepts from sports, games, business, nature, and daily life that mirror these elements: competition, opposition, tactics, harm, and victory/loss. Each is phrased in 1-3 words to evoke structural or process similarities without direct explanation.",success
