target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
GAN Algorithm,,Counterfeiter,meta-llama-3-1-70b-instruct,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Blood sugar regulation,,Thermostat control,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Skeletal System,,Building frame,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Volcanic Eruption,,Pressure cooker,qwen3-14b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Electrochemical Reaction,,battery discharge,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Electrochemical Reaction,,battery discharge,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Asset Pricing,,Stock Market,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Asset Pricing,,Investment Portfolio,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Cellular Structure,,City layout,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Chemical Reactions,,Cooking,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Chemical Reactions,,Cooking,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Asset Pricing,,Stock market,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Brain system,,Computer network,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eye,,camera,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Brain system,,Computer network,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Brain system,,Computer network,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
The Swarm,,Swarms of drones,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Computer Networks,,Road network,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Computer Networks,,Road network,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Greedy algorithm,,Choosing coins,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
GAN Algorithm,,Artist and Critic,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
KNN Algorithm,,Neighborhood,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Artificial Intelligence,,Human brain,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Blood sugar regulation,,Thermostat,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Skeletal System,,building frame,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Historical Research,,Detective work,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
DNA Double Helix Structure,,twisted ladder,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
jacket,,coat,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
Radiation Protection,,Shielding,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
train,,subway,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
courtship,,dance,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
chemical element,,Building block,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
The Brain,,Neural Network,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
hunt,,tracking,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
battle,,chess,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Nucleus,,CPU,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
journey,,road trip,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
journey,,road trip,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Electrochemical Reaction,,Battery charging,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
slope,,ramp,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eye,,camera lens,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Sperm Motility,,Swimming fish,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eye,,camera lens,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Gene Mutation,,Typo,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Network,,Computer network,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Encryption,,Cipher wheel,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
journey,,Road trip,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
disease,,Computer virus,qwen3-32b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
cell,,factory,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Cloud Computing,,Electricity Grid,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
buying an item,,clothing store,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Music,,Language,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Cellular Structure,,Factory,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Genes,,Instruction manual,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Historical Research,,Detective work,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
cell,,factory,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Deep Learning,,Brain,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
DNA Sequencing,,Deciphering the Code,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Biosphere,,Living planet,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Fiction Structure,,Novel Outline,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Capacitor,,Water tank,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
plot,,story,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
GAN Algorithm,,Forger and Detective,qwen3-14b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Historical Research,,Detective work,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Music,,Language,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Gene editing,,Text editing,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
buying an item,,ordering dinner,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Gene editing,,Text editing,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Historical Research,,Detective work,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Spectral Lines,,Fingerprints,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
seeds,,Plants,retrieval-based,baseline1_embedding_top3,baseline1_embedding_top3,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Principle of Conservation of Energy,,A closed mechanical system,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Biosphere,,Terrarium,grok-4-fast,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Immune System,,Military army,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
combustion,,Campfire,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
British Parliamentary System,,Australian Parliamentary System,retrieval-based,baseline1_embedding_top3,baseline1_embedding_top3,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Emotion,,Facial expressions,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
journey,,train ride,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
farm,,garden,qwen3-32b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
farm,,garden,qwen3-32b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Ecosystem,,Coral Reef,deepseek-r1,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Immune System,,Military Defense,deepseek-r1,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
hunger,,Empty tank,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
KNN Algorithm,,Neighborhood,qwen3-14b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Poetry,,Song lyrics,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eye,,Camera,deepseek-r1,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eyes,,Camera lenses,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Revolution of 1911,,French Revolution,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
Ancient Greece,,Renaissance Florence,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
The Genetic Code,,Computer Code,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Optical Lenses,,Camera,retrieval-based,baseline1_embedding_top3,baseline1_embedding_top3,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Encryption,,locked box,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Encryption,,cipher wheel,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Cloud Computing,,electric grid,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Deep Learning,,Brain,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Deep Learning,,Brain,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
blood circulation system,,Plumbing system,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Polymer Structure,,Chain,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Polymer Synthesis,,Lego building,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Internet of Things,,Smart home,qwen3-14b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
chemical element,,Building block,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eye,,camera,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
race,,Horse race,qwen3-32b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
DNA Double Helix Structure,,Twisted ladder,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
waves,,Water Wave Propagation,retrieval-based,baseline1_embedding_top3,baseline1_embedding_top3,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Biosphere,,Terrarium,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Biological Evolution,,Breed selection,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Nucleus,,Headquarters,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Cellular Structure,,Factory,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Cellular Structure,,Factory,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eating breakfast,,eating dinner,retrieval-based,baseline1_embedding_top3,baseline1_embedding_top3,stage1,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
Human body,,Factory,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Gene Mutation,,Typo,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
eye,,camera,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Industrial Revolution,,Digital Revolution,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Brain,,Command center,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Genome,,Software code,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Genome,,Software code,grok-4-fast,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Protein folding,,origami,grok-4-fast,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Microbiome,,Garden ecosystem,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Computer,,Brain,qwen3-14b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
DNA Double Helix Structure,,Twisted ladder,qwen3-14b,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Nervous System,,Internet Network,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
journey,,career,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
Energy Loss,,Leaky bucket,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
Isotope Dating,,Carbon Dating,meta-llama-3-1-70b-instruct,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3,3,3,3.0,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.8889
journey,,career,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gpt_gemini,all_agree,all_agree,gpt_gemini,3,3,3,3.0,3,3,3,3.0,3.0,3.0,2.0,2.6667,2.8889
