target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Network,,Highway System,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Database,,Library,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Encryption,,Lock and Key,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
cache,,Pantry,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Software Development,,Building Construction,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Reign of the Pharaohs,,Royal Court,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Volcanic Eruption,,Shaken soda bottle,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Spanish Political System,,UK Government,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Deposit Formation,,Sediment Layers,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Geological folds,,Accordion,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Geological folds,,Wrinkled paper,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Geological Formation,,Mountain Building,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Deposit Formation,,Sedimentation,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Database,,Library,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Volcanic Eruption,,Pressure cooker,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
movie,,Theater play,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Writing,,Building a house,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Chemical reaction,,Metal corrosion,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
battle,,campaign war,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Photosynthesis,,Solar panel,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Immune System,,Security system,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
One Hundred Years of Solitude,,Family Saga,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Respiratory system,,Ventilation system,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Respiratory system,,Ventilation system,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
impediments to travel,,Traffic Jam,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
impediments to travel,,Traffic Jam,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
seeds,,Sprouts,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
household,,Family,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
hunger,,Battery low,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
1787 Constitution,,Blueprint,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
following,,Footsteps,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Industrial Revolution,,Farm to factory,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Hydropower,,Water wheel,qwen3-14b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
household,,Family,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Black Hole,,Gravity well,qwen3-14b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
household,,Family,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
disease,,A parasite on a host,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Reign of the Pharaohs,,Kingdom,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Land System,,Farm ecosystem,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Chemical reaction,,Baking a cake,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Immunity and Immunity,,Firewall,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Chemical Analysis,,Jewelry metal testing,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Chemical Separation,,Magnetic separator,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Molecular Synthesis,,LEGO building,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Chemistry,,Cooking,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Air Pollution,,Car Exhaust,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Air Pollution,,Car Exhaust,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Atmosphere,,Shield,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Blood Chest Barrier,,Shield,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Immunity and Immunity,,Shield,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
blood circulation system,,highway system,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Ancient Greece,,Ancient Rome,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Drama,,Comedy routine,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Alveoli,,Honeycomb,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Blood sugar regulation,,Thermostat,qwen3-32b,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
virus,,computer virus,qwen3-32b,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
One Hundred Years of Solitude,,Family Saga,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Article,,Newspaper story,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
blood circulation system,,highway system,qwen3-32b,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Network,,Road System,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
sound,,Horn,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Computer,,Brain,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
beast,,Predator,qwen3-32b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
bakery,,Workshop,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
money,,Tokens,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
war,,Battle,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
farm,,orchard,qwen3-32b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Fiction,,Movie,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Poetry,,Song lyrics,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
movie,,novel,qwen3-32b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
waves,,Wave hitting a breakwater,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Ancient Greece,,Ancient Egypt,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Egypt,,Pyramid,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Renaissance,,Rebirth,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Optical Lenses,,lighthouse lens,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
1787 Constitution,,Rulebook,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
1787 Constitution,,Blueprint,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Two-dimensional Electron Gas,,Graphene sheet,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
English Bourgeois Revolution,,Revolution,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Two-dimensional Electron Gas,,Graphene sheet,qwen3-32b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
following,,Path,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
seeing,,Flashlight,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Deposit Formation,,Build-up,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
possession,,personal wallet,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
1984,,Panopticon,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
war,,war game,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Education,,Training,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
grounds for a building,,solid rock,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Self Development,,Training,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
impediments to travel,,Hurdle,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Body of Knowledge,,Library,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
machine,,Clock,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
seeing,,spotlight,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
eating breakfast,,Fuel,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
bakery,,Kitchen,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
battle,,Football match,qwen3-32b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
beast,,Tiger,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
battle,,Video game battle,qwen3-32b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
hunt,,Pursuit,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
battle,,Chess game,qwen3-32b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
mountain,,Hill,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Reign of the Pharaohs,,Kingdom,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Geological folds,,Accordion,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
projectile,,Catapult,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Network,,Expressway,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Declaration of Independence,,Declaration of the Rights of Man,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Brain,,Computer,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Genome,,Code,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Radiation Protection,,Shield,gpt-4.1-mini,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Historical Research,,Archeology,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Lattice,,Grid,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
seeing,,camera,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Energy Loss,,Battery Drain,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
boat,,car,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
ship,,car,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
projectile,,Catapult,gpt-4.1-mini,targetonly,embedding,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
Body of Knowledge,,Encyclopedia,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,2,2.3333,2.555533333333333
