target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Fluctuation-dissipation theorem,,Magnet fluctuations,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Mean Field Approximation,,Crowd,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Pseudopotential,,Simplified Map,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Group Theory,,Mirror symmetry,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fluctuation-dissipation theorem,,Oscillator,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Feature Engineering,,Sculpting statue,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Body of Knowledge,,Framework,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Transcription and Translation,,Script to stage,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Option Pricing Model,,Insurance policy,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Chiral Molecules,,staircase helix,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Self Development,,Seed germination,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Healthcare,,Gardening,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Feature Engineering,,Gold Miner,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Feature Engineering,,Gold Miner,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Immunity and Immunity,,Adaptive firewall,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
household,,business,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Microbiome,,Habitat mosaic,gpt-oss-120b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Chemical Substances,,Cooking ingredients,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Genetic Mutation,,Software bug,gpt-oss-120b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Microbiome,,Coral reef,gpt-oss-120b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Atmosphere,,Ocean,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
artificial selection,,Gene editing (CRISPR),gpt-oss-120b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Transcription and Translation,,Blueprint drafting,gpt-oss-120b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Feature Engineering,,Oil refining,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Functional Group,,Lock Mechanism,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
programming,,Algorithm,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fermat's Theorem,,Delivery route,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Healthcare,,Gardening,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Immunological Memory,,Muscle memory,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Red and Black,,Aristocratic drama,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Creative Design,,Gardening cultivation,deepseek-r1,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Westernization Movement,,Meiji Restoration,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Bagging Algorithms,,Jury Deliberation,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fiction,,Thought experiment,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
The Evolution of Viruses,,Antibiotic resistance,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Bill of Rights,,Magna Carta,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Napoleonic Wars,,Seven Years' War,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Transcription and Translation,,Recipe copying,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Disability of the plant,,Faulty immune system,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
The Old Man and the Sea,,Sisyphus,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Endocrine System,,Symphony Orchestra,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
projectile,,Comet,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Reproductive System,,Factory,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Bayesian Algorithms,,Map Updating,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Brain system,,Neural network (AI),qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fiction Structure,,Building Blueprint,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
The Genetic Code,,Morse Code,deepseek-r1,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
1787 Constitution,,federation of clubs,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Activated carbon,,Adsorption Pad,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Active faults,,Fractured rock,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Music,,Culinary arts,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Mean Field Approximation,,Magnetic domain,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
programming,,Factory automation,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
AdaBoost Algorithm,,Sports Team Coaching,deepseek-r1,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Writing,,Architecture,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
American Presidential System,,Governor,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
The First Law of Thermodynamics,,Electrical circuit,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Option Pricing Model,,Insurance premium,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
The First Law of Thermodynamics,,Bank account,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Activated carbon,,Molecular sieve,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Mining Association Rules,,Detective investigation,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Christianity,,Sacred covenant,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
PCA Dimensionality Reduction Algorithm,,Map projection,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Rock Metamorphosis,,Metal alloying,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Pseudopotential,,Simplified model,grok-4-fast,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Mean Field Approximation,,Crowd behavior,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Mean Field Approximation,,Crowd Behavior,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fluctuation-dissipation theorem,,Damped oscillator,grok-4-fast,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fiction Structure,,Musical Score,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Magnetic Resonance Imaging,,Resonance,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Ancient Greece,,Renaissance Florence,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Tight-Bind Approximation,,Neighborhood Network,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Writing,,Cooking,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
courtship,,Job interview,deepseek-r1,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Proton Accelerator,,Rocket Launch,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Tight-Bind Approximation,,Spring Lattice,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Ancient Greece,,Rome,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Feature Engineering,,Gold panning,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Mean Field Approximation,,Uniform magnetic field,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Writing,,Blueprint,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Creative Design,,Blueprint,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Energy Level Degeneracy,,same note,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Education,,mentoring circle,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Gene editing,,Genetic Spreadsheet,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Fluctuation-dissipation theorem,,Swing motion,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
programming,,Video game code,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Neuroevolutionary Algorithms,,Engineer testing prototypes,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Principle of Conservation of Energy,,budget,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,2,2,2,2.0,2,2,2,2.0,2.3333333333333335
Tight-Bind Approximation,,Kronig-Penney Model,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,gemini_deepseek,all_agree,3.0,3.0,2.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Rational Thinking,,Map,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
GAN Algorithm,,Artist,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Cross Validation,,Movie festival reviews,gpt-oss-20b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Active Fault,,Spring snapping,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Mean Field Approximation,,Crowd behavior,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Blood sugar regulation,,Energy grid management,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Immunological Memory,,Memory Bank,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Bagging Algorithms,,Survey polling,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Cell Signaling,,Message Queue,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
British Constitutional Monarchy,,Company Figurehead,deepseek-r1,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
DNA Sequencing,,Book,gpt-4.1-mini,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Human body,,Orchestra,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Brain,,Neural Network,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Westernization Movement,,Modernization,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
The Second Law of Thermodynamics,,Melting ice,gpt-oss-120b,withsub,baseline,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
British constitutional monarchy,,company board,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
AdaBoost Algorithm,,Teacher adjusting focus,qwen3-32b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Immunity and Immunity,,Vaccine Drill,deepseek-r1,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Quantum Mechanics,,Waves,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
AdaBoost Algorithm,,captain hiring crew,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Magnetic Resonance Imaging,,Radio Tuner,deepseek-r1,withsub,rerank,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
British Constitutional Monarchy,,Corporate board,gpt-oss-120b,targetonly,baseline,stage2_targetonly,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
Sperm Motility,,Fish body undulation,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,gemini_deepseek,all_agree,gemini_deepseek,3.0,2.0,3.0,2.6667,2,2,2,2.0,2,2,2,2.0,2.2222333333333335
