target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
race,,Marathon,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Polymer Structure,,Beads on a string,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
mind,,The Brain,retrieval-based,pipeline_results,pipeline_results,stage1,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Poetry,,Language,gpt-oss-20b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
mind,,The Brain,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
bakery,,bakehouse,gpt-oss-20b,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
bakery,,bakehouse,gpt-oss-20b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Japanese Government System,,British Monarchy,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Nucleus,,Brain,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Nucleus,,Brain,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Photosynthesis,,Solar panel,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Computer Code,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Nuclear Fission,,Domino chain,gpt-oss-20b,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
mountain,,hill,meta-llama-3-1-70b-instruct,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Skeletal System,,Building Frame,qwen3-14b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
The Old Man and the Sea,,Moby Dick,gpt-oss-120b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Natural Disasters,,Storm,qwen3-14b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Natural Disasters,,Storm,qwen3-14b,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Vision System,,Camera lens,gpt-oss-20b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
boat,,Raft,grok-4-fast,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
train,,bus,gpt-oss-120b,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Natural Disasters,,Wildfires,grok-4-fast,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
The First Law of Thermodynamics,,Money budget,gpt-oss-20b,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Pyramids,,Monument,qwen3-32b,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
farm,,Garden,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
The Old Man and the Sea,,Moby-Dick,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Writing,,Typing,meta-llama-3-1-8b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Writing,,Handwriting,meta-llama-3-1-8b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
theatre,,Movie,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Nuclear Fission,,Splitting atoms (metaphor),gpt-oss-120b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
mountain,,Hill,meta-llama-3-1-8b-instruct,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
blossom,,bloom,meta-llama-3-1-8b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Nervous System,,Computer circuits,grok-4-fast,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
farm,,Garden,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
waves,,Ripple,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
billiard balls,,Marbles,qwen3-14b,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Computer Code,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
The Discovery of America,,Columbus' Voyage,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Glacier,,River,grok-4-fast,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
High Molecular Polymers,,Chain,gpt-4.1-mini,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Article,,Blog Post,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Metaverse,,Virtual world,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Sound Wave Propagation,,Ripple,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Computer Code,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
mind,,Computer,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
random forest,,Voting committee,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
hunt,,Chase,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Skeletal System,,Exoskeleton,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Computer Code,retrieval-based,pipeline_results,pipeline_results,stage1,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Earth,,Globe,gpt-4.1-mini,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
train,,Monorail,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Artificial Intelligence,,Brain,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Internet of Things,,Network,gpt-4.1-nano,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
mind,,Computer,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
machine,,Engine,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
The Old Man and the Sea,,Fisherman's Tale,gpt-oss-120b,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
train,,Bus,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Artificial Intelligence,,Brain,gpt-4.1-mini,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Active Fault,,Fault Line,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Computer Code,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Cell Membranes,,Barrier,qwen3-14b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
farm,,Garden,deepseek-r1,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
farm,,Garden,deepseek-r1,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Endocrine System,,Central nervous system,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
possession,,Ownership,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Ancient Greece,,Classical Rome,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
1984,,Fahrenheit 451,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
hill,,hillock,gpt-4.1-mini,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Alveoli,,Tiny balloons,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
farm,,garden,gpt-4.1-mini,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
La Traviata,,Romeo and Juliet,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
farm,,garden,gpt-4.1-mini,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Limit Modification System,,Immune system,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Education,,Learning,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Education,,Learning,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Skeletal System,,building frame,gpt-oss-120b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
train,,bus,qwen3-32b,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
mind,,The Brain,retrieval-based,baseline2c_full,baseline2c_full,stage1,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
The Bill of Rights,,Law book,gpt-4.1-mini,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
British Constitutional Monarchy,,Figurehead leader,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
French Presidential,,US President,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
French Presidential,,US Presidential Election,grok-4-fast,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Rod of Asclepius,,Doctor,meta-llama-3-1-70b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
French Presidential,,US President,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
billiard balls,,Marbles,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
1984,,Orwellian dystopia,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
1984,,Orwellian dystopia,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Sound Wave Propagation,,Ripple,gpt-4.1-nano,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Artificial Intelligence,,Human Brain,meta-llama-3-1-70b-instruct,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
hard drive,,Memory card,gpt-oss-20b,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Computer Code,retrieval-based,baseline1_embedding_top3,baseline1_embedding_top3,stage1,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
mind,,Brain,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Pyramids,,Monument,qwen3-32b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
slot machine,,Poker machine,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
Alveoli,,soap bubbles,gpt-oss-120b,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
ship,,vessel,qwen3-14b,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,3,3.0,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.555533333333333
money,,Coins,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
French Presidential,,US Presidential Election,grok-4-fast,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Deep Learning,,Brain,qwen3-32b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Bias-Variance Equilibrium,,Seesaw balance,qwen3-32b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Revolution of 1911,,French Revolution,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Reign of the Pharaohs,,Kingdom,gpt-4.1-nano,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
The Brain,,Computer,deepseek-r1,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
disease,,Infection,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Blockchain,,Public Ledger,qwen3-32b,targetonly,baseline,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Computer,,Brain,qwen3-32b,targetonly,rerank,stage2_targetonly,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Deep Learning,,Brain,qwen3-14b,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Activated carbon,,Sponge,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Ancient Greece,,Ancient Rome,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Stock Market,,Commodity Market,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,gemini_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.555533333333333
Earth's Atmosphere,,Blanket,gpt-oss-120b,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,2,3,2.6667,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.444433333333333
English Bourgeois Revolution,,American Revolution,deepseek-r1,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,2,3,2.6667,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.444433333333333
waves,,Tsunamis,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,gemini_deepseek,all_agree,gemini_deepseek,all_agree,3,3,2,2.6667,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.444433333333333
food,,Feed,gpt-4.1-nano,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,3,2,2.6667,3,3,1,2.3333,3.0,3.0,1.0,2.3333,2.444433333333333
English Bourgeois Revolution,,American Revolution,deepseek-r1,withsub,baseline,stage2_withsub,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,2,3,2.6667,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.444433333333333
DNA Double Helix Structure,,Twisted Strand,meta-llama-3-1-8b-instruct,targetonly,embedding,stage2_targetonly,gemini_deepseek,all_agree,all_agree,gemini_deepseek,3,2,3,2.6667,3,2,2,2.3333,3.0,2.0,2.0,2.3333,2.444433333333333
