target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Lattice,,Grid,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Chemical Reaction,,Cooking recipe,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
forest,,jungle,llama-3.1-405b-instruct,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3,3,3,3.0,3,3,2,2.6667,3.0,2.0,2.0,2.3333,2.6666666666666665
blood circulation system,,Plumbing system,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Volcanic Eruption,,Pressure cooker,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Genes,,Blueprints,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
DNA Sequencing,,Decoding a Message,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Deposit Formation,,Ice buildup,grok-4-fast,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Deposit Formation,,Cave dripping,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Genome,,Blueprint,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Genome,,Instruction manual,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
virus,,Computer virus,deepseek-r1,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Lattice,,Grid,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Lattice,,Grid,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
GAN Algorithm,,Chef and Critic,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Protein folding,,Origami,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
computer,,human brain,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Computer Networks,,Highway System,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
The Brain,,Neural Network,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Air Pollution,,Cigarette smoke,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Capacitor,,tank,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,3.0,3.0,2.6667,2.6666666666666665
Protein folding,,Origami,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Nucleus,,City Hall,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Chemical Reactions,,Cooking recipe,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
GAN Algorithm,,Art forgery,grok-4-fast,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
DNA Double Helix Structure,,Spiral staircase,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Hierarchical Clustering Algorithms,,Family tree,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Gene Mutation,,Typo in a recipe,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Functional Group,,Lego Piece,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Volcano,,Pressure Cooker,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Internet,,Road network,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Chemical Reaction,,Baking a Cake,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Fiction,,Fairy tales,gemini-2.5-flash-lite,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_gemini,gemini_deepseek,3,3,3,3.0,3,3,2,2.6667,3.0,2.0,2.0,2.3333,2.6666666666666665
Earth's Atmosphere,,Greenhouse,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Internet Security,,Firewall (Physical),llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Ecosystem,,Human body,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Volcano,,Baking soda volcano,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Encryption,,Lock and Key,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Fiction,,Make‑up story,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Database,,Library,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
boat,,lifeboat,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_gemini,gemini_deepseek,3,3,3,3.0,3,3,2,2.6667,3.0,2.0,2.0,2.3333,2.6666666666666665
Ancient Greece,,Cradle,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
seeing,,Flashlight in dark,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Atmosphere,,Greenhouse,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
DNA Double Helix Structure,,Spiral staircase,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
building,,Lego tower,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
disease,,computer virus,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
disease,,computer virus,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Atmosphere,,Greenhouse,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Education,,garden,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Industrial Revolution,,Digital Revolution,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
La Traviata,,Romeo and Juliet,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Volcano,,Pressure cooker,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Lattice,,City grid,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Revolution of 1911,,American Revolution,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,3.0,2.6667,2.6666666666666665
Renaissance,,Spring Rebirth,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Nuclear Fission,,Domino cascade,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Activated carbon,,Sponge,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Activated carbon,,Sponge,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,3.0,2.6667,2.6666666666666665
PCA Dimensionality Reduction Algorithm,,Map Projection,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,3.0,3.0,2.6667,2.6666666666666665
Program Code,,Recipe,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Sound Wave Propagation,,Rippling water,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Sound Wave Propagation,,Pond ripple,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Reign of the Pharaohs,,Monarch,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
computer,,Brain,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Principle of Conservation of Energy,,budget,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Internet,,Postal Service,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
bloom,,Child growth,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Earth's Atmosphere,,Blanket,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Molecular Synthesis,,Building a house,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Polymer Synthesis,,Building with Legos,llama-3.1-405b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Ensemble Learning Algorithms,,Sports Team,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
movie,,Theater play,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,3.0,2.6667,2.6666666666666665
weapon,,Sword,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3,3,3,3.0,3,3,2,2.6667,3.0,2.0,2.0,2.3333,2.6666666666666665
Internet of Things,,Computer network,qwen3-14b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Education,,Building foundation,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
courtship,,Dance,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Volcano,,Pressure cooker,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
waves,,Stadium crowd wave,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
waves,,Slinky toy,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Active faults,,Preloaded spring,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gpt_deepseek,all_agree,3,2,3,2.6667,3,3,3,3.0,2.0,2.0,3.0,2.3333,2.6666666666666665
Fiction,,Movie,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
sound,,Water ripples,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
computer,,Brain,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,3.0,2.6667,2.6666666666666665
Sound Wave Propagation,,Water Ripples,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Black Hole,,Gravity well,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
building,,Lego,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
The Bill of Rights,,Guardian shield,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_gemini,3,3,3,3.0,3,2,3,2.6667,3.0,2.0,2.0,2.3333,2.6666666666666665
1787 Constitution,,Blueprint,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Human body,,Complex machine,grok-4-fast,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Volcanic Eruption,,Geyser eruption,deepseek-r1,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
machine,,Gearbox,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_gemini,gpt_deepseek,3,3,2,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Business cycle,,Seasons,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Microbiome,,Urban neighborhood,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Business cycle,,Seasons,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Human body,,Complex machine,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
impediments to travel,,Traffic jam,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Blood sugar regulation,,Thermostat control,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,3.0,3.0,2.6667,2.6666666666666665
Genes,,Blueprints,grok-4-fast,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
courtship,,Peacock feather display,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
machine,,Toaster,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
hill,,Ramp,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Internet,,Postal System,deepseek-r1,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
food,,Fuel,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Brain system,,Computer Network,llama-3.1-405b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
virus,,Computer virus,deepseek-r1,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Chemical Substances,,Ingredients,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Genome,,Blueprint,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Lattice,,Grid paper,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Lattice,,Chessboard squares,gemini-2.5-flash-lite,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Biosphere,,Terrarium,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Respiratory system,,Ventilation system,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
chemical element,,ingredient,gpt-oss-120b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3,2,3,2.6667,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.6666666666666665
Gene editing,,Text editing,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,2.0,3.0,3.0,2.6667,2.6666666666666665
Chemistry,,Cooking,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
Chemistry,,Ingredients in a recipe,qwen3-32b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
biological clock,,Clock,gpt-4.1-mini,withsub,baseline,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,3.0,2.6667,2.6666666666666665
Blood Chest Barrier,,Firewall,gpt-oss-120b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
biological clock,,Clock,gpt-4.1-mini,withsub,embedding,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3,3,3,3.0,3,2,2,2.3333,3.0,2.0,3.0,2.6667,2.6666666666666665
Volcano,,Pressure cooker,qwen3-32b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,3.0,2.6667,2.6666666666666665
