target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
buying an item,,exchange,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
artificial selection,,Breeding Dogs,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
GAN Algorithm,,Artist vs Critic,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
computer,,Smartphone,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
artificial selection,,Breeding Dogs,meta-llama-3-1-70b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Cloud Computing,,electric utility,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,Thrown ball,grok-4-fast,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
combustion,,incinerator burn,grok-4-fast,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
ship,,Ferry,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
slope,,hill incline,grok-4-fast,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Gas Diffusion,,Perfume diffusion,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Gas Diffusion,,Perfume diffusion,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Energy Loss,,Frictional drag,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Energy Loss,,Water pipe,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Neuroevolutionary Algorithms,,Natural Selection,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Optical Lenses,,Camera lens,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Internet Security,,Firewall,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,Ball toss,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
combustion,,match flame,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
water flow,,water pipe,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Article,,Newspaper story,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Fiction,,Narrative,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,Coat,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
slope,,road gradient,grok-4-fast,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
beast,,tiger,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
journey,,Road trip,grok-4-fast,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
journey,,Road trip,grok-4-fast,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,Coat,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Mining Association Rules,,shopping basket,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
beast,,wild lion,grok-4-fast,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunger,,Thirst,grok-4-fast,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunger,,Thirst,grok-4-fast,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Neuroevolutionary Algorithms,,Breeding program,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,overcoat,grok-4-fast,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,overcoat,grok-4-fast,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,overcoat,grok-4-fast,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
commerce,,marketplace,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Network,,Telecommunication Network,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
object,,rock,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Electrochemical Reaction,,Battery Charging,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
slope,,Ramp,gpt-oss-120b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
possession,,Ownership,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,coat,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Nuclear Fission,,Chain reaction,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
billiard balls,,Marbles,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Lattice,,crystal net,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
bloom,,Flower opening,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Lattice,,crystal net,gpt-oss-120b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
The Theorem of Conservation of Charge Flow,,Water flow,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Conservation of Charge Flow,,water pipe,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Gas Diffusion,,Scent diffusion,gpt-oss-120b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hill,,Mound,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hill,,Mound,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
slope,,Ramp,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
journey,,Train ride,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
The Second Law of Thermodynamics,,Heat diffusing,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Energy Loss,,Friction on Brakes,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
eyes,,Camera,gpt-oss-120b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
liquid,,Water,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
eyes,,Camera,gpt-oss-120b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
boat,,Ferry,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
husbandry,,Livestock management,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Energy Loss,,Friction,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
courtship,,Flirting at a bar,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
planetary motion,,orbiting satellite,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
train,,Subway,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
billiard balls,,Marbles,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,Thrown Stone,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,thrown ball,gpt-oss-120b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
water flow,,electric current,gpt-oss-120b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
planetary motion,,Satellite orbits,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Hydropower,,Waterwheel,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Chiral Molecules,,Left and Right Hands,llama-3.1-405b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
race,,horse race,gpt-oss-120b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Microbiome,,Ecosystem,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
slope,,Gradient,gpt-oss-120b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
The Swarm,,ants,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
The Swarm,,algorithmic swarm,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
The Swarm,,ants,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Enantiomers,,Left hand,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Amphiphile,,Soap,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Amphiphile,,Soap,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Chiral Molecules,,Left‑hand glove,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Chiral Molecules,,Left‑hand glove,gpt-oss-20b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
journey,,train ride,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Electrochemical Reaction,,Rechargeable battery,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Neuroevolutionary Algorithms,,Natural Selection,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Proton Accelerator,,Cyclotron,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
eyes,,Camera,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Radiation Protection,,Lead-lined Container,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
ship,,airplane,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
beast,,tiger,gpt-oss-120b,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
beast,,tiger,gpt-oss-120b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
eye,,camera,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Rock Metamorphosis,,Transforming Carbon to Diamond,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
commerce,,Marketplace,gpt-oss-120b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Conservation of Charge Flow,,Water Flow,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Gas Diffusion,,Scent Diffusion,llama-3.1-405b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Bill of Rights,,Charter of Rights,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
The Bill of Rights,,Human Rights Charter,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Gas Diffusion,,Ink Diffusion,llama-3.1-405b-instruct,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Spread of Pathogens,,Sneeze aerosol in a crowded room,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Conservation of Charge Flow,,Water flow,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Electromagnetic resonance cavity,,Sound cavity,gpt-oss-20b,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
slope,,Ramp,gpt-4.1-nano,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Lattice,,Crystalline structure,gpt-oss-20b,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
ship,,boat,gpt-oss-20b,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
planetary motion,,Moon orbit,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
planetary motion,,Moon orbit,grok-4-fast,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunger,,thirst,gpt-oss-20b,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunger,,thirst,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,Football,meta-llama-3-1-70b-instruct,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Drama,,Performance,gpt-4.1-nano,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
sound,,guitar strings,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
combustion,,campfire burning,grok-4-fast,withsub,embedding,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
bakery,,Pastry shop,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
combustion,,car engine,grok-4-fast,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
combustion,,Wood Fire,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
water flow,,River current,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Fiction Structure,,Movie plot,gpt-oss-20b,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
water flow,,Electric current,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Drama,,Court trial,grok-4-fast,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
water flow,,Electric current,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
waves,,Ripple,gpt-oss-20b,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
waves,,Ripple,gpt-oss-20b,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
waves,,Surf,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,thrown baseball,gpt-oss-20b,targetonly,baseline,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
projectile,,catapult stone,gpt-oss-20b,targetonly,embedding,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
jacket,,winter coat,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
train,,subway line,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Sports,,Game,gpt-4.1-nano,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Energy Loss,,Heat of friction,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunger,,thirst,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunger,,thirst,grok-4-fast,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
hunt,,fox hunting,grok-4-fast,withsub,rerank,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
liquid,,water,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
Gas Diffusion,,Perfume spreading,grok-4-fast,withsub,baseline,stage2_withsub,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
race,,Formula One race,gpt-oss-20b,targetonly,rerank,stage2_targetonly,all_agree,all_agree,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3.0,3.0
