target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Immunity and Immunity,,Castle defenses,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Energy Loss,,Friction,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Sherlock Holmes,,Detective,gemini-2.5-flash-lite,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,2.6667,2.8889
eyes,,Camera,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
commerce,,Marketplace Bazaar,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Human body,,city,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
blood circulation system,,Water pipe system,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cloud Computing,,electric utility,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Gene Mutation,,Recipe typo,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Music,,Language,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
blood circulation system,,Water pipe system,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Immunity and Immunity,,Castle defenses,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cloud Computing,,Electricity grid,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Lattice,,Grid,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Skeletal System,,Framework,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Encryption,,Locked box,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Gene editing,,Molecular scissors,gemini-2.5-flash-lite,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
The Genetic Code,,Computer code,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Nuclear Fission,,Chain reaction,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
impediments to travel,,Traffic jam,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Historical Research,,detective work,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Software Development,,Building a house,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Nucleus,,Control room,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,Camera,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
cell,,Factory,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eyes,,Camera lens,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Turbine Engine,,Jet engine,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Genetic Mutation,,Typo,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
planetary motion,,solar system model,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,2.6667,2.8889
cell,,Factory,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Self Development,,Gardening,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,camera,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Team Management,,Orchestra conductor,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,camera,retrieval-based,baseline2c_full,baseline2c_full,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Principle of Conservation of Energy,,Rollercoaster,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,camera,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Limit Modification System,,Thermostat,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Digestive System,,Factory line,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Creative Design,,Painting a picture,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Tide,,Moon’s pull,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
commerce,,Marketplace,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
water flow,,River,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Poetry,,Song,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
plot,,Storyboard,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
waves,,Ripples in water,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
combustion,,Campfire,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Immunity and Immunity,,Castle defense,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
waves,,Ripple,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Immunity and Immunity,,Castle defense,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
projectile,,Ball,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
slope,,Incline plane,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Self Development,,Journey,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Digestive System,,Food processing plant,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Team Management,,Coach,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Turbine Engine,,Jet engine,gemini-2.5-flash-lite,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
commerce,,Market,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Internet Security,,home alarm,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Human Society,,City,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
jacket,,Coat,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,2.6667,2.8889
virus,,computer virus,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Polymer Composites,,Reinforced concrete,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Energy Loss,,Friction,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Team Management,,Orchestra Conductor,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Energy Loss,,Friction,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Energy Loss,,Friction,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
virus,,computer virus,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
building,,Lego,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Self Development,,Gardening,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cellular Structure,,City,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Database,,Library catalog,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Poetry,,Song,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
virus,,Computer virus,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cellular Structure,,Factory,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cellular Structure,,Factory,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Polymer Synthesis,,Assembling a chain,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
DNA Double Helix Structure,,Twisted ladder,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Sperm Motility,,bacterial flagellum,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Drama,,Play,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Gene editing,,Text editing,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Spread of Pathogens,,Fire,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Energy Loss,,Friction,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Polymer Composites,,reinforced concrete,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Skeletal System,,building frame,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eyes,,camera,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
husbandry,,Farmer,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
virus,,Computer virus,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
The Genetic Code,,Computer code,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eyes,,camera,retrieval-based,baseline2c_full,baseline2c_full,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eyes,,Camera,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
blood circulation system,,Water pipe system,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Immunity and Immunity,,Castle defense,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
journey,,Road trip,deepseek-r1,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
hunt,,Fishing,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Bayesian Algorithms,,Medical diagnosis,gpt-4.1-mini,targetonly,rerank,stage2_targetonly,gpt_gemini,gpt_gemini,all_agree,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,2,3,3,2.6667,2.8889
Immune System,,Military Defense,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Lattice,,Grid paper,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Drama,,Soap Opera,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,2.6667,2.8889
Software Development,,Building a House,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,camera,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cloud Computing,,Electricity Grid,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
journey,,Road trip,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Cloud Computing,,Electricity Grid,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Vision System,,Camera,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Bayesian Algorithms,,Medical diagnosis,gemini-2.5-flash-lite,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,camera,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Spread of Pathogens,,Fire spreading through dry leaves,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Computer Networks,,Postal system,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
sound,,Water waves,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eyes,,camera,retrieval-based,pipeline_results,pipeline_results,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Historical Research,,detective work,gpt-oss-20b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Polymer Composites,,Reinforced concrete,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Immune System,,Security System,deepseek-r1,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Historical Research,,Detective Work,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Encryption,,Lock and Key,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
blood circulation system,,Water pipe system,retrieval-based,baseline2_embedding_llm,baseline2_embedding_llm,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Energy Loss,,Friction,retrieval-based,baseline2b_name_only,baseline2b_name_only,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Chemical Reactions,,Cooking recipes,deepseek-r1,targetonly,rerank,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Historical Research,,forensic analysis,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
eye,,camera,gpt-oss-120b,withsub,baseline,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Blood sugar regulation,,thermostat,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Internet Security,,Immune System,deepseek-r1,targetonly,embedding,stage2_targetonly,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
blood circulation system,,Water pipe system,retrieval-based,baseline2c_full,baseline2c_full,stage1,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Self Development,,Garden,gpt-oss-120b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
liquid,,Water,deepseek-r1,targetonly,baseline,stage2_targetonly,gpt_gemini,all_agree,all_agree,gpt_gemini,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,2.6667,2.8889
Historical Research,,detective work,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
The Genetic Code,,Coding language,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
Self Development,,Apprenticeship,gpt-oss-120b,withsub,embedding,stage2_withsub,gpt_gemini,all_agree,gpt_gemini,all_agree,3.0,3.0,3.0,3.0,3,3,3,3.0,3,2,3,2.6667,2.8889
