target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Ensemble Learning Algorithms,,Teamwork,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
DNA Sequencing,,Decoding a Code,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
chemical element,,Lego pieces,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
DNA Double Helix Structure,,Twisted ladder,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Network,,Road system,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Chemical Analysis,,Detective investigation,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Computer Networks,,Highway System,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Internet Security,,Castle,qwen3-14b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Gene Mutation,,Typo,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Gene Mutation,,Code Bug,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,2,3,3,2.6667,2.6666666666666665
Hematopoietic System,,Manufacturing Plant,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Protein,,Lego Structure,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Hierarchical Clustering Algorithms,,Family Tree,qwen3-14b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Microbiome,,Garden,gpt-4.1-nano,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Geological folds,,Accordion folds,gpt-oss-20b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Skeletal System,,Building Frame,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Blood sugar regulation,,Thermostat,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Cellular Structure,,Factory,gpt-4.1-nano,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_gemini,3.0,3.0,3.0,3.0,3,2,3,2.6667,3,2,2,2.3333,2.6666666666666665
Internet,,Road network,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Molecular Synthesis,,Lego Blocks,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Internet,,Road network,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
Ensemble Learning Algorithms,,jury decision,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_gemini,3.0,3.0,3.0,3.0,3,2,3,2.6667,3,2,2,2.3333,2.6666666666666665
GAN Algorithm,,Art forgery contest,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
GAN Algorithm,,Art forgery contest,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Electrochemical Reaction,,Fuel Cell,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Cloud Computing,,Electric grid,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Network,,Road system,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Chiral Molecules,,Left Hand,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Enantiomers,,Left hand,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
The Swarm,,Bee hive,gpt-oss-20b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Polymer Structure,,Chain of beads,gpt-oss-20b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Genes,,Computer code,grok-4-fast,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
battle,,Chess,meta-llama-3-1-70b-instruct,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Cross Validation,,Leave-One-Out Cross-Validation,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,3.0,3.0,3.0,3,3,2,2.6667,3,2,2,2.3333,2.6666666666666665
Immune Tolerance,,Security checkpoint,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
Immune System,,Security system,gpt-4.1-mini,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
hard drive,,File Cabinet,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Polymer Structure,,Chain,qwen3-32b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
blood circulation system,,highway network,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Chemical Reaction,,Baking,qwen3-32b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
blood circulation system,,plumbing pipes,gpt-oss-120b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Nasal cavity,,air filter,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Genes,,Code,gpt-oss-120b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
virus,,computer virus,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Genes,,Computer Code,retrieval-based,baseline2d_name_desc,baseline2d_name_desc,stage1,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,2,3,3,2.6667,2.6666666666666665
combustion,,Bonfire,deepseek-r1,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
combustion,,Candle flame,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
virus,,computer virus,gpt-oss-120b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Light Propagation,,Water Waves,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Skeletal System,,building frame,gpt-oss-120b,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Spectral Lines,,Barcode,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Blood sugar regulation,,Thermostat,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Program Code,,Recipe,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
Energy Loss,,Leaky bucket,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Program Code,,Instruction manual,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Nasal cavity,,Filter,qwen3-32b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
programming,,language,qwen3-32b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Encryption,,Cipher wheel,qwen3-32b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
train,,Monorail,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,3,2,2.6667,2.6666666666666665
ship,,ferry,gpt-4.1-mini,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,3,2,2.6667,2.6666666666666665
eyes,,Camera,gpt-4.1-nano,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
Conservation of Charge Flow,,River,gpt-4.1-nano,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Lattice,,Grid,gpt-4.1-nano,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Lattice,,Grid,gpt-4.1-nano,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Activated carbon,,Filter,gpt-4.1-nano,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_gemini,3.0,3.0,3.0,3.0,3,2,3,2.6667,3,2,2,2.3333,2.6666666666666665
disease,,Invading army,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
disease,,Computer virus,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
battle,,Chess match,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
Spread of Pathogens,,Computer virus,gpt-oss-120b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Geological folds,,Accordion folds,qwen3-32b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Encryption,,Locked box,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_gemini,3.0,3.0,3.0,3.0,3,2,3,2.6667,3,2,2,2.3333,2.6666666666666665
Gene editing,,Text editing,gpt-4.1-mini,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Genetic Mutation,,Typo,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,gpt_gemini,gemini_deepseek,all_agree,3.0,3.0,3.0,3.0,3,2,3,2.6667,2,2,3,2.3333,2.6666666666666665
boat,,Ferry,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Bayesian Algorithms,,weather forecasting,qwen3-32b,targetonly,embedding,stage2_targetonly,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,2,3,3,2.6667,2.6666666666666665
DNA Sequencing,,reading DNA,gpt-oss-120b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
husbandry,,Shepherding,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Network,,Road system,gemini-2.5-flash-lite,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
commerce,,Marketplace Bazaar,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
commerce,,Marketplace Bazaar,deepseek-r1,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Cytokine Storm,,Wildfire,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Transcription and Translation,,Script and Performance,qwen3-32b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
seeing,,Camera,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
battle,,chess,gpt-4.1-mini,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Isotope Dating,,Clock,qwen3-14b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
journey,,train ride,gpt-4.1-mini,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
GAN Algorithm,,Counterfeiter and Detective,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Ensemble Learning Algorithms,,Jury deliberation,gemini-2.5-flash-lite,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Lattice,,Grid,qwen3-14b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Cytokine Storm,,Wildfire spread,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Lattice,,Grid,qwen3-14b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Network,,road system,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
immune desert,,Desert,deepseek-r1,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
immune desert,,Desert,deepseek-r1,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
hard drive,,File Cabinet,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Nasal cavity,,air filter,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Network,,road system,gpt-oss-120b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Genes,,Computer Code,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,gpt_gemini,gemini_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,2,3,3,2.6667,2.6666666666666665
Energy Loss,,Thermal Loss,qwen3-14b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Energy Loss,,Friction,qwen3-14b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Optical Lenses,,Eye lens,qwen3-14b,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
DNA Sequencing,,Reading a book,gemini-2.5-flash-lite,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Vision System,,Camera,qwen3-14b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Network,,Computer Internet,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Encryption,,Locked box,gpt-oss-120b,withsub,rerank,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Isotope Dating,,Clock,qwen3-14b,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gemini_deepseek,gpt_gemini,3.0,3.0,3.0,3.0,3,2,3,2.6667,3,2,2,2.3333,2.6666666666666665
Polymer Structure,,LEGO bricks,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Spread of Pathogens,,Wildfire,qwen3-32b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
deaf,,blindness,gpt-oss-120b,withsub,embedding,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Electromagnetic resonance cavity,,Helmholtz resonator,deepseek-r1,targetonly,embedding,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Conservation of Charge Flow,,Conservation of Water Flow,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,all_agree,gpt_gemini,gpt_deepseek,3.0,2.0,3.0,2.6667,3,2,2,2.3333,3,3,3,3.0,2.6666666666666665
Optical Lenses,,Camera,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,all_agree,gemini_deepseek,gpt_deepseek,3.0,3.0,3.0,3.0,3,2,2,2.3333,3,2,3,2.6667,2.6666666666666665
Vision System,,camera,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
building,,lego,gpt-4.1-mini,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Nasal cavity,,air filter,gpt-oss-120b,withsub,rerank,stage2_withsub,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
deaf,,blindness,gpt-oss-120b,withsub,baseline,stage2_withsub,none_agree,all_agree,gpt_gemini,gemini_deepseek,3.0,2.0,2.0,2.3333,3,2,3,2.6667,3,3,3,3.0,2.6666666666666665
Fiction Structure,,Drama,retrieval-based,baseline2c_full,baseline2c_full,stage1,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
Isotope Dating,,Hourglass Sand,deepseek-r1,targetonly,rerank,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gpt_gemini,3.0,2.0,3.0,2.6667,3,3,3,3.0,3,2,2,2.3333,2.6666666666666665
Gene Mutation,,Typo in a book,qwen3-32b,targetonly,baseline,stage2_targetonly,none_agree,all_agree,gpt_deepseek,gemini_deepseek,3.0,2.0,2.0,2.3333,3,3,3,3.0,3,2,3,2.6667,2.6666666666666665
