target,target_domain,chosen_analogy,model,original_mode,analogy_type,source_dataset,agree_overall,agree_coh,agree_map,agree_exp,gpt_coh,gpt_map,gpt_exp,gpt_avg,gemini_coh,gemini_map,gemini_exp,gemini_avg,deepseek_coh,deepseek_map,deepseek_exp,deepseek_avg,consensus_avg
Portfolio,,Portfolio of Artwork,meta-llama-3-1-8b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Air Pollution,,Noise Pollution,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Molecular Synthesis,,Lego Blocks,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Protein,,Building Blocks,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
DNA replication,,Photocopying,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
DNA replication,,Photocopying,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Immunity and Immunity,,Firewall,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Natural Disasters,,Hurricane,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Natural Disasters,,Hurricane,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Brain system,,Computer Network,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Brain system,,Computer Network,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Genes,,Blueprint,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Alveoli,,Balloons,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Alveoli,,Balloons,meta-llama-3-1-70b-instruct,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Immunity and Immunity,,Firewall,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Atmosphere,,Shield,meta-llama-3-1-8b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Chemistry,,Cooking,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Atmosphere,,Blanket,meta-llama-3-1-8b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Protein folding,,Origami,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Protein folding,,Origami,meta-llama-3-1-70b-instruct,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Photosynthesis,,Solar Panels,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
DNA Replication,,Photocopying,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
DNA Double Helix Structure,,Twisted Ladder,meta-llama-3-1-70b-instruct,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Drama,,Comedy routine,gpt-oss-20b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
football,,Basketball game,gpt-oss-20b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Education,,Garden,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Internet Security,,Security guard,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Marketing,,Matchmaker,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Business cycle,,Seasons,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Pride and Prejudice,,Romantic comedy,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Earth's Atmosphere,,Blanket,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Earth's Atmosphere,,Blanket,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
China,,Dragon,qwen3-14b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Egypt,,River,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Geological folds,,Bend,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Declaration of Independence,,Birth certificate,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Napoleonic Wars,,Risk,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Empire,,Kingdom,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Volcano,,Pressure cooker,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
American Revolutionary War,,Rebellion,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Geological folds,,Bend,qwen3-14b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Atmosphere,,Blanket,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Egypt,,Pyramid,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Marketing,,Campaign,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
1984,,CCTV,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Network,,Web,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Nasal cavity,,Filter,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
hard drive,,File Cabinet,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Immunity and Immunity,,Security,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
deaf,,Blind,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Matrix Theory,,Grid,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Molecular Synthesis,,Lego,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Molecular Synthesis,,Lego,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Chemical Separation,,Filter,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Chemical Reaction,,Baking,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Chemical Reactions,,Recipe,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Polymer Synthesis,,Lego,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Polymer Structure,,Lego,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Polymer Structure,,Chain link,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Polymer Composites,,Lego,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Computer Networks,,Post Office,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Computer Systems,,Brain,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Computer,,Brain,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Memory,,Notebook,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Memory,,Library,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
The Discovery of America,,Voyage,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Internet,,Highway system,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Internet,,Highway system,qwen3-14b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Historical Research,,Archive,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
water flow,,Cascade,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
waves,,Surf,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
sound,,Horn,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Internet Security,,Lock,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Spectral Lines,,Rainbow,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Encryption,,Lock,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Hydropower,,Waterwheel,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Hydropower,,Waterwheel,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
programming,,Recipe,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Memory,,Library,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Computer Networks,,Switchboard,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Polymer Surface Modification,,Paint coat,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
High Molecular Polymers,,Lego,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Conservation of Charge Flow,,River,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
chemical element,,Building blocks,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Chemical Separation,,Centrifuge,qwen3-14b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Activated carbon,,Filter,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
solar system,,Atom,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Internet Security,,Guard,qwen3-14b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
movie,,Book,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Metaverse,,Virtual World,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Internet,,Highway system,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Metaverse,,Virtual World,qwen3-14b,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Music,,Dance,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
money,,Cash,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
machine,,Car,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
seeing,,Spotlight,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
household,,Family,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
food,,Recipe,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
Program Code,,Recipe,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
building,,Lego,gpt-4.1-nano,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
commerce,,Barter,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
train,,Tram,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
bakery,,Kitchen,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
bakery,,Kitchen,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
mind,,Computer,gpt-4.1-nano,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
mind,,Computer,gpt-4.1-nano,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
money,,Piggy bank,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
money,,Wallet,qwen3-14b,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
deaf,,Broken radio,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
hill,,stairs,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
household,,family,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
journey,,train ride,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
food,,fuel,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
food,,fuel,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
weapon,,tool,gpt-4.1-mini,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
beast,,predator,qwen3-14b,withsub,baseline,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
possession,,Wallet,gpt-4.1-mini,withsub,rerank,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
beast,,tiger,gpt-4.1-mini,withsub,embedding,stage2_withsub,gpt_deepseek,all_agree,gpt_deepseek,gpt_deepseek,3,2,2,2.3333,3,3,3,3.0,3.0,2.0,2.0,2.3333,2.555533333333333
